date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_speed,max_speed,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_bike_cadence,max_bike_cadence,normalized_power_np,lr_balance,training_stress_score,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,total_reps,total_sets,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,athlete_id,filetype,is_race,avg_pace,best_pace
2020-01-05,Other,False,Grand County Ski-Tour,2.27,"1,022",02:14:54,119,157,2.2,0,0,1.0,4.4,"1,470",121,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:14:54,0:00,59.0,0:00,No,00:00.00,1,0.0,9,garmin,0,00:00:00,00:00:00
2020-01-05,Hiking,False,Grand County Hiking,4.21,363,03:00:04,0,0,0.0,0,0,25:05,0:50,"1,296","1,357",0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3:00:04,0:00,0.0,0:00,No,00:00.00,1,0.0,9,garmin,0,0 days 00:25:05,0 days 00:25:05
2020-01-07,Indoor Cycling,False,Pettit - TrainerRoad,18.61,602,01:00:00,112,130,0.0,0,0,18.6,19.9,0,0,0.0,0.0,0.0,0,0,87,95,169,0,39.0,184,167,215,0.0,0.0,0,0,0,0,0,1:00:00,0:00,0.0,0:00,No,01:00.00,10,0.0,9,garmin,0,00:00:00,00:00:00
2020-01-09,Indoor Cycling,False,Geiger -1 - TrainerRoad,19.66,684,01:00:00,142,171,0.0,0,0,19.7,21.4,0,0,0.0,0.0,0.0,0,0,91,100,209,0,60.0,214,190,306,0.0,0.0,0,0,0,0,0,1:00:00,0:00,0.0,0:00,No,00:30.00,25,0.0,9,garmin,0,00:00:00,00:00:00
2020-01-10,Pool Swimming,False,Lap Swimming,"2,000",300,00:40:47,0,0,0.0,0,0,1:30,1:17,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,605,33,27,0,0,40:47,0:00,0.0,0:00,No,00:11.08,36,0.0,9,garmin,0,0 days 00:01:30,0 days 00:01:30
2020-01-10,Running,False,Wheat Ridge Running,5.06,653,00:42:20,158,169,4.0,169,174,8:22,6:43,243,125,1.12,8.4,9.6,271,49.5% L / 50.5% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,42:20,0:00,35.6,0:00,No,00:29.00,6,0.0,9,garmin,0,0 days 00:08:22,0 days 00:08:22
2020-01-11,Indoor Cycling,False,Perkins - TrainerRoad,39.63,"1,358",01:58:15,140,165,0.0,0,0,20.1,22.9,0,0,0.0,0.0,0.0,0,0,93,107,195,0,102.0,204,192,248,0.0,0.0,0,0,0,0,0,1:58:15,0:00,0.0,0:00,No,01:00.00,52,0.0,9,garmin,0,00:00:00,00:00:00
2020-01-12,Indoor Cycling,False,Mount Bear - TrainerRoad,67.32,"2,192",03:15:00,143,167,0.0,0,0,20.7,23.0,0,0,0.0,0.0,0.0,0,0,97,109,192,0,164.0,212,188,274,0.0,0.0,0,0,0,0,0,3:15:00,0:00,0.0,0:00,No,01:00.00,23,0.0,9,garmin,0,00:00:00,00:00:00
2020-01-13,Pool Swimming,False,Lap Swimming,"1,600",229,00:31:06,0,0,0.0,0,0,1:34,1:01,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,433,33,25,0,0,31:06,0:00,0.0,0:00,No,00:04.91,18,0.0,9,garmin,0,0 days 00:01:34,0 days 00:01:34
2020-01-14,Running,False,Wheat Ridge Running,5.13,586,00:41:50,153,166,3.6,167,179,8:09,5:41,299,223,1.17,8.3,9.9,270,49.2% L / 50.8% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,41:50,0:00,57.2,0:00,No,01:04.19,6,0.0,9,garmin,0,0 days 00:08:09,0 days 00:08:09
2020-01-14,Indoor Cycling,False,Spencer +2 - TrainerRoad,19.73,721,01:00:00,142,181,0.0,0,0,19.7,21.7,0,0,0.0,0.0,0.0,0,0,92,101,248,0,84.0,222,202,389,0.0,0.0,0,0,0,0,0,1:00:00,0:00,0.0,0:00,No,01:00.00,20,0.0,9,garmin,0,00:00:00,00:00:00
2020-01-17,Running,False,Wheat Ridge Running,3.02,314,00:24:49,141,160,2.7,166,256,8:13,5:48,171,121,1.16,8.6,10.1,270,49.6% L / 50.4% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,24:49,0:00,57.2,0:00,No,00:10.02,4,0.0,9,garmin,0,0 days 00:08:13,0 days 00:08:13
2020-01-18,Indoor Cycling,False,Leconte - TrainerRoad,29.33,"1,221",01:31:00,143,170,0.0,0,0,19.3,21.1,0,0,0.0,0.0,0.0,0,0,90,99,246,0,126.0,265,223,408,0.0,0.0,0,0,0,0,0,1:31:00,0:00,0.0,0:00,No,00:30.00,59,0.0,9,garmin,0,00:00:00,00:00:00
2020-01-18,Hiking,False,Jefferson County Hiking,5.58,583,02:09:59,91,132,1.2,83,160,23:18,9:59,"1,076","1,102",0.83,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:09:59,0:00,62.6,0:00,No,26:42.17,2,0.0,9,garmin,0,0 days 00:23:18,0 days 00:23:18
2020-01-19,Running,False,Wheat Ridge Running,11.02,"1,200",01:28:32,151,162,3.6,169,188,8:02,6:10,659,564,1.17,8.4,9.9,263,49.9% L / 50.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:28:32,0:00,50.0,0:00,No,00:09.65,12,0.0,9,garmin,0,0 days 00:08:02,0 days 00:08:02
2020-01-20,Indoor Cycling,False,Colosseum -3 - TrainerRoad,19.46,555,01:00:00,112,124,0.0,0,0,19.5,21.7,0,0,0.0,0.0,0.0,0,0,91,103,156,0,33.0,160,154,190,0.0,0.0,0,0,0,0,0,1:00:00,0:00,0.0,0:00,No,01:00.00,24,0.0,9,garmin,0,00:00:00,00:00:00
2020-01-20,Running,False,Wheat Ridge Running,2.83,297,00:25:26,134,158,2.1,168,205,8:59,7:17,233,112,1.04,9.3,9.7,274,49.3% L / 50.7% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,25:26,0:00,53.6,0:00,No,07:08.06,3,0.0,9,garmin,0,0 days 00:08:59,0 days 00:08:59
2020-01-21,Indoor Cycling,False,Pettit - TrainerRoad,19.97,602,01:00:00,117,142,0.0,0,0,20.0,20.9,0,0,0.0,0.0,0.0,0,0,93,98,170,0,40.0,184,167,532,0.0,0.0,0,0,0,0,0,1:00:00,0:00,0.0,0:00,No,01:00.00,10,0.0,9,garmin,0,00:00:00,00:00:00
2020-01-21,Running,False,Wheat Ridge Running,5.51,616,00:45:56,147,159,3.2,171,179,8:20,6:23,331,312,1.12,8.4,9.5,266,49.6% L / 50.4% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,45:56,0:00,51.8,0:00,No,04:53.36,6,0.0,9,garmin,0,0 days 00:08:20,0 days 00:08:20
2020-01-22,Road Cycling,False,Wheat Ridge Road Cycling,8.44,283,00:32:53,120,144,0.0,0,0,15.4,26.1,151,322,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,32:53,0:00,39.2,0:00,No,00:00.00,1,0.0,9,garmin,0,00:00:00,00:00:00
2020-01-22,Cycling,False,Wheat Ridge Cycling,8.45,289,00:32:29,121,144,1.7,0,0,15.6,26.1,207,335,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,32:29,0:00,53.6,0:00,No,00:00.00,1,0.0,9,garmin,0,00:00:00,00:00:00
2020-01-22,Cycling,False,Denver Cycling,8.28,469,00:37:01,140,163,3.1,0,0,13.4,25.4,512,220,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,37:01,0:00,55.4,0:00,No,00:00.00,1,0.0,9,garmin,0,00:00:00,00:00:00
2020-01-22,Road Cycling,False,Denver Road Cycling,8.18,469,00:37:06,140,163,0.0,0,0,13.2,25.3,377,141,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,37:06,0:00,41.0,0:00,No,00:00.00,1,0.0,9,garmin,0,00:00:00,00:00:00
2020-01-22,Running,False,Wheat Ridge Running,3.44,381,00:27:25,148,162,3.1,170,174,7:58,6:18,148,203,1.18,8.1,9.8,267,49.5% L / 50.5% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,27:25,0:00,53.6,0:00,No,03:43.57,4,0.0,9,garmin,0,0 days 00:07:58,0 days 00:07:58
2020-01-23,Indoor Cycling,False,Beech - TrainerRoad,20.06,650,01:00:00,127,145,0.0,0,0,20.0,20.9,0,0,0.0,0.0,0.0,0,0,93,98,184,0,46.0,196,181,228,0.0,0.0,0,0,0,0,0,1:00:00,0:00,0.0,0:00,No,01:00.00,9,0.0,9,garmin,0,00:00:00,00:00:00
2020-01-24,Resort Skiing/Snowboarding,False,Summit County Resort Skiing/Snowboarding,17.49,634,01:17:58,111,141,1.0,0,0,13.5,62.2,0,"19,249",0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:17:58,0:00,66.2,0:00,No,01:00.00,15,0.0,9,garmin,0,00:00:00,00:00:00
2020-01-25,Resort Skiing/Snowboarding,False,Summit County Resort Skiing/Snowboarding,7.15,251,00:30:30,109,147,1.0,0,0,14.1,45.6,0,"7,464",0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,30:30,0:00,64.4,0:00,No,08:54.39,3,0.0,9,garmin,0,00:00:00,00:00:00
2020-01-25,Resort Skiing/Snowboarding,False,Summit County Resort Skiing/Snowboarding,7.38,288,00:35:37,98,135,1.0,0,0,12.4,41.1,0,"7,365",0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,35:37,0:00,73.4,0:00,No,02:02.04,7,0.0,9,garmin,0,00:00:00,00:00:00
2020-01-26,Resort Skiing/Snowboarding,False,Summit County Resort Skiing/Snowboarding,7.07,288,00:35:20,99,128,1.0,0,0,12.0,49.9,0,"7,497",0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,35:20,0:00,62.6,0:00,No,01:16.00,7,0.0,9,garmin,0,00:00:00,00:00:00
2020-01-27,Indoor Cycling,False,Pettit -1 - TrainerRoad,18.79,500,01:00:00,110,128,0.0,0,0,18.8,19.9,0,0,0.0,0.0,0.0,0,0,88,93,142,0,28.0,157,139,188,0.0,0.0,0,0,0,0,0,1:00:00,0:00,0.0,0:00,No,01:00.00,9,0.0,9,garmin,0,00:00:00,00:00:00
2020-01-28,Indoor Cycling,False,Ramp Test - TrainerRoad,8.35,302,00:25:31,141,187,0.0,0,0,19.6,21.7,0,0,0.0,0.0,0.0,0,0,92,102,251,0,36.0,227,199,402,0.0,0.0,0,0,0,0,0,25:31,0:00,0.0,0:00,No,00:30.100,18,0.0,9,garmin,0,00:00:00,00:00:00
2020-01-28,Running,False,Wheat Ridge Running,4.58,481,00:37:16,145,157,3.1,169,193,8:08,6:03,253,118,1.16,8.1,9.5,269,49.3% L / 50.7% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,37:16,0:00,50.0,0:00,No,04:11.52,5,0.0,9,garmin,0,0 days 00:08:08,0 days 00:08:08
2020-01-29,Running,False,Wheat Ridge Running,6.78,722,00:54:11,149,164,3.4,169,181,8:00,6:23,328,292,1.18,7.9,9.6,268,49.9% L / 50.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,54:11,0:00,50.0,0:00,No,06:28.16,7,0.0,9,garmin,0,0 days 00:08:00,0 days 00:08:00
2020-01-30,Running,False,Wheat Ridge Running,4.96,689,01:13:27,137,175,2.8,97,256,14:48,5:52,528,394,1.17,7.5,8.3,314,50.5% L / 49.5% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:13:27,0:00,53.6,0:00,No,01:41.45,4,0.0,9,garmin,0,0 days 00:14:48,0 days 00:14:48
2020-01-31,Running,False,Wheat Ridge Running,3.12,360,00:25:01,156,172,3.0,170,179,8:02,6:26,276,98,1.16,8.3,9.7,258,51.1% L / 48.9% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,25:01,0:00,59.0,0:00,No,00:53.47,4,0.0,9,garmin,0,0 days 00:08:02,0 days 00:08:02
2020-01-31,Running,False,Wheat Ridge Running,3.31,385,00:27:57,154,172,3.1,169,179,8:26,6:45,180,138,1.1,8.5,9.5,265,50.3% L / 49.7% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,27:57,0:00,55.4,0:00,No,02:23.69,4,0.0,9,garmin,0,0 days 00:08:26,0 days 00:08:26
2020-02-01,Road Cycling,False,Wheat Ridge Road Cycling,52.07,"2,227",03:27:25,136,168,0.0,0,0,15.1,54.0,"4,052","4,062",0.0,0.0,0.0,0,0,62,125,212,45% L / 55% R,197.6,253,180,895,0.0,0.0,12894,0,0,0,0,3:27:25,0:00,42.8,0:00,No,06:15.50,11,0.0,9,garmin,0,00:00:00,00:00:00
2020-02-02,Running,False,Wheat Ridge Running,9.03,"1,081",01:14:52,155,171,3.8,171,180,8:17,6:12,377,325,1.13,8.5,9.7,258,50.1% L / 49.9% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:14:52,0:00,68.0,0:00,No,00:14.60,10,0.0,9,garmin,0,0 days 00:08:17,0 days 00:08:17
2020-02-03,Treadmill Running,False,Treadmill Running,4.04,454,00:33:48,151,167,3.2,175,185,8:22,7:28,16,26,1.1,8.1,9.1,257,49.8% L / 50.2% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,33:48,0:00,73.4,0:00,No,00:30.47,21,0.0,9,garmin,0,0 days 00:08:22,0 days 00:08:22
