,index,date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_speed,max_speed,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_bike_cadence,max_bike_cadence,normalized_powerâ_npâ,lr_balance,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,total_reps,total_sets,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,athlete_id,filetype,is_race,avg_pace,best_pace,ft_per_mile,intensity,spd_ft_s,spd_mph,GAP_ft_s,GAP_by_intensity
0,2,2019-12-04,Running,False,Wheat Ridge Running,4.51,499,00:35:42,147,162,3.1,172,196,7:55,6:47,223,207,1.14,8.5,9.7,260,49.0% L / 51.0% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,35:42,0:00,59.0,0:00,No,03:42.45,5,0.0,9,garmin,0,0 days 00:07:55,0 days 00:07:55,49.44567627494457,0.901840490797546,11.11578947368421,7.578947368421052,11.116276878250016,12.326211776562943
1,12,2019-12-11,Running,False,Wheat Ridge Running,5.46,587,00:42:22,152,171,3.5,172,185,7:45,5:50,272,240,1.18,8.1,9.7,257,49.6% L / 50.4% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,42:22,0:00,50.0,0:00,No,03:18.70,6,0.0,9,garmin,0,0 days 00:07:45,0 days 00:07:45,49.81684981684982,0.9325153374233128,11.354838709677418,7.741935483870968,11.355344098912074,12.17711242185966
2,15,2019-12-13,Running,False,Wheat Ridge Running,6.27,725,00:48:48,155,172,3.8,173,181,7:47,5:46,449,387,1.19,7.9,9.5,259,49.5% L / 50.5% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,48:48,0:00,48.2,0:00,No,01:26.32,14,0.0,9,garmin,0,0 days 00:07:47,0 days 00:07:47,71.61084529505582,0.950920245398773,11.306209850107066,7.7087794432548185,11.307249666910385,11.890849649718664
3,24,2019-12-23,Running,False,Commerce Running,8.08,816,01:02:48,140,160,3.2,171,183,7:46,6:21,295,184,1.19,8.1,9.9,260,49.4% L / 50.6% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:02:48,0:00,50.0,0:00,No,00:39.71,9,0.0,9,garmin,0,0 days 00:07:46,0 days 00:07:46,36.50990099009901,0.8588957055214724,11.33047210300429,7.725321888412017,11.330742976357671,13.192222179616431
4,25,2019-12-24,Running,False,West Bloomfield Running,6.04,643,00:45:35,148,178,3.4,171,184,7:33,6:08,226,135,1.25,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,45:35,0:00,50.0,0:00,No,00:16.52,7,0.0,9,garmin,0,0 days 00:07:33,0 days 00:07:33,37.41721854304636,0.9079754601226994,11.655629139072849,7.9470198675496695,11.655921807199979,12.837265233605383
5,26,2019-12-25,Running,False,Waterford Running,5.68,678,00:46:02,148,166,3.5,170,195,8:06,6:47,233,210,1.11,8.6,9.7,268,49.6% L / 50.4% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,46:02,0:00,53.6,0:00,No,06:01.01,6,0.0,9,garmin,0,0 days 00:08:06,0 days 00:08:06,41.021126760563384,0.9079754601226994,10.864197530864196,7.407407407407407,10.864525405959506,11.965659737644591
6,33,2020-01-02,Running,False,Wheat Ridge Running,7.02,842,00:57:11,151,160,3.8,170,178,8:09,6:39,374,276,1.15,8.3,9.7,263,49.7% L / 50.3% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,57:11,0:00,46.4,0:00,No,00:08.03,8,0.0,9,garmin,0,0 days 00:08:09,0 days 00:08:09,53.27635327635328,0.9263803680981595,10.797546012269937,7.361963190184048,10.798095660899005,11.656222468387668
7,34,2020-01-03,Running,False,Wheat Ridge Running,5.74,706,00:45:47,157,175,4.1,169,186,7:59,5:39,400,289,1.19,8.1,9.7,267,49.8% L / 50.2% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,45:47,0:00,48.2,0:00,No,05:03.93,6,0.0,9,garmin,0,0 days 00:07:59,0 days 00:07:59,69.68641114982579,0.9631901840490797,11.022964509394571,7.515657620041754,11.023924524032006,11.445221002657433
8,42,2020-01-10,Running,False,Wheat Ridge Running,5.06,653,00:42:20,158,169,4.0,169,174,8:22,6:43,243,125,1.12,8.4,9.6,271,49.5% L / 50.5% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,42:20,0:00,35.6,0:00,No,00:29.00,6,0.0,9,garmin,0,0 days 00:08:22,0 days 00:08:22,48.023715415019765,0.9693251533742331,10.51792828685259,7.171314741035856,10.518363332568738,10.85122293170066
9,46,2020-01-14,Running,False,Wheat Ridge Running,5.13,586,00:41:50,153,166,3.6,167,179,8:09,5:41,299,223,1.17,8.3,9.9,270,49.2% L / 50.8% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,41:50,0:00,57.2,0:00,No,01:04.19,6,0.0,9,garmin,0,0 days 00:08:09,0 days 00:08:09,58.28460038986355,0.9386503067484663,10.797546012269937,7.361963190184048,10.7982038543335,11.503968812133076
10,48,2020-01-17,Running,False,Wheat Ridge Running,3.02,314,00:24:49,141,160,2.7,166,256,8:13,5:48,171,121,1.16,8.6,10.1,270,49.6% L / 50.4% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,24:49,0:00,57.2,0:00,No,00:10.02,4,0.0,9,garmin,0,0 days 00:08:13,0 days 00:08:13,56.62251655629139,0.8650306748466258,10.709939148073023,7.302231237322515,10.7105549698061,12.38170539062691
11,51,2020-01-19,Running,False,Wheat Ridge Running,11.02,"1,200",01:28:32,151,162,3.6,169,188,8:02,6:10,659,564,1.17,8.4,9.9,263,49.9% L / 50.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:28:32,0:00,50.0,0:00,No,00:09.65,12,0.0,9,garmin,0,0 days 00:08:02,0 days 00:08:02,59.80036297640654,0.9263803680981595,10.95435684647303,7.468879668049793,10.955059405401173,11.825660152850272
