date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_speed,max_speed,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_bike_cadence,max_bike_cadence,normalized_powerâ_npâ,lr_balance,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,total_reps,total_sets,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,athlete_id,filetype,is_race,avg_pace,best_pace
2017-12-23,Cycling,False,Augusta Cycling,14.25,"1,112",01:21:13,166,186,4.1,0,0,10.5,19.5,633,787,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:21:13,0:00,71.6,0:00,No,00:00.00,2,0.0,9,garmin,0,00:00:00,00:00:00
2017-12-24,Running,False,Battle Creek Running,3.25,379,00:30:20,146,162,3.0,169,181,9:21,7:56,161,98,1.0,8.4,8.6,285,50.2% L / 49.8% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,30:20,0:00,32.0,0:00,No,00:00.00,4,0.0,9,garmin,0,0 days 00:09:21,0 days 00:09:21
2017-12-25,Running,False,Battle Creek Running,4.02,500,00:36:12,157,170,3.5,168,178,9:00,7:19,220,207,1.05,8.2,8.8,284,49.5% L / 50.5% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,36:12,0:00,30.2,0:00,No,00:00.00,5,0.0,9,garmin,0,0 days 00:09:00,0 days 00:09:00
2017-12-26,Hiking,False,Marshall Hiking,2.17,358,00:54:55,111,161,1.9,81,160,25:21,10:09,128,144,0.78,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,54:55,0:00,78.8,0:00,No,00:00.00,1,0.0,9,garmin,0,0 days 00:25:21,0 days 00:25:21
2017-12-27,Cycling,False,Battle Creek Cycling,7.41,972,01:04:41,164,178,4.6,0,0,6.9,16.1,180,240,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:04:41,0:00,69.8,0:00,No,00:00.00,5,0.0,9,garmin,0,00:00:00,00:00:00
2017-12-30,Running,False,Fort Worth Running,4.20,408,00:34:12,146,164,2.8,167,202,8:09,3:46,125,180,1.02,9.6,9.7,273,49.6% L / 50.4% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,34:12,0:00,50.0,0:00,No,00:00.00,5,0.0,9,garmin,0,0 days 00:08:09,0 days 00:08:09
2017-12-31,Indoor Cycling,False,Indoor Cycling,15.18,"1,074",01:32:42,142,163,3.0,0,0,9.8,10.9,3,72,0.0,0.0,0.0,0,0,92,101,201,0,67.9,211,193,245,0.0,0.0,8416,0,0,0,0,1:32:42,0:00,68.0,0:00,No,00:00.00,1,0.0,9,garmin,0,00:00:00,00:00:00
2018-01-03,Indoor Cycling,False,Indoor Cycling,0.00,161,00:43:04,140,171,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,43:04,0:00,75.2,0:00,No,00:00.00,1,0.0,9,garmin,0,00:00:00,00:00:00
2018-01-03,Treadmill Running,False,Treadmill Running,1.72,193,00:15:07,154,163,2.3,176,181,8:49,8:02,59,3,1.03,8.2,8.7,261,49.8% L / 50.2% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,15:07,0:00,69.8,0:00,No,00:00.00,1,0.0,9,garmin,0,0 days 00:08:49,0 days 00:08:49
2018-01-04,Running,False,San Antonio Running,4.02,439,00:34:38,146,161,3.0,171,184,8:37,6:42,167,161,1.06,9.0,9.7,266,49.2% L / 50.8% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,34:38,0:00,55.4,0:00,No,00:00.00,5,0.0,9,garmin,0,0 days 00:08:37,0 days 00:08:37
