date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_speed,max_speed,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_bike_cadence,max_bike_cadence,normalized_powerâ_npâ,lr_balance,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,total_reps,total_sets,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,athlete_id,filetype,is_race,avg_pace,best_pace
2016-09-15,Indoor Cycling,False,Indoor Cycling,18.66,710,01:05:03,121,146,2.1,0,0,17.2,25.8,16,7,0.0,0.0,0.0,0,0,90,113,190,47% L / 53% R,97.6,192,183,493,0.0,0.0,5909,0,0,0,0,1:05:03,0:00,75.2,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2016-09-15,Running,False,San Antonio Running,1.53,165,00:11:29,148,159,2.2,173,183,7:31,6:43,59,59,1.3,8.3,10.0,255,50.5% L / 49.5% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,11:29,0:00,75.2,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:07:31,0 days 00:07:31
2016-09-16,Pool Swimming,False,Lap Swimming,"3,000",566,00:52:40,0,0,0.0,0,0,1:30,1:09,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1110,32,27,0,0,52:40,0:00,0.0,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:01:30,0 days 00:01:30
2016-09-16,Running,False,San Antonio Running,5.60,638,00:44:00,150,163,3.3,169,178,7:52,6:29,243,236,1.21,8.2,9.9,266,50.2% L / 49.8% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,44:00,0:00,77.0,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:07:52,0 days 00:07:52
2016-09-17,Cycling,False,San Antonio Cycling,49.15,"1,827",02:30:44,139,161,2.7,0,0,19.6,36.4,"1,575","1,512",0.0,0.0,0.0,0,0,92,115,212,45% L / 55% R,280.6,221,203,758,0.0,0.0,13633,0,0,0,0,2:30:44,0:00,71.6,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2016-09-17,Running,False,San Antonio Running,2.01,237,00:15:34,154,161,2.6,173,186,7:45,6:28,72,69,1.21,8.2,9.7,262,50.4% L / 49.6% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,15:34,0:00,86.0,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:07:45,0 days 00:07:45
2016-09-17,Cycling,False,San Antonio Cycling,2.08,74,00:06:36.0,133,147,1.5,0,0,18.9,29.7,69,85,0.0,0.0,0.0,0,0,87,107,194,46% L / 54% R,9.7,0,186,453,0.0,0.0,546,0,0,0,0,6:36.0,0:00,75.2,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2016-09-18,Running,False,San Antonio Running,9.01,"1,046",01:17:33,147,156,3.1,169,178,8:37,7:04,243,240,1.11,9.3,10.1,267,50.0% L / 50.0% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:17:33,0:00,78.8,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:08:37,0 days 00:08:37
2016-09-19,Indoor Cycling,False,Indoor Cycling,12.62,384,00:45:04,104,117,1.1,0,0,16.8,21.2,0,13,0.0,0.0,0.0,0,0,90,96,142,47% L / 53% R,37.7,145,142,161,0.0,0.0,4065,0,0,0,0,45:04,0:00,75.2,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2016-09-19,Pool Swimming,False,Lap Swimming,"2,500",480,00:41:48,0,0,0.0,0,0,1:25,1:07,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,909,31,27,0,0,41:48,0:00,0.0,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:01:25,0 days 00:01:25
