,index,date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_speed,max_speed,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_bike_cadence,max_bike_cadence,normalized_powerâ_npâ,lr_balance,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,total_reps,total_sets,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,athlete_id,filetype,is_race,avg_pace,best_pace,ft_per_mile,intensity,spd_ft_s,spd_mph,GAP_ft_s,GAP_by_intensity
0,1,2016-04-17,Running,False,San Antonio Running,13.15,"1,980",02:37:38,152,164,3.6,149,167,11:59,7:36,374,331,0.9,12.8,11.1,298,49.7% L / 50.3% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:37:38,0:00,0.0,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:11:59,0 days 00:11:59,28.44106463878327,0.9325153374233128,7.343532684283728,5.006954102920724,7.34363922012506,7.87508679526569
1,4,2016-04-19,Running,False,San Antonio Running,3.02,355,00:27:28,150,162,3.1,156,165,9:07,7:07,151,148,1.2,10.4,11.5,270,49.9% L / 50.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,27:28,0:00,0.0,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:09:07,0 days 00:09:07,50.0,0.9202453987730062,9.652650822669102,6.581352833638025,9.653083614473493,10.48968419439453
2,5,2016-04-20,Running,False,San Antonio Running,7.01,928,01:05:47,159,167,4.4,153,170,9:23,7:02,187,203,1.12,10.7,11.8,279,49.7% L / 50.3% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:05:47,0:00,0.0,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:09:23,0 days 00:09:23,26.67617689015692,0.9754601226993865,9.378330373001775,6.394316163410302,9.378450066922394,9.61438591766258
3,7,2016-04-22,Running,False,San Antonio Running,4.03,486,00:35:14,157,165,3.5,156,166,8:44,7:35,144,151,1.18,9.7,11.5,277,50.1% L / 49.9% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,35:14,0:00,0.0,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:08:44,0 days 00:08:44,35.73200992555831,0.9631901840490797,10.076335877862595,6.870229007633588,10.076566613519832,10.461658331233966
4,9,2016-04-25,Running,False,San Antonio Running,3.54,429,00:30:53,153,163,3.4,156,166,8:43,7:07,102,102,1.18,9.9,11.6,270,50.3% L / 49.7% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,30:53,0:00,0.0,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:08:43,0 days 00:08:43,28.8135593220339,0.9386503067484663,10.095602294455066,6.8833652007648185,10.095752617297475,10.75560572953914
5,12,2016-04-26,Running,False,San Antonio Running,3.2,389,00:31:01,146,156,3.0,151,164,9:41,8:04,72,98,1.1,11.1,12.0,287,50.2% L / 49.8% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,31:01,0:00,0.0,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:09:41,0 days 00:09:41,22.5,0.8957055214723927,9.087779690189327,6.196213425129088,9.087862203310276,10.146037939312157
6,13,2016-04-27,Running,False,San Antonio Running,7.01,893,01:03:35,156,164,4.3,155,168,9:04,6:29,203,200,1.15,10.5,11.6,286,50.0% L / 50.0% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:03:35,0:00,0.0,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:09:04,0 days 00:09:04,28.958630527817405,0.9570552147239264,9.705882352941176,6.61764705882353,9.70602833179724,10.141555244121475
7,15,2016-04-29,Running,False,San Antonio Running,3.51,454,00:32:11,157,165,3.5,158,170,9:11,7:18,131,125,1.11,10.3,11.2,276,50.0% L / 50.0% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,32:11,0:00,84.2,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:09:11,0 days 00:09:11,37.32193732193733,0.9631901840490797,9.582577132486387,6.533575317604355,9.582816523264642,9.94903881077794
8,16,2016-04-30,Running,False,San Antonio Running,1.42,172,00:12:50,148,156,2.5,159,172,9:00,7:36,52,59,1.13,10.7,11.2,277,49.1% L / 50.9% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,12:50,0:00,82.4,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:09:00,0 days 00:09:00,36.61971830985916,0.9079754601226994,9.777777777777777,6.666666666666667,9.778012939752259,10.76902776472715
9,19,2016-05-02,Running,False,San Antonio Running,3.75,421,00:31:05,153,163,3.3,161,172,8:17,6:17,112,125,1.21,9.1,10.9,271,49.7% L / 50.3% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,31:05,0:00,68.0,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:08:17,0 days 00:08:17,29.866666666666667,0.9386503067484663,10.62374245472837,7.2434607645875255,10.62391241590499,11.318285776421655
