,index,date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,training_stress_scoreâ,grit,flow,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,athlete_id,filetype,is_race,ft_per_mile,intensity,spd_ft_s,spd_mph,GAP_ft_s,GAP_by_intensity
0,0,2018-11-30,Running,False,Tyler Running,3.0,582,00:38:06,176,197,137,154,0 days 00:12:41,0 days 00:07:44,230,197,0.93,0.0,0.0,0.0,0.0,0.0,38:06,0:00,0.0,0:00,No,00:00.00,4,0.0,5,garmin,0,76.66666666666667,1.0057142857142858,6.938239159001314,4.730617608409987,6.938970536674015,6.8995445677156395
1,1,2018-12-09,Running,False,Dallas Running,13.21,"1,879",02:16:02,174,194,143,159,0 days 00:10:18,0 days 00:07:55,305,318,1.09,0.0,0.0,0.0,0.0,0.0,2:16:02,0:00,0.0,0:00,No,00:00.00,14,0.0,5,garmin,1,23.088569265707797,0.9942857142857143,8.543689320388347,5.825242718446601,8.543771004873122,8.592873137085036
2,3,2019-01-06,Running,False,Longview Running,7.03,"1,034",01:12:47,172,190,137,158,0 days 00:10:21,0 days 00:07:17,230,220,1.14,0.0,0.0,0.0,0.0,0.0,1:12:47,0:00,0.0,0:00,No,00:00.00,8,0.0,5,garmin,0,32.71692745376956,0.9828571428571429,8.502415458937197,5.797101449275362,8.502578683432706,8.65087947442281
3,4,2019-01-08,Running,False,Tyler Running,3.0,400,00:29:40,162,179,141,151,0 days 00:09:53,0 days 00:08:19,128,135,1.15,0.0,0.0,0.0,0.0,0.0,29:40,0:00,0.0,0:00,No,00:00.00,4,0.0,5,garmin,0,42.666666666666664,0.9257142857142857,8.903878583473862,6.070826306913997,8.904169287956543,9.618701391311081
4,5,2019-01-12,Running,False,Longview Running,9.02,"1,245",01:30:54,164,185,144,167,0 days 00:10:05,0 days 00:07:21,335,335,1.11,0.0,0.0,0.0,0.0,0.0,1:30:54,0:00,0.0,0:00,No,00:00.00,10,0.0,5,garmin,0,37.13968957871397,0.9371428571428572,8.727272727272727,5.950413223140496,8.727488626890905,9.312868961621392
5,10,2019-02-09,Running,False,Kilgore Running,11.0,"1,507",01:45:36,169,188,149,165,0 days 00:09:36,0 days 00:08:07,220,285,1.12,0.0,0.0,0.0,0.0,0.0,1:45:36,0:00,0.0,0:00,No,09:02.65,12,0.0,5,garmin,0,20.0,0.9657142857142857,9.166666666666666,6.25,9.166732428215292,9.492178549927077
6,11,2019-02-24,Running,False,Longview Running,8.51,"1,257",01:32:22,168,188,131,156,0 days 00:10:51,0 days 00:01:32,351,328,1.13,0.0,0.0,0.0,0.0,0.0,1:32:22,0:00,0.0,0:00,No,09:05.39,9,0.0,5,garmin,0,41.24559341950646,0.96,8.110599078341012,5.529953917050691,8.110846537527438,8.448798476591081
7,13,2019-03-03,Running,False,Little Rock - Running,13.27,"1,902",02:17:19,170,188,150,160,0 days 00:10:21,0 days 00:07:53,305,312,1.04,0.0,0.0,0.0,0.0,0.0,2:17:19,0:00,0.0,0:00,No,02:27.13,14,0.0,5,garmin,1,22.984174830444612,0.9714285714285714,8.502415458937197,5.797101449275362,8.502496015375687,8.752569427592618
