,index,date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,training_stress_scoreâ,grit,flow,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,athlete_id,filetype,is_race,ft_per_mile,intensity,spd_ft_s,spd_mph,GAP_ft_s,GAP_by_intensity
0,0,2018-10-02,Running,False,Tyler Running,4.39,730,00:45:07,177,198,130,155,0 days 00:10:17,0 days 00:07:55,184,187,1.2,0.0,0.0,0.0,0.0,0.0,45:07,0:00,0.0,0:00,No,00:00.00,5,0.0,5,garmin,0,41.91343963553531,1.0114285714285713,8.557536466774716,5.834683954619125,8.557806085891546,8.461107712039665
1,1,2018-10-04,Running,False,Longview Running,4.0,616,00:38:21,179,199,144,152,0 days 00:09:35,0 days 00:08:14,161,174,1.17,0.0,0.0,0.0,0.0,0.0,38:21,0:00,0.0,0:00,No,00:00.00,5,0.0,5,garmin,0,40.25,1.022857142857143,9.182608695652172,6.260869565217391,9.182875500488226,8.977671578689606
2,2,2018-10-06,Running,False,Longview Running,8.0,"1,267",01:25:41,174,198,137,210,0 days 00:10:43,0 days 00:08:26,259,272,1.09,0.0,0.0,0.0,0.0,0.0,1:25:41,0:00,0.0,0:00,No,00:00.00,8,0.0,5,garmin,0,32.375,0.9942857142857143,8.211508553654742,5.598755832037325,8.211662915720208,8.258856380753082
3,6,2018-10-20,Running,False,Longview Running,9.01,"1,436",01:37:31,175,190,139,150,0 days 00:10:50,0 days 00:08:13,384,364,1.07,0.0,0.0,0.0,0.0,0.0,1:37:31,0:00,0.0,0:00,No,00:00.00,10,0.0,5,garmin,0,42.619311875693676,1.0,8.123076923076923,5.538461538461538,8.1233415466432,8.1233415466432
4,8,2018-10-27,Running,False,Cedar Park Running,13.07,"1,844",02:09:22,171,190,145,158,0 days 00:09:54,0 days 00:08:35,328,367,1.12,0.0,0.0,0.0,0.0,0.0,2:09:22,0:00,0.0,0:00,No,00:00.00,14,0.0,5,garmin,1,25.095638867635806,0.9771428571428571,8.888888888888888,6.0606060606060606,8.888989291196905,9.096918865259992
