date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_run_cadence_1,max_run_cadence_1,normalized_powerâ_npâ,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,avg_resp,min_resp,max_resp,athlete_id,filetype,is_race
2018-08-23,Running,False,Untitled,6.29,829,0:58:34,0,0,0.0,159,170,0 days 00:09:18,0 days 00:07:03,253,256,1.08,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58:34:00,0:00,0.0,0:00,No,00:00.0,7,0,0,0,0,4,garmin,0
2018-08-24,Running,False,Untitled,6.33,827,0:59:41,0,0,0.0,160,170,0 days 00:09:26,0 days 00:06:49,249,262,1.06,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59:41:00,0:00,0.0,0:00,No,00:00.0,7,0,0,0,0,4,garmin,0
2018-08-25,Running,False,Untitled,6.05,787,0:57:09,0,0,0.0,158,170,0 days 00:09:26,0 days 00:08:29,207,184,1.07,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57:09:00,0:00,0.0,0:00,No,00:00.0,7,0,0,0,0,4,garmin,0
2018-08-27,Running,False,Untitled,7.32,965,1:03:57,0,0,0.0,165,172,0 days 00:08:44,0 days 00:07:04,210,217,1.12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:03:57,0:00,0.0,0:00,No,00:00.0,8,0,0,0,0,4,garmin,0
2018-08-28,Running,False,Untitled,6.28,829,0:58:07,0,0,0.0,162,172,0 days 00:09:15,0 days 00:08:09,253,266,1.08,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58:07:00,0:00,0.0,0:00,No,00:00.0,7,0,0,0,0,4,garmin,0
2018-08-29,Cycling,False,Untitled,17.87,"1,131",1:09:39,0,0,0.0,0,0,15.4,29.2,712,702,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:09:39,0:00,73.4,0:00,No,00:00.0,1,0,0,0,0,4,garmin,0
2018-08-30,Cycling,False,Untitled,20.68,"1,047",2:32:54,0,0,0.0,0,0,8.1,25.2,892,827,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2:32:54,0:00,82.4,0:00,No,00:00.0,1,0,0,0,0,4,garmin,0
2018-08-31,Running,False,Untitled,6.26,827,0:55:15,0,0,0.0,162,170,0 days 00:08:49,0 days 00:07:37,243,243,1.12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55:15:00,0:00,0.0,0:00,No,00:00.0,7,0,0,0,0,4,garmin,0
2018-08-31,Cycling,False,Untitled,20.52,"1,321",1:27:47,0,0,0.0,0,0,14,33.1,"1,053","1,050",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:27:47,0:00,69.8,0:00,No,00:00.0,1,0,0,0,0,4,garmin,0
2018-09-01,Running,False,Untitled,6.04,795,0:54:01,0,0,0.0,161,174,0 days 00:08:56,0 days 00:07:28,200,177,1.12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54:01:00,0:00,0.0,0:00,No,00:00.0,7,0,0,0,0,4,garmin,0
2018-09-01,Cycling,False,Untitled,20.84,"1,442",1:17:34,0,0,0.0,0,0,16.1,32.9,"1,168","1,138",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:17:34,0:00,68.0,0:00,No,00:00.0,1,0,0,0,0,4,garmin,0
2018-09-02,Running,False,Untitled,6.26,820,0:55:50,0,0,0.0,162,245,0 days 00:08:55,0 days 00:07:39,220,190,1.11,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55:50:00,0:00,0.0,0:00,No,00:00.0,7,0,0,0,0,4,garmin,0
2018-09-04,Cycling,False,Untitled,29.78,"1,876",1:57:25,0,0,0.0,0,0,15.2,29.3,"1,358","1,309",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:57:25,0:00,69.8,0:00,No,00:00.0,1,0,0,0,0,4,garmin,0
2018-09-09,Cycling,False,Untitled,44.47,"2,564",5:07:06,0,0,0.0,0,0,8.7,30.5,"2,408","2,438",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5:07:06,0:00,0.0,0:00,No,00:00.0,9,0,0,0,0,4,garmin,0
2018-09-10,Cycling,False,Untitled,34.91,"2,231",4:13:46,0,0,0.0,0,0,8.3,27.8,"3,005","2,992",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4:13:46,0:00,0.0,0:00,No,00:00.0,7,0,0,0,0,4,garmin,0
2018-09-10,Cycling,False,Untitled,33.66,"1,810",3:43:42,0,0,0.0,0,0,9,24.9,"1,562","1,565",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3:43:42,0:00,0.0,0:00,No,00:00.0,7,0,0,0,0,4,garmin,0
2018-09-11,Cycling,False,Untitled,68.89,"3,830",9:15:29,0,0,0.0,0,0,7.4,29.4,"3,999","3,789",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9:15:29,0:00,0.0,0:00,No,00:00.0,14,0,0,0,0,4,garmin,0
2018-09-12,Cycling,False,Untitled,36.34,"2,968",6:33:21,0,0,0.0,0,0,5.5,27.2,"6,040","2,054",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6:33:21,0:00,0.0,0:00,No,00:00.0,8,0,0,0,0,4,garmin,0
2018-09-13,Running,False,Untitled,2.19,156,1:29:33,0,0,0.0,46,160,40:53:00,0 days 00:18:12,259,243,0.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:29:33,0:00,0.0,0:00,No,00:00.0,3,0,0,0,0,4,garmin,0
2018-09-14,Cycling,False,Untitled,52.76,"2,685",6:49:07,0,0,0.0,0,0,7.7,31.9,"2,136","5,276",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6:49:07,0:00,0.0,0:00,No,00:00.0,11,0,0,0,0,4,garmin,0
2018-09-15,Cycling,False,Untitled,10.94,940,2:48:30,0,0,0.0,0,0,3.9,22.4,"2,113","2,103",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2:48:30,0:00,0.0,0:00,No,00:00.0,3,0,0,0,0,4,garmin,1
