date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_speed,max_speed,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_bike_cadence,max_bike_cadence,normalized_powerâ_npâ,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,race,athlete_id,filetype,is_race,avg_pace,best_pace
2020-02-02,Cycling,False,Sparta Cycling,33.42,941,02:00:51,118,149.0,1.5,0,0,16.6,33.4,804,774,0.0,0.0,0.0,0,0,91,115,0.0,0.0,0,0,0.0,0.0,0.0,9531,0,0,2:00:51,0:00,66.2,0:00,No,10:07.01,7.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2020-02-03,Strength Training,False,Strength 2,0.00,431,01:00:00,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:00:00,0:00,0.0,0:00,No,00:00.00,1.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2020-02-03,Running,False,Sparta Running,3.79,419,00:30:02,145,152.0,1.7,160,171,7:55,6:39,85,79,1.26,8.6,11.0,251,48.5% L / 51.5% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,30:02,0:00,60.8,0:00,No,06:16.37,4.0,0.0,0,2,garmin,0,0 days 00:07:55,0 days 00:07:55
2020-02-05,Running,False,Sparta - 8x800 w/ Strides,8.08,872,01:12:21,144,173.0,2.2,146,256,8:57,2:34,220,171,1.29,6.7,8.8,284,48.0% L / 52.0% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:12:21,0:00,48.2,0:00,No,00:16.47,32.0,0.0,0,2,garmin,0,0 days 00:08:57,0 days 00:08:57
2020-02-07,Strength Training,False,Strength 3,0.00,431,01:00:00,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:00:00,0:00,0.0,0:00,No,00:00.00,1.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2020-02-07,Running,False,Sparta Running,4.13,435,00:32:27,142,149.0,1.7,159,175,7:51,7:06,85,102,1.28,8.6,11.2,252,48.2% L / 51.8% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,32:27,0:00,75.2,0:00,No,00:56.68,5.0,0.0,0,2,garmin,0,0 days 00:07:51,0 days 00:07:51
2020-02-09,Virtual Cycling,False,Zwift - Innsbruck,25.60,"1,251",01:57:25,0,0.0,0.0,0,0,13.1,53.7,"3,028",0,0.0,0.0,0.0,0,0,76,164,203.0,0.0,210,187,295.0,0.0,0.0,0,0,0,1:57:25,0:00,0.0,0:00,No,00:00.00,1.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2020-02-10,Pool Swimming,False,CH S202 3800,"3,600",730,01:12:18,0,0.0,0.0,0,0,1:27,0:57,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1182,32,27,1:12:18,0:00,78.8,0:00,No,00:05.76,72.0,0.0,0,2,garmin,0,0 days 00:01:27,0 days 00:01:27
2020-02-11,Strength Training,False,Strength 4,0.00,431,01:00:00,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:00:00,0:00,0.0,0:00,No,00:00.00,1.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2020-02-11,Running,False,Sparta Running,5.21,560,00:40:19,145,153.0,2.0,160,174,7:44,6:02,125,102,1.28,8.5,11.0,250,47.6% L / 52.4% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,40:19,0:00,48.2,0:00,No,01:30.63,6.0,0.0,0,2,garmin,0,0 days 00:07:44,0 days 00:07:44
2020-02-12,Pool Swimming,False,CH S201 4100,"4,100",960,01:25:31,0,0.0,0.0,0,0,1:31,1:14,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1605,33,26,1:25:31,0:00,78.8,0:00,No,00:05.19,82.0,0.0,0,2,garmin,0,0 days 00:01:31,0 days 00:01:31
2020-02-14,Virtual Cycling,False,Zwift - Yorkshire,26.37,"1,142",01:30:16,0,0.0,0.0,0,0,17.5,55.9,"2,451",0,0.0,0.0,0.0,0,0,72,158,258.0,0.0,241,220,588.0,0.0,0.0,0,0,0,1:30:16,0:00,0.0,0:00,No,00:00.00,1.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2020-02-14,Running,False,Sparta Running,4.16,472,00:30:14,149,157.0,2.1,160,180,7:16,6:33,105,95,1.32,8.3,11.2,252,47.8% L / 52.2% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,30:14,0:00,60.8,0:00,No,01:10.86,5.0,0.0,0,2,garmin,0,0 days 00:07:16,0 days 00:07:16
2020-02-15,Virtual Cycling,False,Zwift - Yorkshire,51.89,"2,006",02:55:22,0,0.0,0.0,0,0,17.8,54.0,"4,820",0,0.0,0.0,0.0,0,0,80,153,203.0,0.0,212,199,277.0,0.0,0.0,0,0,0,2:55:22,0:00,0.0,0:00,No,00:00.00,1.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2020-02-16,Pool Swimming,False,CH S Well Rounde,"3,600",746,01:14:49,0,0.0,0.0,0,0,1:28,1:03,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1230,32,27,1:14:49,0:00,78.8,0:00,No,00:07.48,84.0,0.0,0,2,garmin,0,0 days 00:01:28,0 days 00:01:28
2020-02-16,Cycling,False,Sparta Cycling,31.56,772,01:44:45,111,190.0,0.9,0,0,18.1,31.3,807,784,0.0,0.0,0.0,0,0,89,116,0.0,0.0,0,0,0.0,0.0,0.0,9040,0,0,1:44:45,0:00,51.8,0:00,No,05:38.32,7.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2020-02-17,Running,False,Sparta Running,6.42,722,00:54:05,143,156.0,2.2,150,240,8:26,2:51,144,121,1.29,8.7,11.3,256,47.8% L / 52.3% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,54:05,0:00,53.6,0:00,No,00:14.95,15.0,0.0,0,2,garmin,0,0 days 00:08:26,0 days 00:08:26
2020-02-18,Virtual Cycling,False,Zwift - NYC,14.09,532,00:50:17,0,0.0,0.0,0,0,16.8,48.9,"1,204",0,0.0,0.0,0.0,0,0,79,135,186.0,0.0,192,184,229.0,0.0,0.0,0,0,0,50:17,0:00,0.0,0:00,No,00:00.00,1.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2020-02-19,Pool Swimming,False,CH S204 3900,"3,900",816,01:22:49,0,0.0,0.0,0,0,1:29,1:16,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1374,32,27,1:22:49,0:00,78.8,0:00,No,00:01.16,80.0,0.0,0,2,garmin,0,0 days 00:01:29,0 days 00:01:29
2020-02-19,Cycling,False,Sparta Cycling,16.75,398,01:09:58,106,129.0,0.2,0,0,14.4,23.6,322,315,0.0,0.0,0.0,0,0,78,108,0.0,0.0,0,0,0.0,0.0,0.0,4754,0,0,1:09:58,0:00,59.0,0:00,No,06:51.60,4.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2020-02-20,Virtual Cycling,False,Zwift - NYC,22.63,966,01:21:16,0,0.0,0.0,0,0,16.7,46.1,"1,841",0,0.0,0.0,0.0,0,0,73,176,232.0,0.0,229,207,333.0,0.0,0.0,0,0,0,1:21:16,0:00,0.0,0:00,No,00:00.00,1.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2020-02-22,Cycling,False,Chester Cycling,37.07,"1,607",03:06:13,128,166.0,2.3,0,0,11.9,34.5,"1,952","1,877",0.0,0.0,0.0,0,0,81,142,0.0,0.0,0,0,0.0,0.0,0.0,13540,0,0,3:06:13,0:00,55.4,0:00,No,11:02.95,8.0,0.0,2,2,garmin,1,00:00:00,00:00:00
2020-02-23,Pool Swimming,False,CH S208 3700,"3,200",611,01:09:04,0,0.0,0.0,0,0,1:30,1:03,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1004,32,26,1:09:04,0:00,78.8,0:00,No,00:01.44,78.0,0.0,0,2,garmin,0,0 days 00:01:30,0 days 00:01:30
