,index,date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_speed,max_speed,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_bike_cadence,max_bike_cadence,normalized_powerâ_npâ,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,race,athlete_id,filetype,is_race,avg_pace,best_pace,ft_per_mile,intensity,spd_ft_s,spd_mph,GAP_ft_s,GAP_by_intensity
11,36,2018-05-22,Running,False,Sparta Running,9.7,976,01:29:20,144,174.0,2.4,143,256,9:12,3:34,223,230,1.19,7.4,9.0,292,48.8% L / 51.2% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:29:20,0:00,73.4,0:00,No,00:00.00,15.0,0.0,0,2,garmin,0,0 days 00:09:12,0 days 00:09:12,22.989690721649485,0.8228571428571428,9.565217391304348,6.521739130434783,9.565308060800689,11.624506323889726
12,39,2018-05-25,Running,False,Sparta Running,8.61,941,01:05:26,154,172.0,3.0,159,180,7:36,6:06,174,180,1.31,8.2,11.0,240,47.6% L / 52.4% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:05:26,0:00,71.6,0:00,No,00:00.00,10.0,0.0,0,2,garmin,0,0 days 00:07:36,0 days 00:07:36,20.20905923344948,0.88,11.578947368421053,7.894736842105264,11.579032181307186,13.157991115121803
13,42,2018-05-27,Running,False,Sparta Running,15.61,"1,687",02:20:08,149,170.0,3.1,153,256,8:58,6:49,299,325,1.16,9.2,10.9,269,48.3% L / 51.7% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,2:20:08,0:00,77.0,0:00,No,00:00.00,18.0,0.0,0,2,garmin,0,0 days 00:08:58,0 days 00:08:58,19.15438821268418,0.8514285714285714,9.814126394052044,6.691449814126394,9.814190972699938,11.526734363909323
14,45,2018-05-30,Running,False,Sparta Running,8.85,797,01:18:12,139,167.0,2.2,151,256,8:50,4:54,194,161,1.21,8.6,10.5,264,48.1% L / 51.9% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:18:12,0:00,75.2,0:00,No,00:00.00,23.0,0.0,0,2,garmin,0,0 days 00:08:50,0 days 00:08:50,21.92090395480226,0.7942857142857143,9.962264150943394,6.792452830188679,9.962350007854411,12.542526988305914
15,47,2018-05-31,Running,False,Sparta Running,2.28,290,00:20:08,151,182.0,2.2,154,168,8:51,7:17,33,43,1.18,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,20:08,0:00,75.2,0:00,No,00:00.00,4.0,0.0,0,2,garmin,0,0 days 00:08:51,0 days 00:08:51,14.473684210526317,0.8628571428571429,9.943502824858758,6.779661016949153,9.943540184175992,11.523970412124495
16,49,2018-06-02,Running,False,Sparta Running,9.01,"1,062",01:14:09,155,171.0,2.8,157,183,8:14,6:13,128,213,1.21,9.1,11.2,245,47.8% L / 52.2% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:14:09,0:00,78.8,0:00,No,00:00.00,10.0,0.0,0,2,garmin,0,0 days 00:08:14,0 days 00:08:14,14.206437291897892,0.8857142857142857,10.68825910931174,7.287449392712551,10.68829779752777,12.067432997208774
17,52,2018-06-03,Running,False,Sparta Running,13.11,"1,101",02:00:17,131,153.0,2.4,154,256,9:10,6:16,243,236,1.13,9.1,10.3,276,48.3% L / 51.7% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,2:00:17,0:00,73.4,0:00,No,00:00.00,16.0,0.0,0,2,garmin,0,0 days 00:09:10,0 days 00:09:10,18.53546910755149,0.7485714285714286,9.6,6.545454545454546,9.60005915333274,12.824506502543738
18,55,2018-06-06,Running,False,Sparta Running,9.49,786,01:20:09,139,168.0,2.2,154,256,8:27,4:14,167,184,1.24,8.4,10.5,261,47.8% L / 52.3% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:20:09,0:00,66.2,0:00,No,00:00.00,26.0,0.0,0,2,garmin,0,0 days 00:08:27,0 days 00:08:27,17.597471022128556,0.7942857142857143,10.414201183431953,7.100591715976332,10.414259023318696,13.111477187631452
19,58,2018-06-08,Running,False,Sparta Running,6.04,549,00:51:17,140,154.0,2.0,155,167,8:30,6:49,98,135,1.19,9.5,11.6,257,47.5% L / 52.5% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,51:17,0:00,75.2,0:00,No,00:00.00,8.0,0.0,0,2,garmin,0,0 days 00:08:30,0 days 00:08:30,16.225165562913908,0.8,10.352941176470587,7.0588235294117645,10.35299005781641,12.941237572270511
20,64,2018-06-10,Running,False,O'Fallon Running,12.72,"1,323",02:00:04,143,165.0,2.8,150,171,9:26,7:27,502,453,1.13,9.7,11.1,257,47.8% L / 52.2% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,2:00:04,0:00,84.2,0:00,No,00:00.00,14.0,0.0,0,2,garmin,0,0 days 00:09:26,0 days 00:09:26,39.465408805031444,0.8171428571428572,9.328621908127207,6.360424028268551,9.328882491557376,11.416464587570216
21,66,2018-06-13,Running,False,Sparta Running,5.42,396,00:45:15,131,143.0,1.2,155,172,8:21,7:23,98,98,1.22,9.1,11.4,255,47.5% L / 52.5% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,45:15,0:00,69.8,0:00,No,00:00.00,6.0,0.0,0,2,garmin,0,0 days 00:08:21,0 days 00:08:21,18.081180811808117,0.7485714285714286,10.538922155688622,7.185628742514971,10.538983950307921,14.07879535346478
22,69,2018-06-15,Running,False,Sparta Running,7.22,593,01:00:14,137,149.0,1.9,154,164,8:20,7:02,121,138,1.24,9.0,11.4,263,47.3% L / 52.7% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:00:14,0:00,78.8,0:00,No,00:00.00,8.0,0.0,0,2,garmin,0,0 days 00:08:20,0 days 00:08:20,16.759002770083104,0.7828571428571428,10.559999999999999,7.199999999999999,10.560053193838343,13.48911904322416
23,72,2018-06-17,Running,False,Sparta Running,8.5,802,01:14:18,140,152.0,2.3,151,167,8:44,7:36,154,148,1.21,9.4,11.7,265,47.7% L / 52.3% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:14:18,0:00,82.4,0:00,No,00:00.00,9.0,0.0,0,2,garmin,0,0 days 00:08:44,0 days 00:08:44,18.11764705882353,0.8,10.076335877862595,6.870229007633588,10.076395198677265,12.59549399834658
24,73,2018-06-19,Running,False,Sparta Running,10.02,923,01:28:18,144,160.0,2.5,151,256,8:49,5:44,135,161,1.22,8.8,11.0,262,47.7% L / 52.3% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:28:18,0:00,75.2,0:00,No,00:00.00,31.0,0.0,0,2,garmin,0,0 days 00:08:49,0 days 00:08:49,13.47305389221557,0.8228571428571428,9.98109640831758,6.805293005671078,9.981128902962581,12.129844152905914
25,79,2018-06-23,Running,False,Sparta Running,12.36,"1,295",02:00:21,150,169.0,2.8,136,256,9:44,6:13,230,210,1.19,8.9,10.8,261,47.2% L / 52.8% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,2:00:21,0:00,78.8,0:00,No,00:00.00,24.0,0.0,0,2,garmin,0,0 days 00:09:44,0 days 00:09:44,18.6084142394822,0.8571428571428571,9.04109589041096,6.164383561643836,9.041152039228749,10.548010712433541
26,80,2018-06-24,Running,False,Sparta Running,10.56,747,01:30:10,133,143.0,2.0,155,171,8:32,6:15,197,190,1.19,9.0,10.9,267,47.8% L / 52.2% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:30:10,0:00,73.4,0:00,No,00:00.00,11.0,0.0,0,2,garmin,0,0 days 00:08:32,0 days 00:08:32,18.65530303030303,0.76,10.3125,7.03125,10.312564367906056,13.569163641981651
27,84,2018-06-27,Running,False,Sparta Running,11.6,"1,205",01:41:54,158,183.0,3.0,143,174,8:47,5:36,200,187,1.31,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:41:54,0:00,75.2,0:00,No,00:00.00,37.0,0.0,0,2,garmin,0,0 days 00:08:47,0 days 00:08:47,17.24137931034483,0.9028571428571428,10.01897533206831,6.83111954459203,10.019028747694225,11.097025511686642
28,86,2018-06-28,Running,False,Sparta Running,5.31,634,00:40:06,166,195.0,3.3,159,168,7:33,6:16,39,164,1.34,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,40:06,0:00,68.0,0:00,No,00:00.00,6.0,0.0,0,2,garmin,0,0 days 00:07:33,0 days 00:07:33,7.344632768361582,0.9485714285714286,11.655629139072849,7.9470198675496695,11.655640415664177,12.287572727356812
29,89,2018-06-30,Running,False,Sparta Running,4.81,556,00:40:10,153,167.0,2.6,154,163,8:21,7:33,89,89,1.23,8.6,10.9,247,47.1% L / 52.9% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,40:10,0:00,84.2,0:00,No,00:00.00,5.0,0.0,0,2,garmin,0,0 days 00:08:21,0 days 00:08:21,18.503118503118504,0.8742857142857143,10.538922155688622,7.185628742514971,10.538986867995682,12.054396744439504
30,92,2018-07-02,Running,False,Sparta Running,13.48,"1,313",02:00:03,135,149.0,3.0,154,168,8:54,7:56,233,253,1.17,9.4,11.2,262,47.9% L / 52.1% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,2:00:03,0:00,77.0,0:00,No,00:00.00,14.0,0.0,0,2,garmin,0,0 days 00:08:54,0 days 00:08:54,17.28486646884273,0.7714285714285715,9.887640449438202,6.741573033707865,9.887693431117423,12.817380373670733
31,95,2018-07-05,Running,False,Sparta Running,11.6,"1,398",01:42:32,147,162.0,3.7,148,256,8:50,5:49,226,240,1.25,8.1,10.3,274,47.9% L / 52.1% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:42:32,0:00,78.8,0:00,No,00:00.00,43.0,0.0,0,2,garmin,0,0 days 00:08:50,0 days 00:08:50,19.482758620689655,0.84,9.962264150943394,6.792452830188679,9.962331971232032,11.859919013371467
32,98,2018-07-07,Running,False,Sparta Running,10.67,"1,133",01:30:09,138,157.0,3.0,156,167,8:27,7:01,200,194,1.21,8.9,10.9,262,47.5% L / 52.5% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:30:09,0:00,75.2,0:00,No,00:00.00,13.0,0.0,0,2,garmin,0,0 days 00:08:27,0 days 00:08:27,18.744142455482663,0.7885714285714286,10.414201183431953,7.100591715976332,10.414266806707875,13.206497762129551
33,100,2018-07-09,Running,False,Sparta Running,13.97,"1,447",02:01:01,138,152.0,3.2,154,256,8:40,7:25,253,276,1.19,9.3,11.3,259,47.7% L / 52.3% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,2:01:01,0:00,73.4,0:00,No,00:00.00,14.0,0.0,0,2,garmin,0,0 days 00:08:40,0 days 00:08:40,18.11023622047244,0.7885714285714286,10.153846153846153,6.923076923076923,10.15390588208248,12.876329922930681
34,104,2018-07-12,Running,False,Sparta Running,14.84,"1,796",02:09:18,150,165.0,3.7,151,256,8:43,5:24,256,249,1.23,8.3,10.4,270,47.9% L / 52.1% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,2:09:18,0:00,80.6,0:00,No,00:00.00,49.0,0.0,0,2,garmin,0,0 days 00:08:43,0 days 00:08:43,17.250673854447438,0.8571428571428571,10.095602294455066,6.8833652007648185,10.09565617666042,11.778265539437157
35,106,2018-07-14,Running,False,Sparta Running,4.97,666,00:41:08,152,163.0,3.7,156,173,8:16,7:25,98,95,1.22,8.8,11.0,255,47.2% L / 52.8% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,41:08,0:00,82.4,0:00,No,00:00.00,5.0,0.0,0,2,garmin,0,0 days 00:08:16,0 days 00:08:16,19.71830985915493,0.8685714285714285,10.645161290322578,7.258064516129031,10.645235522511157,12.256027739733241
36,108,2018-07-14,Running,False,Sparta Running,4.01,535,00:32:41,156,167.0,3.5,156,172,8:10,7:19,72,82,1.24,8.5,10.8,253,46.8% L / 53.2% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,32:41,0:00,82.4,0:00,No,00:00.00,5.0,0.0,0,2,garmin,0,0 days 00:08:10,0 days 00:08:10,17.955112219451372,0.8914285714285715,10.775510204081632,7.346938775510204,10.775572507947356,12.087981980069149
37,110,2018-07-14,Running,False,Sparta Running,3.01,406,00:23:55,162,175.0,3.4,157,162,7:57,7:13,43,39,1.26,8.3,10.7,254,46.8% L / 53.2% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,23:55,0:00,84.2,0:00,No,00:00.00,4.0,0.0,0,2,garmin,0,0 days 00:07:57,0 days 00:07:57,14.285714285714286,0.9257142857142857,11.069182389937106,7.547169811320755,11.069222905402127,11.957493879292421
38,112,2018-07-15,Running,False,Sparta Running,9.28,"1,017",01:20:13,138,160.0,3.0,153,170,8:39,6:47,184,180,1.21,8.7,10.7,273,47.6% L / 52.4% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:20:13,0:00,77.0,0:00,No,00:00.00,12.0,0.0,0,2,garmin,0,0 days 00:08:39,0 days 00:08:39,19.82758620689655,0.7885714285714286,10.173410404624278,6.936416184971098,10.173482135624461,12.901154882132468
39,114,2018-07-18,Running,False,Sparta Running,11.39,"1,086",01:41:10,134,148.0,2.5,150,256,8:53,6:02,187,197,1.23,8.4,10.5,270,48.0% L / 52.0% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:41:10,0:00,73.4,0:00,No,00:00.00,36.0,0.0,0,2,garmin,0,0 days 00:08:53,0 days 00:08:53,16.417910447761194,0.7657142857142857,9.906191369606004,6.75422138836773,9.906239259468263,12.93725276423094
40,117,2018-07-20,Running,False,Sparta Running,8.27,"1,037",01:10:04,144,159.0,3.2,154,256,8:28,6:22,164,151,1.21,8.9,11.0,259,47.7% L / 52.3% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:10:04,0:00,84.2,0:00,No,00:00.00,10.0,0.0,0,2,garmin,0,0 days 00:08:28,0 days 00:08:28,19.830713422007257,0.8228571428571428,10.393700787401574,7.086614173228346,10.393774094750656,12.631322684592812
41,119,2018-07-21,Running,False,Sparta Running,2.34,244,00:20:07,129,137.0,1.6,154,165,8:36,7:25,39,36,1.2,9.0,11.0,258,47.3% L / 52.7% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,20:07,0:00,77.0,0:00,No,00:00.00,3.0,0.0,0,2,garmin,0,0 days 00:08:36,0 days 00:08:36,16.666666666666668,0.7371428571428571,10.232558139534882,6.976744186046512,10.232609117535427,13.881446477276743
42,122,2018-07-24,Running,False,Sparta Running,2.99,319,00:25:51,131,140.0,1.9,154,171,8:39,7:23,85,85,1.19,9.3,11.2,269,47.8% L / 52.2% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,25:51,0:00,82.4,0:00,No,00:00.00,3.0,0.0,0,2,garmin,0,0 days 00:08:39,0 days 00:08:39,28.42809364548495,0.7485714285714286,10.173410404624278,6.936416184971098,10.173557860149831,13.59063072920779
43,123,2018-07-25,Running,False,Renton Running,6.06,671,00:58:54,129,147.0,2.1,144,256,9:43,6:31,630,594,1.13,9.5,10.7,283,48.4% L / 51.6% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,58:54,0:00,78.8,0:00,No,00:00.00,7.0,0.0,0,2,garmin,0,0 days 00:09:43,0 days 00:09:43,103.96039603960396,0.7371428571428571,9.056603773584905,6.174957118353345,9.058359113758549,12.288471665951521
