date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_speed,max_speed,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_bike_cadence,max_bike_cadence,normalized_powerâ_npâ,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,race,athlete_id,filetype,is_race,avg_pace,best_pace
2018-05-03,Virtual Cycling,False,Zwift - Watopia,40.18,"1,588",02:00:08,119,155.0,0.0,0,0,20.1,45.0,"1,923",0,0.0,0.0,0.0,0,0,86,103,246.0,0.0,271,230,307.0,0.0,0.0,0,0,0,2:00:08,0:00,0.0,0:00,No,00:00.00,1.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2018-05-04,Running,False,Sparta Running,6.50,688,00:49:04,153,168.0,2.6,159,174,7:33,5:53,118,148,1.33,8.4,11.3,240,47.5% L / 52.5% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,49:04,0:00,66.2,0:00,No,00:00.00,8.0,0.0,0,2,garmin,0,0 days 00:07:33,0 days 00:07:33
2018-05-05,Cycling,False,Sparta Cycling,34.66,"1,018",01:55:56,131,148.0,2.1,0,0,17.9,32.8,965,942,0.0,0.0,0.0,0,0,90,132,0.0,0.0,0,0,0.0,0.0,0.0,9915,0,0,1:55:56,0:00,75.2,0:00,No,00:00.00,12.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2018-05-06,Pool Swimming,False,Lap Swimming,"4,000",792,01:22:04,0,0.0,0.1,0,0,1:31,1:05,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1225,32,25,1:22:04,0:00,78.8,0:00,No,00:00.00,73.0,0.0,0,2,garmin,0,0 days 00:01:31,0 days 00:01:31
2018-05-06,Cycling,False,Sparta Cycling,26.02,545,01:32:02,109,128.0,0.2,0,0,17.0,32.9,686,640,0.0,0.0,0.0,0,0,85,108,0.0,0.0,0,0,0.0,0.0,0.0,7651,0,0,1:32:02,0:00,75.2,0:00,No,00:00.00,6.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2018-05-06,Running,False,Sparta Running,13.53,"1,312",02:08:56,139,187.0,2.6,142,171,9:32,5:54,285,249,1.17,9.5,11.3,270,47.6% L / 52.4% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,2:08:56,0:00,77.0,0:00,No,00:00.00,17.0,0.0,0,2,garmin,0,0 days 00:09:32,0 days 00:09:32
2018-05-07,Pool Swimming,False,Lap Swimming,"4,000",831,01:11:00,0,0.0,0.0,0,0,1:34,1:21,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1379,33,24,1:11:00,0:00,77.0,0:00,No,00:00.00,27.0,0.0,0,2,garmin,0,0 days 00:01:34,0 days 00:01:34
2018-05-08,Running,False,Sparta Running,5.05,410,00:45:30,126,137.0,1.1,150,166,9:00,7:40,131,121,1.17,9.6,11.5,267,47.9% L / 52.1% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,45:30,0:00,75.2,0:00,No,00:00.00,6.0,0.0,0,2,garmin,0,0 days 00:09:00,0 days 00:09:00
2018-05-09,Cycling,False,Sparta Cycling,45.92,996,02:27:26,119,138.0,0.7,0,0,18.7,32.0,925,876,0.0,0.0,0.0,0,0,88,111,0.0,0.0,0,0,0.0,0.0,0.0,12771,0,0,2:27:26,0:00,69.8,0:00,No,00:00.00,10.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2018-05-10,Pool Swimming,False,Lap Swimming,"3,600",708,01:12:02,0,0.0,0.1,0,0,1:29,1:11,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1081,31,25,1:12:02,0:00,80.6,0:00,No,00:00.00,74.0,0.0,0,2,garmin,0,0 days 00:01:29,0 days 00:01:29
2018-05-10,Running,False,Sparta Running,8.58,697,01:15:06,133,145.0,1.9,152,170,8:45,6:26,236,207,1.19,9.5,11.4,263,47.8% L / 52.2% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:15:06,0:00,78.8,0:00,No,00:00.00,9.0,0.0,0,2,garmin,0,0 days 00:08:45,0 days 00:08:45
2018-05-11,Cycling,False,Sparta Cycling,27.62,691,01:29:03,123,152.0,1.5,0,0,18.6,33.9,696,702,0.0,0.0,0.0,0,0,86,124,0.0,0.0,0,0,0.0,0.0,0.0,7497,0,0,1:29:03,0:00,78.8,0:00,No,00:00.00,6.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2018-05-12,Pool Swimming,False,Lap Swimming,"4,200",930,01:29:02,0,0.0,0.1,0,0,1:29,1:13,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1416,31,25,1:29:02,0:00,80.6,0:00,No,00:00.00,98.0,0.0,0,2,garmin,0,0 days 00:01:29,0 days 00:01:29
2018-05-12,Running,False,Sparta Running,8.63,756,01:15:05,135,152.0,2.1,152,170,8:42,6:43,194,161,1.17,10.0,11.7,258,48.3% L / 51.7% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:15:05,0:00,82.4,0:00,No,00:00.00,9.0,0.0,0,2,garmin,0,0 days 00:08:42,0 days 00:08:42
2018-05-13,Cycling,False,Sparta Cycling,64.50,"1,382",03:58:58,110,137.0,0.4,0,0,16.2,32.0,"1,437","1,381",0.0,0.0,0.0,0,0,82,116,0.0,0.0,0,0,0.0,0.0,0.0,17856,0,0,3:58:58,0:00,80.6,0:00,No,00:00.00,13.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2018-05-15,Running,False,Sparta Running,7.39,720,01:16:57,134,166.0,2.0,137,256,10:25,2:42,121,148,1.13,6.9,8.2,324,48.9% L / 51.1% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:16:57,0:00,69.8,0:00,No,00:00.00,43.0,0.0,0,2,garmin,0,0 days 00:10:25,0 days 00:10:25
2018-05-16,Cycling,False,Sparta Cycling,25.92,658,01:28:48,117,151.0,1.2,0,0,17.5,29.6,919,925,0.0,0.0,0.0,0,0,83,114,0.0,0.0,0,0,0.0,0.0,0.0,5622,0,0,1:28:48,0:00,75.2,0:00,No,00:00.00,18.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2018-05-16,Pool Swimming,False,Lap Swimming,"3,250",528,01:02:20,0,0.0,0.0,0,0,1:35,1:22,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,831,33,24,1:02:20,0:00,82.4,0:00,No,00:00.00,28.0,0.0,0,2,garmin,0,0 days 00:01:35,0 days 00:01:35
2018-05-17,Cycling,False,Sparta Cycling,38.38,988,01:58:46,127,156.0,2.1,0,0,19.4,28.8,797,791,0.0,0.0,0.0,0,0,83,120,0.0,0.0,0,0,0.0,0.0,0.0,9626,0,0,1:58:46,0:00,73.4,0:00,No,00:00.00,8.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2018-05-18,Running,False,Sparta Running,9.85,896,01:15:18,144,167.0,2.4,158,176,7:39,5:27,417,410,1.3,8.6,11.4,243,47.7% L / 52.3% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:15:18,0:00,68.0,0:00,No,00:00.00,11.0,0.0,0,2,garmin,0,0 days 00:07:39,0 days 00:07:39
2018-05-19,Cycling,False,Sparta Cycling,73.10,"1,836",03:58:32,125,153.0,2.3,0,0,18.4,30.6,"1,919","1,916",0.0,0.0,0.0,0,0,88,119,0.0,0.0,0,0,0.0,0.0,0.0,19880,0,0,3:58:32,0:00,73.4,0:00,No,00:00.00,23.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2018-05-20,Running,False,Sparta Running,12.50,"1,218",01:46:13,146,163.0,2.7,154,256,8:30,7:11,230,203,1.22,8.9,11.1,261,47.9% L / 52.1% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:46:13,0:00,77.0,0:00,No,00:00.00,13.0,0.0,0,2,garmin,0,0 days 00:08:30,0 days 00:08:30
2018-05-20,Cycling,False,Sparta Cycling,40.52,987,01:56:31,131,149.0,2.1,0,0,20.9,33.2,"1,020","1,053",0.0,0.0,0.0,0,0,90,115,0.0,0.0,0,0,0.0,0.0,0.0,10351,0,0,1:56:31,0:00,71.6,0:00,No,00:00.00,9.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2018-05-20,Pool Swimming,False,Lap Swimming,"2,900",696,00:48:03,0,0.0,0.0,0,0,1:34,1:25,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1101,33,24,48:03,0:00,82.4,0:00,No,00:00.00,6.0,0.0,0,2,garmin,0,0 days 00:01:34,0 days 00:01:34
2018-05-21,Pool Swimming,False,Lap Swimming,"3,400",672,01:03:59,0,0.0,0.1,0,0,1:34,1:17,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1116,34,25,1:03:59,0:00,80.6,0:00,No,00:00.00,40.0,0.0,0,2,garmin,0,0 days 00:01:34,0 days 00:01:34
2018-05-22,Running,False,Sparta Running,9.70,976,01:29:20,144,174.0,2.4,143,256,9:12,3:34,223,230,1.19,7.4,9.0,292,48.8% L / 51.2% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:29:20,0:00,73.4,0:00,No,00:00.00,15.0,0.0,0,2,garmin,0,0 days 00:09:12,0 days 00:09:12
2018-05-23,Cycling,False,Sparta Cycling,26.67,662,01:30:30,116,157.0,1.0,0,0,17.7,31.5,915,919,0.0,0.0,0.0,0,0,83,121,0.0,0.0,0,0,0.0,0.0,0.0,5563,0,0,1:30:30,0:00,78.8,0:00,No,00:00.00,18.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2018-05-24,Pool Swimming,False,Lap Swimming,"4,000",768,01:12:36,0,0.0,0.0,0,0,1:32,1:14,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1216,32,25,1:12:36,0:00,77.0,0:00,No,00:00.00,38.0,0.0,0,2,garmin,0,0 days 00:01:32,0 days 00:01:32
2018-05-25,Running,False,Sparta Running,8.61,941,01:05:26,154,172.0,3.0,159,180,7:36,6:06,174,180,1.31,8.2,11.0,240,47.6% L / 52.4% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:05:26,0:00,71.6,0:00,No,00:00.00,10.0,0.0,0,2,garmin,0,0 days 00:07:36,0 days 00:07:36
2018-05-26,Cycling,False,Sparta Cycling,85.07,"2,315",04:31:06,131,158.0,2.8,0,0,18.8,32.8,"2,500","2,464",0.0,0.0,0.0,0,0,90,124,0.0,0.0,0,0,0.0,0.0,0.0,23329,0,0,4:31:06,0:00,77.0,0:00,No,00:00.00,36.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2018-05-27,Cycling,False,Sparta Cycling,30.87,650,01:47:49,107,123.0,0.3,0,0,17.2,32.3,627,617,0.0,0.0,0.0,0,0,88,118,0.0,0.0,0,0,0.0,0.0,0.0,9021,0,0,1:47:49,0:00,80.6,0:00,No,00:00.00,7.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2018-05-27,Running,False,Sparta Running,15.61,"1,687",02:20:08,149,170.0,3.1,153,256,8:58,6:49,299,325,1.16,9.2,10.9,269,48.3% L / 51.7% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,2:20:08,0:00,77.0,0:00,No,00:00.00,18.0,0.0,0,2,garmin,0,0 days 00:08:58,0 days 00:08:58
2018-05-29,Cycling,False,Randolph County Cycling,24.44,504,01:31:16,108,133.0,0.3,0,0,16.1,29.1,673,646,0.0,0.0,0.0,0,0,88,124,0.0,0.0,0,0,0.0,0.0,0.0,7120,0,0,1:31:16,0:00,80.6,0:00,No,00:00.00,16.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2018-05-29,Pool Swimming,False,Lap Swimming,"3,400",680,01:03:49,0,0.0,0.0,0,0,1:36,1:20,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1300,34,24,1:03:49,0:00,82.4,0:00,No,00:00.00,38.0,0.0,0,2,garmin,0,0 days 00:01:36,0 days 00:01:36
2018-05-30,Running,False,Sparta Running,8.85,797,01:18:12,139,167.0,2.2,151,256,8:50,4:54,194,161,1.21,8.6,10.5,264,48.1% L / 51.9% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:18:12,0:00,75.2,0:00,No,00:00.00,23.0,0.0,0,2,garmin,0,0 days 00:08:50,0 days 00:08:50
2018-05-31,Virtual Cycling,False,Zwift - London,25.31,"1,040",01:28:32,119,138.0,0.0,0,0,17.2,47.3,"1,654",0,0.0,0.0,0.0,0,0,80,113,222.0,0.0,241,205,357.0,0.0,0.0,0,0,0,1:28:32,0:00,0.0,0:00,No,00:00.00,1.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2018-05-31,Running,False,Sparta Running,2.28,290,00:20:08,151,182.0,2.2,154,168,8:51,7:17,33,43,1.18,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,20:08,0:00,75.2,0:00,No,00:00.00,4.0,0.0,0,2,garmin,0,0 days 00:08:51,0 days 00:08:51
2018-06-01,Pool Swimming,False,Lap Swimming,"3,200",540,01:03:25,0,0.0,0.1,0,0,1:34,1:11,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,841,33,24,1:03:25,0:00,82.4,0:00,No,00:00.00,55.0,0.0,0,2,garmin,0,0 days 00:01:34,0 days 00:01:34
2018-06-02,Running,False,Sparta Running,9.01,"1,062",01:14:09,155,171.0,2.8,157,183,8:14,6:13,128,213,1.21,9.1,11.2,245,47.8% L / 52.2% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:14:09,0:00,78.8,0:00,No,00:00.00,10.0,0.0,0,2,garmin,0,0 days 00:08:14,0 days 00:08:14
2018-06-02,Cycling,False,Sparta Cycling,90.33,"2,058",04:44:59,125,150.0,2.0,0,0,19.0,31.5,"2,789","2,661",0.0,0.0,0.0,0,0,88,113,0.0,0.0,0,0,0.0,0.0,0.0,24911,0,0,4:44:59,0:00,73.4,0:00,No,00:00.00,19.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2018-06-03,Pool Swimming,False,Lap Swimming,"4,450",839,01:23:51,0,0.0,0.0,0,0,1:34,1:14,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1623,33,25,1:23:51,0:00,82.4,0:00,No,00:00.00,68.0,0.0,0,2,garmin,0,0 days 00:01:34,0 days 00:01:34
2018-06-03,Running,False,Sparta Running,13.11,"1,101",02:00:17,131,153.0,2.4,154,256,9:10,6:16,243,236,1.13,9.1,10.3,276,48.3% L / 51.7% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,2:00:17,0:00,73.4,0:00,No,00:00.00,16.0,0.0,0,2,garmin,0,0 days 00:09:10,0 days 00:09:10
2018-06-05,Pool Swimming,False,Lap Swimming,"3,800",770,01:17:11,0,0.0,0.0,0,0,1:30,0:51,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1208,32,25,1:17:11,0:00,80.6,0:00,No,00:00.00,88.0,0.0,0,2,garmin,0,0 days 00:01:30,0 days 00:01:30
2018-06-05,Cycling,False,Sparta Cycling,31.70,735,01:44:39,122,148.0,1.5,0,0,18.2,32.8,748,699,0.0,0.0,0.0,0,0,77,104,0.0,0.0,0,0,0.0,0.0,0.0,7879,0,0,1:44:39,0:00,80.6,0:00,No,00:00.00,7.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2018-06-06,Running,False,Sparta Running,9.49,786,01:20:09,139,168.0,2.2,154,256,8:27,4:14,167,184,1.24,8.4,10.5,261,47.8% L / 52.3% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:20:09,0:00,66.2,0:00,No,00:00.00,26.0,0.0,0,2,garmin,0,0 days 00:08:27,0 days 00:08:27
2018-06-07,Pool Swimming,False,Lap Swimming,"3,575",738,01:14:23,0,0.0,0.0,0,0,1:31,1:11,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1134,32,24,1:14:23,0:00,80.6,0:00,No,00:00.00,80.0,0.0,0,2,garmin,0,0 days 00:01:31,0 days 00:01:31
2018-06-08,Virtual Cycling,False,Zwift - Watopia,24.80,987,01:20:41,121,147.0,0.0,0,0,18.4,45.0,"1,283",0,0.0,0.0,0.0,0,0,81,106,241.0,0.0,246,213,414.0,0.0,0.0,0,0,0,1:20:41,0:00,0.0,0:00,No,00:00.00,1.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2018-06-08,Running,False,Sparta Running,6.04,549,00:51:17,140,154.0,2.0,155,167,8:30,6:49,98,135,1.19,9.5,11.6,257,47.5% L / 52.5% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,51:17,0:00,75.2,0:00,No,00:00.00,8.0,0.0,0,2,garmin,0,0 days 00:08:30,0 days 00:08:30
2018-06-09,Cycling,False,Sparta Cycling,35.90,775,02:01:03,114,130.0,0.6,0,0,17.8,30.7,938,968,0.0,0.0,0.0,0,0,87,116,0.0,0.0,0,0,0.0,0.0,0.0,9962,0,0,2:01:03,0:00,69.8,0:00,No,00:00.00,8.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2018-06-09,Virtual Cycling,False,Zwift - Watopia,36.05,"1,520",02:07:48,0,0.0,0.0,0,0,16.9,41.2,"2,910",0,0.0,0.0,0.0,0,0,0,0,232.0,0.0,271,208,474.0,0.0,0.0,0,0,0,2:07:48,0:00,0.0,0:00,No,00:00.00,1.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2018-06-09,Cycling,False,Sparta Cycling,17.15,394,01:01:52,113,128.0,0.3,0,0,16.6,27.6,436,341,0.0,0.0,0.0,0,0,81,103,0.0,0.0,0,0,0.0,0.0,0.0,4770,0,0,1:01:52,0:00,68.0,0:00,No,00:00.00,4.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2018-06-10,Pool Swimming,False,Lap Swimming,"5,000",938,01:43:31,0,0.0,0.1,0,0,1:35,1:05,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1516,34,24,1:43:31,0:00,82.4,0:00,No,00:00.00,82.0,0.0,0,2,garmin,0,0 days 00:01:35,0 days 00:01:35
2018-06-10,Cycling,False,O'Fallon Cycling,30.89,683,01:52:27,112,132.0,0.3,0,0,16.5,31.2,974,945,0.0,0.0,0.0,0,0,82,116,0.0,0.0,0,0,0.0,0.0,0.0,8931,0,0,1:52:27,0:00,84.2,0:00,No,00:00.00,7.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2018-06-10,Running,False,O'Fallon Running,12.72,"1,323",02:00:04,143,165.0,2.8,150,171,9:26,7:27,502,453,1.13,9.7,11.1,257,47.8% L / 52.2% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,2:00:04,0:00,84.2,0:00,No,00:00.00,14.0,0.0,0,2,garmin,0,0 days 00:09:26,0 days 00:09:26
2018-06-12,Pool Swimming,False,Lap Swimming,"3,300",506,01:04:36,0,0.0,0.0,0,0,1:31,1:14,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,889,32,24,1:04:36,0:00,82.4,0:00,No,00:00.00,61.0,0.0,0,2,garmin,0,0 days 00:01:31,0 days 00:01:31
2018-06-13,Running,False,Sparta Running,5.42,396,00:45:15,131,143.0,1.2,155,172,8:21,7:23,98,98,1.22,9.1,11.4,255,47.5% L / 52.5% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,45:15,0:00,69.8,0:00,No,00:00.00,6.0,0.0,0,2,garmin,0,0 days 00:08:21,0 days 00:08:21
2018-06-14,Cycling,False,Sparta Cycling,29.22,609,01:30:19,119,132.0,0.6,0,0,19.4,31.4,774,758,0.0,0.0,0.0,0,0,90,118,0.0,0.0,0,0,0.0,0.0,0.0,8049,0,0,1:30:19,0:00,78.8,0:00,No,00:00.00,6.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2018-06-15,Pool Swimming,False,Lap Swimming,"3,250",648,01:02:50,0,0.0,0.1,0,0,1:29,1:02,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1013,32,25,1:02:50,0:00,80.6,0:00,No,00:00.00,57.0,0.0,0,2,garmin,0,0 days 00:01:29,0 days 00:01:29
2018-06-15,Running,False,Sparta Running,7.22,593,01:00:14,137,149.0,1.9,154,164,8:20,7:02,121,138,1.24,9.0,11.4,263,47.3% L / 52.7% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:00:14,0:00,78.8,0:00,No,00:00.00,8.0,0.0,0,2,garmin,0,0 days 00:08:20,0 days 00:08:20
2018-06-16,Cycling,False,Sparta Cycling,68.00,"1,424",04:02:34,111,133.0,0.3,0,0,16.8,31.7,"1,243","1,220",0.0,0.0,0.0,0,0,83,109,0.0,0.0,0,0,0.0,0.0,0.0,10420,0,0,4:02:34,0:00,71.6,0:00,No,00:00.00,14.0,0.0,0,2,garmin,0,00:00:00,00:00:00
2018-06-17,Pool Swimming,False,Lap Swimming,"4,000",912,01:13:08,0,0.0,0.0,0,0,1:33,1:06,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1476,33,25,1:13:08,0:00,80.6,0:00,No,00:00.00,36.0,0.0,0,2,garmin,0,0 days 00:01:33,0 days 00:01:33
2018-06-17,Running,False,Sparta Running,8.50,802,01:14:18,140,152.0,2.3,151,167,8:44,7:36,154,148,1.21,9.4,11.7,265,47.7% L / 52.3% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:14:18,0:00,82.4,0:00,No,00:00.00,9.0,0.0,0,2,garmin,0,0 days 00:08:44,0 days 00:08:44
2018-06-19,Running,False,Sparta Running,10.02,923,01:28:18,144,160.0,2.5,151,256,8:49,5:44,135,161,1.22,8.8,11.0,262,47.7% L / 52.3% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:28:18,0:00,75.2,0:00,No,00:00.00,31.0,0.0,0,2,garmin,0,0 days 00:08:49,0 days 00:08:49
2018-06-19,Cycling,False,Sparta Cycling,27.21,620,01:35:17,119,133.0,0.4,0,0,17.1,25.9,541,518,0.0,0.0,0.0,0,0,85,114,0.0,0.0,0,0,0.0,0.0,0.0,7948,0,0,1:35:17,0:00,80.6,0:00,No,00:00.00,6.0,0.0,0,2,garmin,0,00:00:00,00:00:00
