,index,date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_speed,max_speed,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_bike_cadence,max_bike_cadence,normalized_powerâ_npâ,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,race,athlete_id,filetype,is_race,avg_pace,best_pace,ft_per_mile,intensity,spd_ft_s,spd_mph,GAP_ft_s,GAP_by_intensity
10,22,2019-01-27,Running,False,St Louis County Running,13.17,"1,559",01:58:26,142,163.0,3.0,151,256,9:00,6:02,817,741,1.17,8.8,10.2,290,48.5% L / 51.5% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:58:26,0:00,37.4,0:00,No,00:00.00,14.0,0.0,0,2,garmin,0,0 days 00:09:00,0 days 00:09:00,62.03492786636295,0.8114285714285714,9.777777777777777,6.666666666666667,9.778452616350775,12.0509099145168
11,23,2019-01-29,Running,False,Sparta Running,3.77,416,00:30:46,133,141.0,2.1,157,171,8:09,7:25,95,72,1.24,8.1,10.4,263,48.2% L / 51.8% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,30:46,0:00,59.0,0:00,No,00:00.00,4.0,0.0,0,2,garmin,0,0 days 00:08:09,0 days 00:08:09,25.19893899204244,0.76,10.797546012269937,7.361963190184048,10.797668979463072,14.207459183504042
12,24,2019-01-30,Running,False,Sparta Running,6.85,805,01:04:39,134,166.0,2.7,132,256,9:26,4:27,220,171,1.31,6.6,8.8,268,48.3% L / 51.7% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:04:39,0:00,44.6,0:00,No,01:36.11,12.0,0.0,0,2,garmin,0,0 days 00:09:26,0 days 00:09:26,32.11678832116789,0.7657142857142857,9.328621908127207,6.360424028268551,9.328794483910064,12.183127124509413
13,26,2019-02-01,Running,False,Sparta Running,8.43,"1,032",01:01:25,151,162.0,3.4,162,183,7:17,5:07,207,180,1.36,7.6,10.5,245,47.5% L / 52.5% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:01:25,0:00,48.2,0:00,No,00:57.95,13.0,0.0,0,2,garmin,0,0 days 00:07:17,0 days 00:07:17,24.555160142348754,0.8628571428571429,12.082379862700229,8.237986270022883,12.082510521251441,14.002909544496703
14,28,2019-02-02,Running,False,Monroe County Running,7.35,731,01:02:57,129,141.0,2.1,155,162,8:34,7:14,125,125,1.2,8.9,10.9,263,47.2% L / 52.8% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:02:57,0:00,57.2,0:00,No,08:16.39,8.0,0.0,0,2,garmin,0,0 days 00:08:34,0 days 00:08:34,17.006802721088437,0.7371428571428571,10.27237354085603,7.003891050583658,10.272426827354641,13.935462750287305
15,31,2019-02-03,Running,False,Sparta Running,5.01,659,00:37:08,148,164.0,3.3,159,166,7:24,6:37,115,92,1.36,7.8,10.8,247,47.4% L / 52.6% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,37:08,0:00,64.4,0:00,No,07:04.34,6.0,0.0,0,2,garmin,0,0 days 00:07:24,0 days 00:07:24,22.954091816367267,0.8457142857142858,11.89189189189189,8.108108108108107,11.892004267301736,14.061491532282458
16,33,2019-02-05,Running,False,Sparta Running,5.05,543,00:40:45,133,140.0,2.0,157,169,8:04,6:00,1099,20,1.26,8.5,10.9,255,47.7% L / 52.3% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,40:45,0:00,48.2,0:00,No,07:59.88,6.0,0.0,0,2,garmin,0,0 days 00:08:04,0 days 00:08:04,217.62376237623764,0.76,10.909090909090908,7.43801652892562,10.91835321286177,14.366254227449698
17,34,2019-02-06,Running,False,O'Fallon Running,11.74,"1,449",01:25:50,154,169.0,3.4,163,208,7:19,5:53,390,197,1.35,7.5,10.4,237,47.6% L / 52.4% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:25:50,0:00,104.0,0:00,No,02:59.05,15.0,0.0,0,2,garmin,0,0 days 00:07:19,0 days 00:07:19,33.21976149914821,0.88,12.027334851936219,8.200455580865604,12.027572897605047,13.66769647455119
18,37,2019-02-08,Running,False,Sparta Running,5.65,686,00:45:13,139,149.0,2.5,157,193,8:00,6:35,0,0,1.27,8.4,11.0,260,47.5% L / 52.5% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,45:13,0:00,111.2,0:00,No,07:51.18,6.0,0.0,0,2,garmin,0,0 days 00:08:00,0 days 00:08:00,0.0,0.7942857142857143,11.0,7.5,11.0,13.848920863309353
19,38,2019-02-09,Running,False,Perry County Running,17.82,"2,156",03:16:40,132,159.0,3.1,134,226,11:02,6:20,364,357,1.05,9.5,9.8,298,48.9% L / 51.1% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,3:16:40,0:00,111.2,0:00,No,08:43.72,19.0,0.0,0,2,garmin,0,0 days 00:11:02,0 days 00:11:02,20.42648709315376,0.7542857142857143,7.975830815709969,5.438066465256798,7.975890500522667,10.574097254480808
20,39,2019-02-10,Running,False,Sparta Running,13.64,"1,398",02:00:59,136,151.0,2.7,154,256,8:52,6:52,0,0,1.17,9.0,10.7,273,48.0% L / 52.0% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,2:00:59,0:00,111.2,0:00,No,08:19.45,14.0,0.0,0,2,garmin,0,0 days 00:08:52,0 days 00:08:52,0.0,0.7771428571428571,9.924812030075188,6.7669172932330826,9.924812030075188,12.770897832817337
21,41,2019-02-11,Running,False,Sparta Running,5.73,733,00:54:59,141,170.0,2.8,139,256,9:36,4:05,26,20,1.24,6.0,7.9,273,48.8% L / 51.2% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,54:59,0:00,111.2,0:00,No,05:00.00,10.0,0.0,0,2,garmin,0,0 days 00:09:36,0 days 00:09:36,4.537521815008725,0.8057142857142857,9.166666666666666,6.25,9.16667005160663,11.377072759086243
22,43,2019-02-12,Running,False,Sparta Running,5.12,638,00:44:28,137,148.0,2.4,154,256,8:41,6:13,0,0,1.19,8.4,10.1,265,47.8% L / 52.2% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,44:28,0:00,111.2,0:00,No,07:58.47,6.0,0.0,0,2,garmin,0,0 days 00:08:41,0 days 00:08:41,0.0,0.7828571428571428,10.134357005758156,6.90978886756238,10.134357005758156,12.945346540202026
23,44,2019-02-13,Running,False,Sparta Running,16.51,"1,824",02:01:02,149,157.0,3.2,162,256,7:20,5:43,209,209,1.35,7.4,10.3,246,47.1% L / 52.9% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,2:01:02,0:00,109.4,0:00,No,05:00.00,19.0,0.0,0,2,garmin,0,0 days 00:07:20,0 days 00:07:20,12.658994548758328,0.8514285714285714,11.999999999999998,8.181818181818182,12.000034489048012,14.094000238814779
24,47,2019-02-16,Running,False,Perry County Running,21.51,"2,612",03:33:43,143,160.0,3.3,155,256,9:56,4:16,325,325,1.01,9.8,9.9,288,49.0% L / 51.0% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,3:33:43,0:00,111.2,0:00,No,08:42.87,22.0,0.0,0,2,garmin,0,0 days 00:09:56,0 days 00:09:56,15.10925151092515,0.8171428571428572,8.859060402684563,6.040268456375839,8.859096674962798,10.841551874954472
25,49,2019-02-17,Running,False,O'Fallon Running,14.04,"1,501",02:00:14,139,166.0,2.9,159,174,8:34,6:56,16,13,1.17,8.8,10.5,266,48.7% L / 51.3% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,2:00:14,0:00,111.2,0:00,No,08:19.26,15.0,0.0,0,2,garmin,0,0 days 00:08:34,0 days 00:08:34,1.1396011396011396,0.7942857142857143,10.27237354085603,7.003891050583658,10.272373780120773,12.932844687202413
26,52,2019-02-19,Running,False,Sparta Running,6.1,765,00:58:51,141,173.0,3.0,134,256,9:38,4:10,16,10,1.26,6.3,8.1,279,49.3% L / 50.7% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,58:51,0:00,111.2,0:00,No,02:40.71,12.0,0.0,0,2,garmin,0,0 days 00:09:38,0 days 00:09:38,2.6229508196721314,0.8057142857142857,9.134948096885813,6.228373702422146,9.134949224053452,11.337702937654994
27,53,2019-02-20,Running,False,Sparta Running,5.22,596,00:45:06,133,149.0,2.1,147,256,8:38,5:12,7,0,1.28,8.4,10.9,254,47.5% L / 52.5% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,45:06,0:00,111.2,0:00,No,07:51.54,6.0,0.0,0,2,garmin,0,0 days 00:08:38,0 days 00:08:38,1.3409961685823755,0.76,10.193050193050192,6.94980694980695,10.193050521796884,13.411908581311689
28,56,2019-02-21,Running,False,Sparta Running,12.81,"1,514",01:33:52,151,165.0,3.3,163,176,7:20,6:10,102,36,1.35,7.6,10.4,246,47.0% L / 53.0% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:33:52,0:00,107.6,0:00,No,03:33.10,15.0,0.0,0,2,garmin,0,0 days 00:07:20,0 days 00:07:20,7.962529274004684,0.8628571428571429,11.999999999999998,8.181818181818182,12.000013645367678,13.90730058237976
29,57,2019-02-23,Running,False,Perry County Running,10.04,"1,311",01:29:43,144,153.0,3.0,156,194,8:56,6:39,7,0,1.11,9.5,10.7,267,49.4% L / 50.6% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:29:43,0:00,111.2,0:00,No,08:26.29,11.0,0.0,0,2,garmin,0,0 days 00:08:56,0 days 00:08:56,0.6972111553784861,0.8228571428571428,9.850746268656716,6.716417910447761,9.85074635453828,11.971393139195827
30,60,2019-02-26,Running,False,Sparta Running,8.39,983,01:20:42,139,173.0,2.9,147,256,9:37,4:12,43,36,1.19,5.7,7.4,284,49.0% L / 51.0% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:20:42,0:00,111.2,0:00,No,03:46.18,15.0,0.0,0,2,garmin,0,0 days 00:09:37,0 days 00:09:37,5.125148986889154,0.7942857142857143,9.150779896013864,6.239168110918544,9.150784206965552,11.520771483589725
31,62,2019-02-28,Running,False,Sparta - CH R83 2x20' Z3,7.59,897,01:00:19,138,152.0,3.0,159,233,7:57,6:37,7,7,1.26,8.1,10.4,253,47.7% L / 52.3% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:00:19,0:00,111.2,0:00,No,00:13.39,11.0,0.0,0,2,garmin,0,0 days 00:07:57,0 days 00:07:57,0.922266139657444,0.7885714285714286,11.069182389937106,7.547169811320755,11.069182558798444,14.037006868041503
32,64,2019-03-03,Running,False,Sparta - Running,14.58,"1,732",02:12:13,140,153.0,3.1,154,248,9:04,6:42,3,0,1.14,9.4,10.7,276,49.0% L / 51.0% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,2:12:13,0:00,111.2,0:00,No,04:55.29,15.0,0.0,0,2,garmin,0,0 days 00:09:04,0 days 00:09:04,0.205761316872428,0.8,9.705882352941176,6.61764705882353,9.705882360311127,12.132352950388908
33,65,2019-03-05,Running,False,Sparta - CH R82 6x1mi Z5,7.74,970,01:13:37,141,170.0,2.9,126,256,9:31,4:04,574,568,1.34,6.2,8.5,270,48.1% L / 51.9% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:13:37,0:00,105.8,0:00,No,01:03.37,14.0,0.0,0,2,garmin,0,0 days 00:09:31,0 days 00:09:31,74.16020671834625,0.8057142857142857,9.24693520140105,6.304728546409807,9.247847255122243,11.477824607421224
34,67,2019-03-07,Running,False,Sparta - CH R83 2x20' Z3,7.44,921,00:56:53,148,161.0,3.3,159,240,7:39,5:10,0,0,1.32,7.7,10.5,243,47.3% L / 52.8% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,56:53,0:00,111.2,0:00,No,00:53.84,10.0,0.0,0,2,garmin,0,0 days 00:07:39,0 days 00:07:39,0.0,0.8457142857142858,11.503267973856207,7.8431372549019605,11.503267973856207,13.601837131248892
35,70,2019-03-12,Running,False,Lincoln County - Running,17.68,"2,507",03:22:57,140,161.0,3.4,132,256,11:29,6:03,0,0,1.03,10.1,10.3,294,49.8% L / 50.2% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,3:22:57,0:00,111.2,0:00,No,07:37.69,18.0,0.0,0,2,garmin,0,0 days 00:11:29,0 days 00:11:29,0.0,0.8,7.663280116110305,5.2249637155297535,7.663280116110305,9.57910014513788
36,74,2019-03-18,Running,False,Sparta - Running,7.66,949,00:59:52,145,156.0,3.3,158,166,7:49,6:26,0,0,1.29,8.4,11.2,248,47.5% L / 52.5% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,59:52,0:00,111.2,0:00,No,05:14.70,8.0,0.0,0,2,garmin,0,0 days 00:07:49,0 days 00:07:49,0.0,0.8285714285714286,11.257995735607675,7.67590618336887,11.257995735607675,13.587236232629952
37,76,2019-03-20,Running,False,Sparta - CH R83 2x20' Z3,7.35,680,00:55:10,152,164.0,2.3,160,184,7:30,6:07,1686,"1,640",1.33,8.1,10.9,243,47.2% L / 52.8% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,55:10,0:00,0.0,0:00,No,00:09.68,10.0,0.0,0,2,garmin,0,0 days 00:07:30,0 days 00:07:30,229.3877551020408,0.8685714285714285,11.733333333333333,8.0,11.744401081007037,13.521514402475209
38,79,2019-03-24,Running,False,Sparta Running,6.8,552,00:56:48,137,146.0,1.9,154,165,8:21,7:07,1132,"1,115",1.24,9.2,11.6,257,47.1% L / 52.9% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,56:48,0:00,0.0,0:00,No,06:41.92,7.0,0.0,0,2,garmin,0,0 days 00:08:21,0 days 00:08:21,166.47058823529412,0.7828571428571428,10.538922155688622,7.185628742514971,10.54415894976957,13.468816176712954
39,80,2019-03-25,Running,False,Sparta Running,6.6,573,00:55:03,140,155.0,2.0,156,256,8:20,2:59,1145,"1,184",1.27,7.9,10.3,265,47.3% L / 52.7% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,55:03,0:00,0.0,0:00,No,00:17.89,20.0,0.0,0,2,garmin,0,0 days 00:08:20,0 days 00:08:20,173.4848484848485,0.8,10.559999999999999,7.199999999999999,10.565698650378744,13.20712331297343
40,81,2019-03-26,Running,False,Sparta Running,5.38,557,00:45:51,144,151.0,2.1,157,172,8:31,7:20,732,722,1.19,8.9,10.9,264,47.6% L / 52.4% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,45:51,0:00,0.0,0:00,No,03:14.69,6.0,0.0,0,2,garmin,0,0 days 00:08:31,0 days 00:08:31,136.05947955390334,0.8228571428571428,10.332681017612524,7.045009784735812,10.336111069690437,12.561246091637685
41,83,2019-03-27,Running,False,Sparta Running,5.57,547,00:45:04,145,156.0,2.1,156,199,8:05,6:09,955,991,1.26,8.5,11.0,257,47.4% L / 52.6% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,45:04,0:00,0.0,0:00,No,04:33.23,6.0,0.0,0,2,garmin,0,0 days 00:08:05,0 days 00:08:05,171.45421903052065,0.8285714285714286,10.886597938144329,7.422680412371133,10.892336145728601,13.145922934500035
42,84,2019-03-28,Running,False,Sparta Running,5.16,484,00:44:28,137,150.0,2.0,155,161,8:37,7:56,928,902,1.19,9.0,10.9,261,47.5% L / 52.5% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,44:28,0:00,0.0,0:00,No,01:22.19,6.0,0.0,0,2,garmin,0,0 days 00:08:37,0 days 00:08:37,179.84496124031008,0.7828571428571428,10.212765957446807,6.963249516441006,10.21868860892044,13.053069390956766
43,87,2019-03-31,Running,False,Sparta Running,14.32,"1,173",01:58:07,140,158.0,2.5,155,256,8:15,7:06,2418,"2,480",1.25,9.2,11.7,268,48.3% L / 51.8% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:58:07,0:00,0.0,0:00,No,02:41.29,15.0,0.0,0,2,garmin,0,0 days 00:08:15,0 days 00:08:15,168.85474860335196,0.8,10.666666666666666,7.2727272727272725,10.672119804080406,13.340149755100507
44,88,2019-04-02,Running,False,Sparta Running,6.67,635,01:01:39,139,164.0,2.1,142,256,9:14,3:18,1217,"1,211",1.22,7.6,9.9,279,47.9% L / 52.1% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:01:39,0:00,0.0,0:00,No,00:16.57,20.0,0.0,0,2,garmin,0,0 days 00:09:14,0 days 00:09:14,182.45877061469267,0.7942857142857143,9.530685920577618,6.498194945848376,9.536374793199652,12.006227257625461
45,89,2019-04-03,Running,False,Sparta Running,4.33,509,00:35:45,154,174.0,2.6,153,168,8:15,6:22,837,853,1.27,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,35:45,0:00,0.0,0:00,No,02:42.31,5.0,0.0,0,2,garmin,0,0 days 00:08:15,0 days 00:08:15,193.30254041570439,0.88,10.666666666666666,7.2727272727272725,10.673812626261402,12.129332529842502
46,93,2019-04-09,Running,False,Sparta Running,3.44,306,00:29:15,138,146.0,1.5,153,163,8:31,6:55,56,69,1.22,9.1,11.3,261,47.6% L / 52.4% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,29:15,0:00,64.4,0:00,No,03:47.71,4.0,0.0,0,2,garmin,0,0 days 00:08:31,0 days 00:08:31,16.27906976744186,0.7885714285714286,10.332681017612524,7.045009784735812,10.332730127995223,13.103099799993942
47,94,2019-04-10,Running,False,Sparta Running,5.72,484,00:47:02,142,165.0,2.0,155,211,8:13,3:11,151,135,1.25,8.8,11.1,259,48.2% L / 51.8% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,47:02,0:00,69.8,0:00,No,06:09.26,6.0,0.0,0,2,garmin,0,0 days 00:08:13,0 days 00:08:13,26.3986013986014,0.8114285714285714,10.709939148073023,7.302231237322515,10.710073007291625,13.199033635746721
48,95,2019-04-11,Running,False,Sparta Running,6.05,553,00:58:38,140,174.0,2.4,128,233,9:41,4:16,164,167,1.26,7.8,9.8,273,48.0% L / 52.0% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,58:38,0:00,73.4,0:00,No,04:55.03,8.0,0.0,0,2,garmin,0,0 days 00:09:41,0 days 00:09:41,27.107438016528928,0.8,9.087779690189327,6.196213425129088,9.0878994563243,11.359874320405373
49,96,2019-04-12,Running,False,Sparta Running,2.86,292,00:24:16,135,143.0,1.2,154,160,8:30,7:01,46,62,1.21,9.1,11.2,261,47.5% L / 52.5% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,24:16,0:00,46.4,0:00,No,07:07.98,3.0,0.0,0,2,garmin,0,0 days 00:08:30,0 days 00:08:30,16.083916083916083,0.7714285714285715,10.352941176470587,7.0588235294117645,10.352989210442006,13.420541569091489
50,97,2019-04-13,Running,False,Union County Running,3.7,397,00:23:42,164,179.0,3.0,166,178,6:24,5:22,187,200,1.43,7.2,10.5,228,47.7% L / 52.3% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,23:42,0:00,57.2,0:00,No,04:15.68,4.0,0.0,2,2,garmin,1,0 days 00:06:24,0 days 00:06:24,50.54054054054054,0.9371428571428572,13.749999999999998,9.375,13.750629904447448,14.672928251696971
51,98,2019-04-13,Running,False,Goreville Running,3.8,435,00:24:21,166,178.0,3.0,168,182,6:24,4:16,256,223,1.5,6.5,10.1,231,47.7% L / 52.3% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,24:21,0:00,60.8,0:00,No,05:11.82,4.0,0.0,2,2,garmin,1,0 days 00:06:24,0 days 00:06:24,67.36842105263158,0.9485714285714286,13.749999999999998,9.375,13.751119179948182,14.49666178608995
52,99,2019-04-13,Running,False,Pope County Running,3.19,387,00:20:35,169,177.0,2.9,168,187,6:27,4:48,210,233,1.46,6.9,10.1,235,47.5% L / 52.5% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,20:35,0:00,59.0,0:00,No,01:14.67,4.0,0.0,2,2,garmin,1,0 days 00:06:27,0 days 00:06:27,65.8307210031348,0.9657142857142857,13.643410852713178,9.30232558139535,13.644471242322354,14.12889033968291
