,index,date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_speed,max_speed,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_bike_cadence,max_bike_cadence,normalized_powerâ_npâ,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,race,athlete_id,filetype,is_race,avg_pace,best_pace,ft_per_mile,intensity,spd_ft_s,spd_mph,GAP_ft_s,GAP_by_intensity
10,20,2018-11-07,Running,False,Sparta Running,7.01,770,00:58:08,141,153.0,2.3,155,179,8:18,6:38,157,154,1.23,8.9,11.3,261,47.4% L / 52.6% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,58:08,0:00,41.0,0:00,No,00:00.00,8.0,0.0,0,2,garmin,0,0 days 00:08:18,0 days 00:08:18,22.39657631954351,0.8057142857142857,10.602409638554215,7.228915662650602,10.602505020912158,13.159137437302324
11,22,2018-11-09,Running,False,Sparta Running,9.6,"1,067",01:15:04,150,175.0,3.1,159,256,7:49,4:30,259,187,1.29,8.2,10.7,255,47.6% L / 52.4% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:15:04,0:00,35.6,0:00,No,00:00.00,18.0,0.0,0,2,garmin,0,0 days 00:07:49,0 days 00:07:49,26.979166666666668,0.8571428571428571,11.257995735607675,7.67590618336887,11.258142701808142,13.134499818776167
12,24,2018-11-11,Running,False,Sparta Running,10.48,"1,116",01:27:43,140,149.0,2.7,156,192,8:22,7:06,253,203,1.22,8.9,11.1,259,47.2% L / 52.8% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:27:43,0:00,46.4,0:00,No,00:00.00,11.0,0.0,0,2,garmin,0,0 days 00:08:22,0 days 00:08:22,24.141221374045802,0.8,10.51792828685259,7.171314741035856,10.518038225039918,13.147547781299897
13,26,2018-11-14,Running,False,Sparta Running,5.53,785,00:45:07,159,184.0,4.0,156,172,8:10,6:36,177,112,1.27,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,45:07,0:00,32.0,0:00,No,00:00.00,6.0,0.0,0,2,garmin,0,0 days 00:08:10,0 days 00:08:10,32.00723327305606,0.9085714285714286,10.775510204081632,7.346938775510204,10.775708189078992,11.860056182948576
14,29,2018-11-16,Running,False,Sparta Running,6.31,733,00:49:45,145,171.0,3.0,159,198,7:53,4:26,157,128,1.26,8.4,10.7,256,47.2% L / 52.8% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,49:45,0:00,48.2,0:00,No,00:00.00,15.0,0.0,0,2,garmin,0,0 days 00:07:53,0 days 00:07:53,24.881141045958795,0.8285714285714286,11.162790697674417,7.6109936575052854,11.16291463813805,13.472483183959714
15,31,2018-11-18,Running,False,Sparta Running,7.04,763,00:56:11,142,149.0,2.6,158,178,7:59,6:28,151,108,1.25,8.6,11.0,254,47.4% L / 52.6% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,56:11,0:00,41.0,0:00,No,00:00.00,8.0,0.0,0,2,garmin,0,0 days 00:07:59,0 days 00:07:59,21.448863636363637,0.8114285714285714,11.022964509394571,7.515657620041754,11.023055460368298,13.584751447636988
16,33,2018-11-20,Running,False,Sparta Running,6.41,746,00:46:26,158,172.0,3.4,162,206,7:15,6:07,161,105,1.36,7.5,10.4,249,47.2% L / 52.8% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,46:26,0:00,35.6,0:00,No,00:00.00,11.0,0.0,0,2,garmin,0,0 days 00:07:15,0 days 00:07:15,25.117004680187208,0.9028571428571428,12.137931034482758,8.275862068965518,12.138068369112496,13.44406306705498
17,35,2018-11-22,Running,False,Sparta Running,6.79,842,01:02:30,140,173.0,2.7,147,256,9:12,2:57,167,115,1.2,8.2,10.2,274,48.2% L / 51.8% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:02:30,0:00,57.2,0:00,No,00:00.00,23.0,0.0,0,2,garmin,0,0 days 00:09:12,0 days 00:09:12,24.59499263622975,0.8,9.565217391304348,6.521739130434783,9.565321165181265,11.95665145647658
18,37,2018-11-24,Running,False,Sparta Running,0.97,117,00:08:02.6,136,147.0,1.5,156,164,8:18,7:37,7,3,1.21,9.5,11.7,269,48.0% L / 52.0% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,8:02.6,0:00,66.2,0:00,No,00:00.00,1.0,0.0,0,2,garmin,1,0 days 00:08:18,0 days 00:08:18,7.216494845360825,0.7771428571428571,10.602409638554215,7.228915662650602,10.602419541380204,13.64281926280541
19,38,2018-11-24,Running,False,Sparta Running,3.09,373,00:19:03,176,183.0,3.5,167,201,6:10,4:20,49,49,1.55,6.4,10.3,226,47.4% L / 52.6% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,19:03,0:00,55.4,0:00,No,00:00.00,4.0,0.0,1,2,garmin,1,0 days 00:06:10,0 days 00:06:10,15.857605177993529,1.0057142857142858,14.27027027027027,9.72972972972973,14.270334629165369,14.189253182408747
20,39,2018-11-24,Running,False,Sparta Running,0.94,119,00:07:40.9,142,149.0,1.7,158,169,8:12,7:09,30,13,1.2,9.1,11.2,267,47.6% L / 52.4% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,7:40.9,0:00,64.4,0:00,No,00:00.00,1.0,0.0,0,2,garmin,1,0 days 00:08:12,0 days 00:08:12,31.914893617021278,0.8114285714285714,10.73170731707317,7.317073170731708,10.731903361190268,13.2259372409035
