,index,date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_speed,max_speed,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_bike_cadence,max_bike_cadence,normalized_powerâ_npâ,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,race,athlete_id,filetype,is_race,avg_pace,best_pace,ft_per_mile,intensity,spd_ft_s,spd_mph,GAP_ft_s,GAP_by_intensity
10,25,2018-09-12,Running,False,Sparta Running,5.32,624,00:46:11,136,146.0,2.3,154,170,8:41,7:16,112,108,1.18,9.1,11.0,276,47.8% L / 52.2% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,46:11,0:00,73.4,0:00,No,00:00.00,6.0,0.0,0,2,garmin,0,0 days 00:08:41,0 days 00:08:41,21.052631578947366,0.7771428571428571,10.134357005758156,6.90978886756238,10.13443756389498,13.040636571188394
11,28,2018-09-14,Running,False,Sparta Running,8.88,"1,302",01:15:17,159,181.0,4.6,154,164,8:29,6:58,194,190,1.23,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:15:17,0:00,68.0,0:00,No,00:00.00,9.0,0.0,0,2,garmin,0,0 days 00:08:29,0 days 00:08:29,21.846846846846844,0.9085714285714286,10.37328094302554,7.072691552062869,10.373369739141356,11.417230844966902
12,31,2018-09-16,Running,False,Sparta Running,9.02,"1,179",01:15:38,148,165.0,3.4,154,167,8:23,6:40,203,190,1.22,8.9,11.2,264,48.1% L / 51.9% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:15:38,0:00,78.8,0:00,No,00:00.00,10.0,0.0,0,2,garmin,0,0 days 00:08:23,0 days 00:08:23,22.505543237250556,0.8457142857142858,10.497017892644136,7.1570576540755475,10.497113248007388,12.412127151360087
13,32,2018-09-18,Running,False,Sparta Running,3.43,426,00:30:06,137,149.0,2.5,154,213,8:47,6:30,62,66,1.17,9.6,11.5,264,47.5% L / 52.5% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,30:06,0:00,77.0,0:00,No,00:00.00,4.0,0.0,0,2,garmin,0,0 days 00:08:47,0 days 00:08:47,18.075801749271136,0.7828571428571428,10.01897533206831,6.83111954459203,10.019034043048764,12.798036186376159
14,34,2018-09-19,Running,False,Sparta Running,3.8,445,00:30:07,143,174.0,3.0,157,172,7:55,5:46,72,79,1.27,8.6,11.0,257,47.2% L / 52.8% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,30:07,0:00,77.0,0:00,No,00:00.00,4.0,0.0,0,2,garmin,0,0 days 00:07:55,0 days 00:07:55,18.947368421052634,0.8171428571428572,11.11578947368421,7.578947368421052,11.115861044978933,13.603326453645547
15,36,2018-09-20,Running,False,O'Fallon Running,3.55,418,00:30:01,140,159.0,2.6,158,186,8:28,5:46,138,121,1.17,9.1,10.7,262,48.4% L / 51.6% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,30:01,0:00,80.6,0:00,No,00:00.00,33.0,0.0,0,2,garmin,0,0 days 00:08:28,0 days 00:08:28,38.87323943661972,0.8,10.393700787401574,7.086614173228346,10.393982475145295,12.992478093931618
16,40,2018-09-23,Running,False,Sparta Running,6.82,"1,011",00:58:30,160,177.0,4.1,154,162,8:35,7:23,167,151,1.22,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,58:30,0:00,73.4,0:00,No,00:00.00,7.0,0.0,0,2,garmin,0,0 days 00:08:35,0 days 00:08:35,24.48680351906158,0.9142857142857143,10.252427184466018,6.990291262135922,10.252537437540926,11.213712822310388
17,41,2018-09-24,Running,False,Sparta Running,4.73,469,00:40:06,132,146.0,1.9,155,168,8:28,7:27,105,108,1.2,9.2,11.3,260,47.8% L / 52.2% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,40:06,0:00,69.8,0:00,No,00:00.00,5.0,0.0,0,2,garmin,0,0 days 00:08:28,0 days 00:08:28,22.19873150105708,0.7542857142857143,10.393700787401574,7.086614173228346,10.393792647470516,13.779649343237425
18,43,2018-09-26,Running,False,Sparta Running,5.05,586,00:39:04,143,176.0,3.1,158,173,7:44,5:50,118,108,1.3,8.4,11.1,252,47.7% L / 52.3% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,39:04,0:00,60.8,0:00,No,00:00.00,6.0,0.0,0,2,garmin,0,0 days 00:07:44,0 days 00:07:44,23.366336633663366,0.8171428571428572,11.379310344827585,7.758620689655173,11.379421773571071,13.925865806817743
19,46,2018-09-28,Running,False,Sparta Running,3.99,503,00:31:05,152,172.0,3.2,157,185,7:48,4:57,66,115,1.31,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,31:05,0:00,68.0,0:00,No,00:00.00,33.0,0.0,0,2,garmin,0,0 days 00:07:48,0 days 00:07:48,16.541353383458645,0.8685714285714285,11.282051282051281,7.6923076923076925,11.282106646533524,12.989267520680045
20,48,2018-09-30,Running,False,Sparta Running,11.66,"1,291",01:30:03,145,157.0,2.9,158,248,7:43,5:38,223,236,1.31,8.4,11.3,245,48.2% L / 51.8% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:30:03,0:00,60.8,0:00,No,00:00.00,12.0,0.0,0,2,garmin,0,0 days 00:07:43,0 days 00:07:43,19.125214408233276,0.8285714285714286,11.403887688984879,7.775377969762419,11.403962500128113,13.763403017395998
21,49,2018-10-02,Running,False,Sparta Running,2.29,286,00:20:03,135,143.0,2.2,154,164,8:45,7:39,39,49,1.17,9.3,11.1,269,47.7% L / 52.3% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,20:03,0:00,75.2,0:00,No,00:00.00,3.0,0.0,0,2,garmin,0,0 days 00:08:45,0 days 00:08:45,17.03056768558952,0.7714285714285715,10.057142857142855,6.857142857142857,10.057195173066615,13.037104853975242
22,51,2018-10-04,Running,False,Sparta Running,3.88,453,00:30:02,141,170.0,3.0,157,172,7:45,5:48,69,72,1.3,8.4,11.1,257,47.2% L / 52.8% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,30:02,0:00,66.2,0:00,No,00:00.00,4.0,0.0,0,2,garmin,0,0 days 00:07:45,0 days 00:07:45,17.783505154639176,0.8057142857142857,11.354838709677418,7.741935483870968,11.3549031142389,14.092964858097925
23,56,2018-10-10,Running,False,Sparta Running,0.66,75,00:07:05.5,115,130.0,0.5,141,179,10:40,6:50,13,10,1.02,8.6,9.1,312,49.2% L / 50.8% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,7:05.5,0:00,73.4,0:00,No,00:00.00,1.0,0.0,0,2,garmin,0,0 days 00:10:40,0 days 00:10:40,19.696969696969695,0.6571428571428571,8.25,5.625,8.25005740549027,12.554435182267802
24,59,2018-10-12,Running,False,Sparta Running,5.0,710,00:42:48,153,174.0,3.6,156,166,8:34,7:11,121,85,1.21,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,42:48,0:00,46.4,0:00,No,00:00.00,5.0,0.0,0,2,garmin,0,0 days 00:08:34,0 days 00:08:34,24.2,0.8742857142857143,10.27237354085603,7.003891050583658,10.272481435879538,11.749570269796857
25,61,2018-10-14,Running,False,Sparta Running,5.31,785,00:44:51,160,188.0,4.0,156,164,8:27,7:36,98,121,1.22,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,44:51,0:00,57.2,0:00,No,00:00.00,6.0,0.0,0,2,garmin,0,0 days 00:08:27,0 days 00:08:27,18.455743879472696,0.9142857142857143,10.414201183431953,7.100591715976332,10.414264802881206,11.39060212815132
26,62,2018-10-16,Running,False,Sparta Running,6.1,739,00:50:13,144,162.0,3.0,158,175,8:14,6:59,148,118,1.22,8.8,11.0,260,47.8% L / 52.2% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,50:13,0:00,48.2,0:00,No,00:00.00,9.0,0.0,0,2,garmin,0,0 days 00:08:14,0 days 00:08:14,24.262295081967213,0.8228571428571428,10.68825910931174,7.287449392712551,10.688371951266575,12.989340912997575
27,66,2018-10-19,Running,False,Sparta Running,7.62,856,00:59:16,145,164.0,3.2,160,173,7:47,6:39,197,141,1.28,8.0,10.4,257,47.5% L / 52.5% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,59:16,0:00,51.8,0:00,No,00:00.00,9.0,0.0,0,2,garmin,0,0 days 00:07:47,0 days 00:07:47,25.85301837270341,0.8285714285714286,11.306209850107066,7.7087794432548185,11.306345381252223,13.64558925323544
28,70,2018-10-24,Running,False,Sparta Running,5.57,640,00:45:05,139,149.0,2.5,158,173,8:05,6:46,157,125,1.24,8.6,10.8,262,47.6% L / 52.4% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,45:05,0:00,57.2,0:00,No,00:00.00,6.0,0.0,0,2,garmin,0,0 days 00:08:05,0 days 00:08:05,28.186714542190305,0.7942857142857143,10.886597938144329,7.422680412371133,10.88675306256176,13.706343783800778
29,71,2018-10-25,Running,False,Benton Running,1.03,160,00:10:13,142,158.0,2.0,130,172,9:52,7:22,49,43,1.32,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,10:13,0:00,62.6,0:00,No,00:00.00,2.0,0.0,0,2,garmin,0,0 days 00:09:52,0 days 00:09:52,47.57281553398058,0.8114285714285714,8.918918918918918,6.081081081081081,8.919280931173299,10.992071570107939
30,72,2018-10-25,Running,False,Benton Running,1.02,100,00:08:14.7,122,132.0,0.7,161,172,8:07,6:30,52,30,1.23,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,8:14.7,0:00,55.4,0:00,No,00:00.00,2.0,0.0,0,2,garmin,0,0 days 00:08:07,0 days 00:08:07,50.98039215686274,0.6971428571428572,10.84188911704312,7.392197125256673,10.842394479927641,15.552615032683091
31,74,2018-10-26,Running,False,Sparta Running,5.53,688,00:48:02,140,156.0,2.9,151,256,8:41,3:09,112,102,1.25,8.3,10.6,268,47.6% L / 52.4% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,48:02,0:00,51.8,0:00,No,00:00.00,15.0,0.0,0,2,garmin,0,0 days 00:08:41,0 days 00:08:41,20.253164556962023,0.8,10.134357005758156,6.90978886756238,10.134431561748555,12.668039452185692
32,77,2018-10-30,Running,False,Sparta Running,7.4,858,01:00:05,143,154.0,2.8,158,174,8:07,6:17,148,118,1.24,8.7,11.1,256,47.1% L / 52.9% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:00:05,0:00,51.8,0:00,No,00:00.00,8.0,0.0,0,2,garmin,0,0 days 00:08:07,0 days 00:08:07,20.0,0.8171428571428572,10.84188911704312,7.392197125256673,10.841966896616032,13.26814130704759
33,78,2018-10-30,Running,False,Sparta Running,2.61,371,00:24:51,145,165.0,2.6,146,211,9:30,4:11,138,118,1.16,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,24:51,0:00,78.8,0:00,No,00:00.00,3.0,0.0,0,2,garmin,0,0 days 00:09:30,0 days 00:09:30,52.87356321839081,0.8285714285714286,9.26315789473684,6.315789473684211,9.263622332470376,11.180233849533213
34,81,2018-10-31,Running,False,Sparta Running,7.14,830,00:59:14,142,152.0,2.7,157,171,8:18,6:02,180,157,1.22,8.5,10.7,264,47.0% L / 53.0% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,59:14,0:00,55.4,0:00,No,00:00.00,8.0,0.0,0,2,garmin,0,0 days 00:08:18,0 days 00:08:18,25.210084033613448,0.8114285714285714,10.602409638554215,7.228915662650602,10.602530490278319,13.066498843652859
35,82,2018-10-31,Running,False,Sparta Running,3.34,439,00:25:47,155,171.0,3.1,166,177,7:43,6:47,69,75,1.25,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,25:47,0:00,62.6,0:00,No,00:00.00,4.0,0.0,0,2,garmin,0,0 days 00:07:43,0 days 00:07:43,20.65868263473054,0.8857142857142857,11.403887688984879,7.775377969762419,11.40397497781572,12.875455620114522
36,84,2018-11-02,Running,False,Peoria Running,2.99,384,00:22:09,157,177.0,3.1,159,168,7:25,6:32,112,92,1.36,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,22:09,0:00,51.8,0:00,No,00:00.00,3.0,0.0,0,2,garmin,0,0 days 00:07:25,0 days 00:07:25,37.45819397993311,0.8971428571428571,11.865168539325841,8.089887640449438,11.865467121774346,13.22583914847459
37,85,2018-11-03,Running,False,Sparta Running,7.27,826,00:59:15,142,163.0,2.6,156,175,8:09,5:37,157,131,1.26,8.7,11.1,268,46.8% L / 53.2% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,59:15,0:00,51.8,0:00,No,00:00.00,8.0,0.0,0,2,garmin,0,0 days 00:08:09,0 days 00:08:09,21.59559834938102,0.8114285714285714,10.797546012269937,7.361963190184048,10.79763632643878,13.306946176949202
38,90,2018-11-07,Running,False,Sparta Running,7.01,770,00:58:08,141,153.0,2.3,155,179,8:18,6:38,157,154,1.23,8.9,11.3,261,47.4% L / 52.6% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,58:08,0:00,41.0,0:00,No,00:00.00,8.0,0.0,0,2,garmin,0,0 days 00:08:18,0 days 00:08:18,22.39657631954351,0.8057142857142857,10.602409638554215,7.228915662650602,10.602505020912158,13.159137437302324
39,92,2018-11-09,Running,False,Sparta Running,9.6,"1,067",01:15:04,150,175.0,3.1,159,256,7:49,4:30,259,187,1.29,8.2,10.7,255,47.6% L / 52.4% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:15:04,0:00,35.6,0:00,No,00:00.00,18.0,0.0,0,2,garmin,0,0 days 00:07:49,0 days 00:07:49,26.979166666666668,0.8571428571428571,11.257995735607675,7.67590618336887,11.258142701808142,13.134499818776167
40,94,2018-11-11,Running,False,Sparta Running,10.48,"1,116",01:27:43,140,149.0,2.7,156,192,8:22,7:06,253,203,1.22,8.9,11.1,259,47.2% L / 52.8% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:27:43,0:00,46.4,0:00,No,00:00.00,11.0,0.0,0,2,garmin,0,0 days 00:08:22,0 days 00:08:22,24.141221374045802,0.8,10.51792828685259,7.171314741035856,10.518038225039918,13.147547781299897
41,96,2018-11-14,Running,False,Sparta Running,5.53,785,00:45:07,159,184.0,4.0,156,172,8:10,6:36,177,112,1.27,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,45:07,0:00,32.0,0:00,No,00:00.00,6.0,0.0,0,2,garmin,0,0 days 00:08:10,0 days 00:08:10,32.00723327305606,0.9085714285714286,10.775510204081632,7.346938775510204,10.775708189078992,11.860056182948576
42,99,2018-11-16,Running,False,Sparta Running,6.31,733,00:49:45,145,171.0,3.0,159,198,7:53,4:26,157,128,1.26,8.4,10.7,256,47.2% L / 52.8% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,49:45,0:00,48.2,0:00,No,00:00.00,15.0,0.0,0,2,garmin,0,0 days 00:07:53,0 days 00:07:53,24.881141045958795,0.8285714285714286,11.162790697674417,7.6109936575052854,11.16291463813805,13.472483183959714
43,101,2018-11-18,Running,False,Sparta Running,7.04,763,00:56:11,142,149.0,2.6,158,178,7:59,6:28,151,108,1.25,8.6,11.0,254,47.4% L / 52.6% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,56:11,0:00,41.0,0:00,No,00:00.00,8.0,0.0,0,2,garmin,0,0 days 00:07:59,0 days 00:07:59,21.448863636363637,0.8114285714285714,11.022964509394571,7.515657620041754,11.023055460368298,13.584751447636988
44,103,2018-11-20,Running,False,Sparta Running,6.41,746,00:46:26,158,172.0,3.4,162,206,7:15,6:07,161,105,1.36,7.5,10.4,249,47.2% L / 52.8% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,46:26,0:00,35.6,0:00,No,00:00.00,11.0,0.0,0,2,garmin,0,0 days 00:07:15,0 days 00:07:15,25.117004680187208,0.9028571428571428,12.137931034482758,8.275862068965518,12.138068369112496,13.44406306705498
45,105,2018-11-22,Running,False,Sparta Running,6.79,842,01:02:30,140,173.0,2.7,147,256,9:12,2:57,167,115,1.2,8.2,10.2,274,48.2% L / 51.8% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1:02:30,0:00,57.2,0:00,No,00:00.00,23.0,0.0,0,2,garmin,0,0 days 00:09:12,0 days 00:09:12,24.59499263622975,0.8,9.565217391304348,6.521739130434783,9.565321165181265,11.95665145647658
46,107,2018-11-24,Running,False,Sparta Running,0.97,117,00:08:02.6,136,147.0,1.5,156,164,8:18,7:37,7,3,1.21,9.5,11.7,269,48.0% L / 52.0% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,8:02.6,0:00,66.2,0:00,No,00:00.00,1.0,0.0,0,2,garmin,1,0 days 00:08:18,0 days 00:08:18,7.216494845360825,0.7771428571428571,10.602409638554215,7.228915662650602,10.602419541380204,13.64281926280541
47,108,2018-11-24,Running,False,Sparta Running,3.09,373,00:19:03,176,183.0,3.5,167,201,6:10,4:20,49,49,1.55,6.4,10.3,226,47.4% L / 52.6% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,19:03,0:00,55.4,0:00,No,00:00.00,4.0,0.0,1,2,garmin,1,0 days 00:06:10,0 days 00:06:10,15.857605177993529,1.0057142857142858,14.27027027027027,9.72972972972973,14.270334629165369,14.189253182408747
48,109,2018-11-24,Running,False,Sparta Running,0.94,119,00:07:40.9,142,149.0,1.7,158,169,8:12,7:09,30,13,1.2,9.1,11.2,267,47.6% L / 52.4% R,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,7:40.9,0:00,64.4,0:00,No,00:00.00,1.0,0.0,0,2,garmin,1,0 days 00:08:12,0 days 00:08:12,31.914893617021278,0.8114285714285714,10.73170731707317,7.317073170731708,10.731903361190268,13.2259372409035
