date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_run_cadence_1,max_run_cadence_1,normalized_powerâ_npâ,lr_balance,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,athlete_id,filetype,is_race
2019-04-04,Cycling,False,Lafayette Cycling,1.80,76,00:08:33.8,0,0,0.0,0,0,12.6,17.7,37,19,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,8:33.8,0:00,0.0,0:00,No,00:00.00,1,0.0,2,garmin,0
2019-04-04,Running,False,Lafayette Running,7.13,796,01:05:10,143,169,2.5,164,171,0 days 00:09:09,0 days 00:08:11,165,118,1.07,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:05:10,0:00,0.0,0:00,No,01:20.35,8,0.0,2,garmin,0
2019-04-05,Cycling,False,Lafayette Cycling,3.78,181,00:20:08,0,0,0.0,0,0,11.3,18.7,55,40,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,20:08,0:00,0.0,0:00,No,00:00.00,1,0.0,2,garmin,0
2019-04-06,Running,False,Lafayette Running,15.03,"1,576",02:09:52,148,171,3.1,168,223,0 days 00:08:39,0 days 00:07:05,470,467,1.11,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:09:52,0:00,0.0,0:00,No,00:14.32,16,0.0,2,garmin,0
2019-04-07,Running,False,Lafayette Running,5.01,520,00:44:10,138,149,2.2,168,172,0 days 00:08:49,0 days 00:07:55,69,66,1.09,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,44:10,0:00,0.0,0:00,No,00:03.96,6,0.0,2,garmin,0
2019-04-08,Running,False,Lafayette Running,6.06,628,00:50:10,145,185,2.7,168,218,0 days 00:08:17,0 days 00:04:59,175,132,1.15,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,50:10,0:00,0.0,0:00,No,00:32.53,7,0.0,2,garmin,0
2019-04-08,Cycling,False,Lafayette Cycling,3.97,222,00:22:47,0,0,0.0,0,0,10.4,19.3,89,47,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,22:47,0:00,0.0,0:00,No,00:00.00,1,0.0,2,garmin,0
2019-04-08,Cycling,False,Lafayette Cycling,1.31,75,00:04:54.6,0,0,0.0,0,0,16.0,22.4,0,18,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,4:54.6,0:00,0.0,0:00,No,00:00.00,1,0.0,2,garmin,0
2019-04-09,Cycling,False,Lafayette Cycling,1.73,90,00:08:56.4,0,0,0.0,0,0,11.6,16.8,36,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,8:56.4,0:00,0.0,0:00,No,00:00.00,1,0.0,2,garmin,0
2019-04-09,Cycling,False,Lafayette Cycling,1.31,59,00:06:11.6,0,0,0.0,0,0,12.7,18.3,0,19,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,6:11.6,0:00,0.0,0:00,No,00:00.00,1,0.0,2,garmin,0
2019-04-09,Running,False,Lafayette Running,7.02,785,00:47:14,169,186,4.6,173,241,0 days 00:06:44,0 days 00:05:59,138,116,1.38,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,47:14,0:00,0.0,0:00,No,00:05.30,8,0.0,2,garmin,0
2019-04-10,Running,False,Lafayette Running,5.52,590,00:47:34,140,150,2.4,170,176,0 days 00:08:37,0 days 00:07:40,99,95,1.1,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,47:34,0:00,0.0,0:00,No,04:28.69,6,0.0,2,garmin,0
2019-04-11,Running,False,Lafayette Running,7.83,814,01:08:40,141,165,2.6,166,176,0 days 00:08:46,0 days 00:07:12,365,256,1.1,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:08:40,0:00,0.0,0:00,No,07:07.75,8,0.0,2,garmin,0
2019-04-12,Running,False,Lafayette Running,12.49,"1,284",01:47:51,143,167,2.8,168,175,0 days 00:08:38,0 days 00:07:27,276,272,1.11,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:47:51,0:00,0.0,0:00,No,04:21.57,13,0.0,2,garmin,0
2019-04-14,Running,False,Steamboat Springs Running,4.42,897,01:22:46,139,170,2.9,120,177,0 days 00:18:42,0 days 00:01:55,"2,075","2,071",0.72,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:22:46,0:00,0.0,0:00,No,01:38.12,5,0.0,2,garmin,0
