date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_run_cadence_1,max_run_cadence_1,normalized_powerâ_npâ,lr_balance,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,athlete_id,filetype,is_race
2019-01-13,Running,False,Breckenridge Running,2.16,182,00:38:36,0,0,0.0,118,228,0 days 00:17:51,0 days 00:01:43,856,908,0.73,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,38:36,0:00,0.0,0:00,No,00:00.00,3,0.0,2,garmin,0
2019-01-13,Running,False,Lafayette Running,3.28,438,00:23:44,0,0,0.0,170,185,0 days 00:07:14,0 days 00:06:31,81,84,1.31,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,23:44,0:00,0.0,0:00,No,00:00.00,4,0.0,2,garmin,0
2019-01-15,Running,False,Lafayette Running,4.09,551,00:31:54,0,0,0.0,170,177,0 days 00:07:48,0 days 00:07:02,124,121,1.21,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,31:54,0:00,0.0,0:00,No,00:00.00,5,0.0,2,garmin,0
2019-01-17,Running,False,Louisville Running,8.24,"1,103",01:06:06,0,0,0.0,172,185,0 days 00:08:01,0 days 00:06:55,299,300,1.17,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:06:06,0:00,0.0,0:00,No,00:00.00,9,0.0,2,garmin,0
2019-01-18,Running,False,Steamboat Springs Running,3.78,347,01:27:01,0,0,0.0,129,247,0 days 00:23:03,0 days 00:01:54,"2,079","2,046",0.56,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:27:01,0:00,0.0,0:00,No,00:00.00,6,0.0,2,garmin,0
2019-01-20,Running,False,Lafayette Running,2.45,322,00:20:50,0,0,0.0,163,178,0 days 00:08:30,0 days 00:05:25,43,69,1.16,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,20:50,0:00,0.0,0:00,No,00:00.00,3,0.0,2,garmin,0
2019-01-21,Pool Swimming,False,Lap Swimming,"1,600",337,00:35:45,0,0,0.0,0,0,0 days 00:02:14,0 days 00:01:44,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,823,46,23,35:45,0:00,0.0,0:00,No,00:00.00,5,0.0,2,garmin,0
2019-01-21,Running,False,Lafayette Running,4.51,604,00:34:24,0,0,0.0,169,177,0 days 00:07:38,0 days 00:06:49,139,124,1.25,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,34:24,0:00,0.0,0:00,No,00:00.00,5,0.0,2,garmin,0
2019-01-24,Running,False,Clear Creek County Running,2.65,246,00:49:56,0,0,0.0,119,190,0 days 00:18:50,0 days 00:02:16,"1,064","1,076",0.71,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,49:56,0:00,0.0,0:00,No,00:00.00,3,0.0,2,garmin,0
2019-01-27,Running,False,Boulder Running,4.01,528,00:37:29,0,0,0.0,163,180,0 days 00:09:21,0 days 00:07:34,79,76,1.05,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,37:29,0:00,0.0,0:00,No,00:00.00,5,0.0,2,garmin,0
2019-01-31,Running,False,Lafayette Running,4.08,546,00:30:28,0,0,0.0,169,178,0 days 00:07:28,0 days 00:06:48,153,142,1.27,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,30:28,0:00,0.0,0:00,No,07:17.31,5,0.0,2,garmin,0
2019-02-02,Running,False,Eagle County Running,51.99,"4,622",05:40:32,0,0,0.0,118,237,0 days 00:06:33,0 days 00:01:15,"32,058","33,195",2.04,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,5:40:32,0:00,0.0,0:00,No,00:00.69,54,0.0,2,garmin,0
2019-02-04,Running,False,Lafayette Running,2.73,366,00:22:01,0,0,0.0,169,179,0 days 00:08:03,0 days 00:07:01,79,74,1.18,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,22:01,0:00,0.0,0:00,No,08:04.79,3,0.0,2,garmin,0
2019-02-05,Running,False,Lafayette Running,4.28,570,00:35:06,0,0,0.0,168,174,0 days 00:08:12,0 days 00:07:32,65,65,1.17,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,35:06,0:00,0.0,0:00,No,08:03.81,5,0.0,2,garmin,0
2019-02-09,Running,False,Steamboat Springs Running,16.30,"1,427",01:45:40,0,0,0.0,117,228,0 days 00:06:29,0 days 00:01:49,"9,371","9,370",2.11,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:45:40,0:00,0.0,0:00,No,02:28.99,17,0.0,2,garmin,0
2019-02-10,Running,False,Steamboat Springs Running,26.90,"2,428",02:51:48,0,0,0.0,112,233,0 days 00:06:23,0 days 00:01:21,"14,029","14,044",2.22,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:51:48,0:00,0.0,0:00,No,02:25.40,27,0.0,2,garmin,0
2019-02-13,Running,False,Lafayette Running,5.03,669,00:41:34,0,0,0.0,166,205,0 days 00:08:16,0 days 00:07:30,177,174,1.17,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,41:34,0:00,0.0,0:00,No,07:59.89,6,0.0,2,garmin,0
2019-02-14,Running,False,Lafayette Running,4.40,588,00:35:44,0,0,0.0,166,172,0 days 00:08:07,0 days 00:07:18,127,128,1.19,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,35:44,0:00,0.0,0:00,No,07:33.67,5,0.0,2,garmin,0
2019-02-16,Running,False,Lafayette Running,0.15,43,00:24:02,0,0,0.0,162,167,0 days 00:00:00,0 days 00:07:58,0,0,0.06,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,24:02,0:00,0.0,0:00,No,00:00.00,1,0.0,2,garmin,0
2019-02-17,Running,False,Running,0.29,52,00:20:38,0,0,0.0,161,169,0 days 00:00:00,0 days 00:07:56,0,0,0.14,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,20:38,0:00,0.0,0:00,No,00:00.00,1,0.0,2,garmin,0
2019-02-21,Running,False,Lafayette Running,4.14,546,00:36:07,0,0,0.0,167,176,0 days 00:08:44,0 days 00:07:41,134,130,1.1,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,36:07,0:00,0.0,0:00,No,08:33.32,5,0.0,2,garmin,0
2019-02-22,Running,False,Lafayette Running,3.01,395,00:20:48,0,0,0.0,172,182,0 days 00:06:54,0 days 00:05:51,95,93,1.35,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,20:48,0:00,0.0,0:00,No,06:09.58,4,0.0,2,garmin,0
2019-02-23,Running,False,Lafayette Running,3.35,360,00:29:58,136,148,2.4,167,176,0 days 00:08:57,0 days 00:07:42,104,91,1.07,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,29:58,0:00,0.0,0:00,No,08:23.24,4,0.0,2,garmin,0
2019-02-24,Running,False,Lafayette Running,6.57,730,01:01:26,141,169,2.8,165,172,0 days 00:09:21,0 days 00:08:02,169,203,1.05,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:01:26,0:00,0.0,0:00,No,08:49.72,7,0.0,2,garmin,0
2019-02-26,Running,False,Lafayette Running,4.37,478,00:38:35,140,153,2.8,164,169,0 days 00:08:50,0 days 00:07:39,93,136,1.11,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,38:35,0:00,0.0,0:00,No,08:16.28,5,0.0,2,garmin,0
2019-02-27,Running,False,Boulder County Running,7.11,889,01:11:10,147,174,3.5,167,187,0 days 00:10:01,0 days 00:06:24,"1,638","1,654",0.96,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:11:10,0:00,0.0,0:00,No,08:56.18,8,0.0,2,garmin,0
2019-02-28,Running,False,Lafayette - Running,4.12,435,00:37:58,139,158,2.6,165,173,0 days 00:09:13,0 days 00:07:56,144,131,1.06,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,37:58,0:00,0.0,0:00,No,01:15.70,5,0.0,2,garmin,0
2019-03-02,Running,False,Lafayette - Running,7.01,652,01:05:34,135,157,2.4,166,174,0 days 00:09:21,0 days 00:07:19,168,163,1.04,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:05:34,0:00,0.0,0:00,No,00:04.54,8,0.0,2,garmin,0
2019-03-04,Running,False,Lafayette - Running,5.14,577,00:45:44,146,161,3.2,167,177,0 days 00:08:54,0 days 00:07:20,134,137,1.08,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,45:44,0:00,0.0,0:00,No,01:28.65,6,0.0,2,garmin,0
2019-03-05,Running,False,Lafayette - Running,5.78,584,00:55:46,135,154,2.5,166,177,0 days 00:09:39,0 days 00:07:10,152,144,1.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,55:46,0:00,0.0,0:00,No,07:57.41,6,0.0,2,garmin,0
2019-03-07,Running,False,Lafayette - Running,6.55,674,01:00:23,139,161,3.0,167,182,0 days 00:09:13,0 days 00:07:42,259,236,1.04,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:00:23,0:00,0.0,0:00,No,05:24.47,7,0.0,2,garmin,0
2019-03-08,Running,False,Lakewood - Running,4.63,508,00:40:54,144,171,3.2,167,176,0 days 00:08:50,0 days 00:08:03,140,130,1.09,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,40:54,0:00,0.0,0:00,No,05:24.82,5,0.0,2,garmin,0
2019-03-09,Running,False,Lafayette - Running,8.01,803,01:09:51,141,160,3.2,165,178,0 days 00:08:43,0 days 00:07:12,245,268,1.12,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:09:51,0:00,0.0,0:00,No,00:09.95,9,0.0,2,garmin,0
