date,activity_type,date,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,training_stress_scoreâ,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,athlete_id,filetype,is_race
2020-05-17 14:29:02,Running,2020-05-17 14:29:02,False,Fairfax County Running,1.77,132,00:12:48,177,198,3.0,179,187,0 days 00:07:15,0 days 00:06:24,57,63,1.24,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,12:48,0:00,0.0,0:00,No,05:16.06,2,0.0,6,garmin,0
2020-05-15 14:15:59,Running,2020-05-15 14:15:59,False,Fairfax County Running,1.66,126,00:11:53,179,201,3.1,178,187,0 days 00:07:10,0 days 00:06:23,69,71,1.26,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,11:53,0:00,0.0,0:00,No,04:35.75,2,0.0,6,garmin,0
2020-05-10 13:56:09,Running,2020-05-10 13:56:09,False,Fairfax County Running,2.28,221,00:23:11,162,184,3.2,173,200,0 days 00:10:11,0 days 00:05:40,50,31,0.91,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,23:11,0:00,0.0,0:00,No,03:01.67,3,0.0,6,garmin,0
2020-05-07 13:48:49,Running,2020-05-07 13:48:49,False,Fairfax County Running,1.64,75,00:11:55,157,187,2.1,178,190,0 days 00:07:15,0 days 00:06:36,40,63,1.21,9.1,11.0,179,49.6% L / 50.4% R,0.0,0.0,0.0,0,0,0,11:55,0:00,0.0,0:00,No,04:28.81,2,0.0,6,garmin,0
2020-05-05 13:54:06,Running,2020-05-05 13:54:06,False,Fairfax County Running,1.44,83,00:10:38,154,195,2.4,170,208,0 days 00:07:22,0 days 00:06:15,44,69,1.28,10.3,13.5,209,48.5% L / 51.5% R,0.0,0.0,0.0,0,0,0,10:38,0:00,0.0,0:00,No,03:09.28,2,0.0,6,garmin,0
2020-05-02 14:24:21,Running,2020-05-02 14:24:21,False,Fairfax County Running,1.65,47,00:11:47,144,160,1.7,178,248,0 days 00:07:09,0 days 00:06:18,34,58,1.23,9.2,11.2,175,48.8% L / 51.2% R,0.0,0.0,0.0,0,0,0,11:47,0:00,0.0,0:00,No,04:27.05,2,0.0,6,garmin,0
2020-05-01 13:51:38,Running,2020-05-01 13:51:38,False,Fairfax County Running,1.50,75,00:11:06,149,174,2.2,176,190,0 days 00:07:24,0 days 00:06:29,48,69,1.2,9.4,11.3,177,49.1% L / 50.9% R,0.0,0.0,0.0,0,0,0,11:06,0:00,0.0,0:00,No,03:24.01,2,0.0,6,garmin,0
2020-04-29 12:47:05,Running,2020-04-29 12:47:05,False,Fairfax County Running,1.76,57,00:12:30,144,169,1.8,178,190,0 days 00:07:06,0 days 00:06:29,30,49,1.23,9.4,11.1,170,49.2% L / 50.8% R,0.0,0.0,0.0,0,0,0,12:30,0:00,0.0,0:00,No,05:12.74,2,0.0,6,garmin,0
2020-04-27 14:16:47,Running,2020-04-27 14:16:47,False,Fairfax County Running,1.66,65,00:12:00,149,177,2.1,178,191,0 days 00:07:14,0 days 00:06:31,58,64,1.2,9.5,11.0,172,49.8% L / 50.2% R,0.0,0.0,0.0,0,0,0,12:00,0:00,0.0,0:00,No,04:30.12,2,0.0,6,garmin,0
2020-04-25 15:27:58,Running,2020-04-25 15:27:58,False,Fairfax County Running,1.65,93,00:11:50,152,192,2.6,177,188,0 days 00:07:10,0 days 00:06:27,243,240,1.23,9.7,11.4,182,49.5% L / 50.5% R,0.0,0.0,0.0,0,0,0,11:50,0:00,0.0,0:00,No,04:29.04,2,0.0,6,garmin,0
2020-04-24 13:43:56,Running,2020-04-24 13:43:56,False,Fairfax County Running,1.68,99,00:12:22,167,198,2.6,179,201,0 days 00:07:20,0 days 00:06:28,31,52,1.18,8.9,10.8,185,49.4% L / 50.6% R,0.0,0.0,0.0,0,0,0,12:22,0:00,0.0,0:00,No,04:43.92,2,0.0,6,garmin,0
2020-04-22 13:56:30,Running,2020-04-22 13:56:30,False,Fairfax County Running,1.67,72,00:12:02,148,167,2.2,179,191,0 days 00:07:13,0 days 00:06:30,65,69,1.22,9.1,11.0,176,49.4% L / 50.6% R,0.0,0.0,0.0,0,0,0,12:02,0:00,0.0,0:00,No,04:32.03,2,0.0,6,garmin,0
2020-04-21 11:57:37,Running,2020-04-21 11:57:37,False,Fairfax County Running,1.66,61,00:12:03,152,168,2.0,178,188,0 days 00:07:15,0 days 00:06:19,29,52,1.22,9.0,11.3,173,49.2% L / 50.8% R,0.0,0.0,0.0,0,0,0,12:03,0:00,0.0,0:00,No,04:31.74,2,0.0,6,garmin,0
2020-04-20 18:17:09,Running,2020-04-20 18:17:09,False,Fairfax County Running,2.89,256,00:56:00,103,132,1.3,119,228,0 days 00:19:22,0 days 00:16:55,103,86,0.7,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,56:00,0:00,0.0,0:00,No,16:49.95,3,0.0,6,garmin,0
2020-04-19 14:16:10,Running,2020-04-19 14:16:10,False,Fairfax County Running,1.65,58,00:11:34,143,188,1.9,179,188,0 days 00:07:01,0 days 00:06:27,36,58,1.26,8.7,11.0,171,48.9% L / 51.1% R,0.0,0.0,0.0,0,0,0,11:34,0:00,0.0,0:00,No,04:22.68,2,0.0,6,garmin,0
2020-04-17 14:02:43,Running,2020-04-17 14:02:43,False,Fairfax County Running,1.65,121,00:11:48,169,194,3.0,180,191,0 days 00:07:08,0 days 00:06:18,190,141,1.2,9.2,10.5,179,49.4% L / 50.6% R,0.0,0.0,0.0,0,0,0,11:48,0:00,0.0,0:00,No,04:25.31,2,0.0,6,garmin,0
2020-04-15 14:28:17,Running,2020-04-15 14:28:17,False,Fairfax County Running,1.66,113,00:11:45,163,191,2.8,183,194,0 days 00:07:05,0 days 00:06:15,44,65,1.2,8.8,10.6,171,49.8% L / 50.2% R,0.0,0.0,0.0,0,0,0,11:45,0:00,0.0,0:00,No,04:19.24,2,0.0,6,garmin,0
2020-04-14 12:12:35,Running,2020-04-14 12:12:35,False,Fairfax County Running,1.67,97,00:11:59,165,189,2.5,181,256,0 days 00:07:10,0 days 00:06:17,42,65,1.2,9.1,10.8,179,49.6% L / 50.4% R,0.0,0.0,0.0,0,0,0,11:59,0:00,0.0,0:00,No,04:28.60,2,0.0,6,garmin,0
2020-04-12 13:12:08,Running,2020-04-12 13:12:08,False,Fairfax County Running,0.23,11,00:01:24.3,171,180,1.3,180,201,0 days 00:06:03,0 days 00:05:36,28,28,1.28,9.2,9.8,177,49.2% L / 50.8% R,0.0,0.0,0.0,0,0,0,1:24.3,0:00,0.0,0:00,No,00:00.00,1,0.0,6,garmin,0
2020-04-12 12:35:18,Running,2020-04-12 12:35:18,False,Fairfax County Running,3.26,158,00:25:51,153,182,2.3,178,194,0 days 00:07:55,0 days 00:06:56,122,122,1.11,9.6,10.8,181,48.9% L / 51.1% R,0.0,0.0,0.0,0,0,0,25:51,0:00,0.0,0:00,No,02:00.47,4,0.0,6,garmin,0
2020-04-08 13:15:33,Running,2020-04-08 13:15:33,False,Fairfax County Running,1.65,88,00:11:44,161,192,2.3,179,189,0 days 00:07:07,0 days 00:06:13,40,65,1.23,8.8,10.6,188,49.2% L / 50.8% R,0.0,0.0,0.0,0,0,0,11:44,0:00,0.0,0:00,No,04:23.64,2,0.0,6,garmin,0
2020-04-07 13:44:12,Running,2020-04-07 13:44:12,False,Fairfax County Running,1.89,78,00:14:32,150,182,1.9,178,191,0 days 00:07:42,0 days 00:06:45,81,85,1.14,9.4,10.9,182,49.6% L / 50.4% R,0.0,0.0,0.0,0,0,0,14:32,0:00,0.0,0:00,No,06:43.51,2,0.0,6,garmin,0
2020-04-06 12:48:07,Running,2020-04-06 12:48:07,False,Fairfax County Running,1.66,75,00:11:49,156,182,2.0,179,191,0 days 00:07:07,0 days 00:06:09,41,64,1.23,9.1,11.0,180,49.0% L / 51.0% R,0.0,0.0,0.0,0,0,0,11:49,0:00,0.0,0:00,No,04:22.71,2,0.0,6,garmin,0
2020-04-05 13:46:06,Running,2020-04-05 13:46:06,False,Fairfax County Running,1.65,63,00:11:37,153,184,1.9,179,200,0 days 00:07:02,0 days 00:06:13,39,62,1.22,8.9,10.8,181,49.2% L / 50.8% R,0.0,0.0,0.0,0,0,0,11:37,0:00,0.0,0:00,No,04:26.94,2,0.0,6,garmin,0
2020-04-04 12:47:45,Running,2020-04-04 12:47:45,False,Fairfax County Running,1.66,72,00:12:10,152,179,2.0,179,191,0 days 00:07:20,0 days 00:06:28,30,52,1.19,9.0,10.8,179,49.6% L / 50.4% R,0.0,0.0,0.0,0,0,0,12:10,0:00,0.0,0:00,No,04:27.01,2,0.0,6,garmin,0
2020-04-03 16:11:09,Running,2020-04-03 16:11:09,False,Fairfax County Running,0.72,36,00:05:13.9,145,160,1.6,179,188,0 days 00:07:16,0 days 00:06:41,20,39,1.21,8.8,10.8,177,48.7% L / 51.3% R,0.0,0.0,0.0,0,0,0,5:13.9,0:00,0.0,0:00,No,00:00.00,1,0.0,6,garmin,0
2020-04-02 11:23:15,Running,2020-04-02 11:23:15,False,Fairfax County Running,0.24,12,00:01:35.8,161,189,1.2,184,215,0 days 00:06:47,0 days 00:06:17,28,28,1.24,9.1,10.5,179,49.8% L / 50.2% R,0.0,0.0,0.0,0,0,0,1:35.8,0:00,0.0,0:00,No,00:00.00,1,0.0,6,garmin,0
2020-04-02 11:03:01,Running,2020-04-02 11:03:01,False,Fairfax County Running,1.37,120,00:10:18,185,195,3.1,178,185,0 days 00:07:31,0 days 00:06:34,28,54,1.18,9.5,11.1,183,49.4% L / 50.6% R,0.0,0.0,0.0,0,0,0,10:18,0:00,0.0,0:00,No,02:30.75,2,0.0,6,garmin,0
2020-03-30 13:21:11,Running,2020-03-30 13:21:11,False,Fairfax County Running,1.67,138,00:11:59,182,199,3.2,180,210,0 days 00:07:12,0 days 00:06:29,27,50,1.23,9.2,11.4,175,49.5% L / 50.5% R,0.0,0.0,0.0,0,0,0,11:59,0:00,0.0,0:00,No,04:34.04,2,0.0,6,garmin,0
2020-03-29 13:21:14,Running,2020-03-29 13:21:14,False,Fairfax County Running,1.66,68,00:12:34,147,167,2.0,179,195,0 days 00:07:33,0 days 00:06:47,31,58,1.16,9.4,10.9,178,49.5% L / 50.5% R,0.0,0.0,0.0,0,0,0,12:34,0:00,0.0,0:00,No,04:51.57,2,0.0,6,garmin,0
2020-03-27 13:31:23,Running,2020-03-27 13:31:23,False,Fairfax County Running,0.19,8,00:01:21.9,145,150,1.1,181,187,0 days 00:07:11,0 days 00:06:53,0,12,1.23,8.6,10.8,177,49.1% L / 50.9% R,0.0,0.0,0.0,0,0,0,1:21.9,0:00,0.0,0:00,No,00:00.00,1,0.0,6,garmin,0
2020-03-27 13:12:56,Running,2020-03-27 13:12:56,False,Fairfax County Running,1.65,94,00:12:18,160,191,2.3,179,192,0 days 00:07:28,0 days 00:06:36,29,55,1.18,9.3,11.3,186,49.6% L / 50.4% R,0.0,0.0,0.0,0,0,0,12:18,0:00,0.0,0:00,No,04:34.37,2,0.0,6,garmin,0
2020-03-26 13:59:57,Running,2020-03-26 13:59:57,False,Fairfax County Running,1.68,94,00:12:22,160,192,2.3,178,186,0 days 00:07:23,0 days 00:06:40,42,68,1.19,9.2,11.2,187,49.0% L / 51.0% R,0.0,0.0,0.0,0,0,0,12:22,0:00,0.0,0:00,No,04:56.02,2,0.0,6,garmin,0
2020-03-24 14:16:46,Running,2020-03-24 14:16:46,False,Fairfax County Running,1.82,79,00:12:30,153,186,2.2,177,188,0 days 00:06:53,0 days 00:04:15,"3,477","3,518",1.26,8.9,11.0,179,49.8% L / 50.3% R,0.0,0.0,0.0,0,0,0,12:30,0:00,0.0,0:00,No,05:50.66,2,0.0,6,garmin,0
2020-03-19 13:12:53,Running,2020-03-19 13:12:53,False,Fairfax County Running,1.68,91,00:12:50,152,177,2.1,177,188,0 days 00:07:38,0 days 00:06:43,46,70,1.18,9.7,11.4,176,49.1% L / 50.9% R,0.0,0.0,0.0,0,0,0,12:50,0:00,0.0,0:00,No,05:07.14,2,0.0,6,garmin,0
2020-03-18 13:49:00,Running,2020-03-18 13:49:00,False,Fairfax County Running,1.00,57,00:07:47.7,150,162,1.8,171,188,0 days 00:07:46,0 days 00:06:46,11,55,1.16,9.0,10.6,203,49.0% L / 51.0% R,0.0,0.0,0.0,0,0,0,7:47.7,0:00,0.0,0:00,No,00:02.12,2,0.0,6,garmin,0
2020-03-17 13:53:00,Running,2020-03-17 13:53:00,False,Fairfax County Running,1.65,71,00:12:12,147,158,1.9,177,191,0 days 00:07:25,0 days 00:06:34,31,50,1.19,9.3,11.2,177,49.9% L / 50.1% R,0.0,0.0,0.0,0,0,0,12:12,0:00,0.0,0:00,No,04:33.11,2,0.0,6,garmin,0
2020-03-16 12:29:59,Running,2020-03-16 12:29:59,False,Fairfax County Running,1.65,99,00:12:56,142,170,2.2,174,187,0 days 00:07:51,0 days 00:06:51,47,70,1.13,9.5,11.0,177,49.0% L / 51.0% R,0.0,0.0,0.0,0,0,0,12:56,0:00,0.0,0:00,No,04:51.23,2,0.0,6,garmin,0
2020-03-14 13:21:07,Running,2020-03-14 13:21:07,False,Fairfax County Running,1.64,75,00:12:40,143,156,1.8,177,186,0 days 00:07:43,0 days 00:06:44,40,68,1.13,9.6,10.9,185,49.6% L / 50.4% R,0.0,0.0,0.0,0,0,0,12:40,0:00,0.0,0:00,No,04:36.93,2,0.0,6,garmin,0
2020-03-13 13:17:06,Running,2020-03-13 13:17:06,False,Fairfax County Running,1.88,124,00:14:19,156,182,2.7,177,204,0 days 00:07:36,0 days 00:06:35,57,70,1.16,9.3,10.8,183,48.9% L / 51.1% R,0.0,0.0,0.0,0,0,0,14:19,0:00,0.0,0:00,No,06:17.32,2,0.0,6,garmin,0
2020-03-12 13:59:54,Running,2020-03-12 13:59:54,False,Fairfax County Running,1.88,104,00:14:21,157,187,2.2,176,194,0 days 00:07:37,0 days 00:06:41,36,91,1.19,9.2,11.1,181,49.8% L / 50.2% R,0.0,0.0,0.0,0,0,0,14:21,0:00,0.0,0:00,No,06:25.87,2,0.0,6,garmin,0
2020-03-10 14:25:01,Running,2020-03-10 14:25:01,False,Fairfax County Running,1.63,84,00:12:39,150,179,2.1,176,184,0 days 00:07:46,0 days 00:06:47,27,68,1.15,9.1,10.6,184,49.8% L / 50.2% R,0.0,0.0,0.0,0,0,0,12:39,0:00,0.0,0:00,No,04:37.15,2,0.0,6,garmin,0
2020-03-09 12:21:18,Running,2020-03-09 12:21:18,False,Fairfax County Running,1.91,72,00:14:51,145,164,1.8,178,194,0 days 00:07:48,0 days 00:06:53,29,50,1.14,9.6,10.9,183,49.5% L / 50.5% R,0.0,0.0,0.0,0,0,0,14:51,0:00,0.0,0:00,No,06:45.68,2,0.0,6,garmin,0
2020-03-08 13:44:39,Running,2020-03-08 13:44:39,False,Fairfax County Running,0.26,18,00:01:54.8,172,195,1.3,182,195,0 days 00:07:15,0 days 00:06:50,25,31,1.21,8.3,10.2,185,50.3% L / 49.7% R,0.0,0.0,0.0,0,0,0,1:54.8,0:00,0.0,0:00,No,00:00.00,1,0.0,6,garmin,0
2020-03-08 13:25:48,Running,2020-03-08 13:25:48,False,Fairfax County Running,1.64,85,00:12:58,147,179,2.0,174,184,0 days 00:07:53,0 days 00:07:00,9,58,1.15,9.4,10.8,190,49.8% L / 50.2% R,0.0,0.0,0.0,0,0,0,12:58,0:00,0.0,0:00,No,04:53.18,2,0.0,6,garmin,0
2020-03-05 12:20:48,Running,2020-03-05 12:20:48,False,Fairfax County Running,1.50,86,00:11:47,149,178,2.1,174,183,0 days 00:07:50,0 days 00:06:45,39,61,1.15,9.8,11.1,186,49.6% L / 50.4% R,0.0,0.0,0.0,0,0,0,11:47,0:00,0.0,0:00,No,03:47.39,2,0.0,6,garmin,0
2020-03-04 07:45:39,Treadmill Running,2020-03-04 07:45:39,False,Treadmill Running,1.52,35,00:12:33,150,172,2.3,170,192,0 days 00:08:15,0 days 00:07:04,0,0,1.15,10.1,11.8,192,50.2% L / 49.8% R,0.0,0.0,0.0,0,0,0,12:33,0:00,0.0,0:00,No,04:00.84,2,0.0,6,garmin,0
2020-03-03 08:45:22,Treadmill Running,2020-03-03 08:45:22,False,Treadmill Running,0.67,95,00:13:09,144,169,1.7,147,256,0 days 00:19:30,0 days 00:07:39,0,0,1.02,8.7,8.5,330,52.0% L / 48.0% R,0.0,0.0,0.0,0,0,0,13:09,0:00,0.0,0:00,No,00:00.00,1,0.0,6,garmin,0
2020-03-02 08:45:07,Treadmill Running,2020-03-02 08:45:07,False,Treadmill Running,0.84,57,00:06:54.7,164,189,2.0,167,176,0 days 00:08:16,0 days 00:06:58,0,0,1.17,10.2,12.4,193,49.8% L / 50.2% R,0.0,0.0,0.0,0,0,0,6:54.7,0:00,0.0,0:00,No,00:00.00,1,0.0,6,garmin,0
2020-02-28 08:45:53,Treadmill Running,2020-02-28 08:45:53,False,Treadmill Running,0.54,46,00:04:43.5,155,172,1.7,172,256,0 days 00:08:46,0 days 00:07:22,0,0,1.1,9.9,11.4,208,50.9% L / 49.1% R,0.0,0.0,0.0,0,0,0,4:43.5,0:00,0.0,0:00,No,00:00.00,1,0.0,6,garmin,0
2020-02-27 08:44:33,Treadmill Running,2020-02-27 08:44:33,False,Treadmill Running,1.01,67,00:08:28.8,160,182,2.0,168,178,0 days 00:08:22,0 days 00:07:16,0,0,1.14,10.6,12.5,197,50.2% L / 49.8% R,0.0,0.0,0.0,0,0,0,8:28.8,0:00,0.0,0:00,No,00:05.41,2,0.0,6,garmin,0
2020-02-26 09:25:00,Treadmill Running,2020-02-26 09:25:00,False,Treadmill Running,0.63,53,00:05:55.4,162,183,1.7,165,198,0 days 00:09:28,0 days 00:07:50,0,0,1.14,9.8,11.2,218,51.1% L / 48.9% R,0.0,0.0,0.0,0,0,0,5:55.4,0:00,0.0,0:00,No,00:00.00,1,0.0,6,garmin,0
2020-02-25 08:45:23,Treadmill Running,2020-02-25 08:45:23,False,Treadmill Running,0.98,53,00:07:52.9,162,184,1.9,169,179,0 days 00:08:02,0 days 00:06:57,0,0,1.18,10.3,12.4,193,49.3% L / 50.7% R,0.0,0.0,0.0,0,0,0,7:52.9,0:00,0.0,0:00,No,00:00.00,1,0.0,6,garmin,0
2020-02-24 08:47:37,Treadmill Running,2020-02-24 08:47:37,False,Treadmill Running,1.00,63,00:08:18.4,156,185,2.0,168,178,0 days 00:08:18,0 days 00:07:05,0,0,1.16,10.4,12.2,198,50.1% L / 49.9% R,0.0,0.0,0.0,0,0,0,8:18.4,0:00,0.0,0:00,No,00:00.00,1,0.0,6,garmin,0
2020-02-21 08:45:44,Treadmill Running,2020-02-21 08:45:44,False,Treadmill Running,0.33,28,00:02:55.1,153,174,1.6,167,256,0 days 00:08:45,0 days 00:07:35,0,0,1.09,10.6,11.5,218,49.2% L / 50.8% R,0.0,0.0,0.0,0,0,0,2:55.1,0:00,0.0,0:00,No,00:00.00,1,0.0,6,garmin,0
2020-02-20 08:44:48,Treadmill Running,2020-02-20 08:44:48,False,Treadmill Running,0.55,59,00:08:47.6,149,179,1.6,147,183,0 days 00:15:53,0 days 00:07:09,0,0,1.11,8.2,9.8,320,49.9% L / 50.1% R,0.0,0.0,0.0,0,0,0,8:47.6,0:00,0.0,0:00,No,00:00.00,1,0.0,6,garmin,0
2020-02-19 08:55:15,Treadmill Running,2020-02-19 08:55:15,False,Treadmill Running,1.01,28,00:08:19.8,160,180,1.0,169,175,0 days 00:08:17,0 days 00:07:09,0,0,1.16,10.2,12.1,199,50.0% L / 50.0% R,0.0,0.0,0.0,0,0,0,8:19.8,0:00,0.0,0:00,No,00:02.30,2,0.0,6,garmin,0
2020-02-18 08:46:48,Treadmill Running,2020-02-18 08:46:48,False,Treadmill Running,1.07,178,00:20:38,159,189,2.5,147,256,0 days 00:19:22,0 days 00:07:14,0,0,0.98,7.3,8.2,313,49.7% L / 50.3% R,0.0,0.0,0.0,0,0,0,20:38,0:00,0.0,0:00,No,07:59.90,2,0.0,6,garmin,0
2020-02-17 08:46:20,Treadmill Running,2020-02-17 08:46:20,False,Treadmill Running,0.51,40,00:03:55.3,172,185,1.7,171,181,0 days 00:07:45,0 days 00:06:53,0,0,1.2,9.7,11.9,188,50.0% L / 50.0% R,0.0,0.0,0.0,0,0,0,3:55.3,0:00,0.0,0:00,No,00:00.00,1,0.0,6,garmin,0
2020-02-14 08:45:25,Treadmill Running,2020-02-14 08:45:25,False,Treadmill Running,0.60,38,00:04:35.9,157,177,1.6,174,182,0 days 00:07:42,0 days 00:06:43,0,0,1.21,9.1,11.3,190,50.0% L / 50.0% R,0.0,0.0,0.0,0,0,0,4:35.9,0:00,0.0,0:00,No,00:00.00,1,0.0,6,garmin,0
2020-02-13 08:43:53,Treadmill Running,2020-02-13 08:43:53,False,Treadmill Running,1.01,41,00:08:09.1,154,181,1.4,170,179,0 days 00:08:05,0 days 00:07:01,0,0,1.17,10.5,12.4,196,50.4% L / 49.6% R,0.0,0.0,0.0,0,0,0,8:09.1,0:00,0.0,0:00,No,00:03.34,2,0.0,6,garmin,0
2020-02-12 08:45:55,Treadmill Running,2020-02-12 08:45:55,False,Treadmill Running,0.49,15,00:04:08.8,138,165,1.0,167,182,0 days 00:08:30,0 days 00:07:07,0,0,1.2,9.7,11.9,200,49.8% L / 50.2% R,0.0,0.0,0.0,0,0,0,4:08.8,0:00,0.0,0:00,No,00:00.00,1,0.0,6,garmin,0
2020-02-11 10:13:31,Treadmill Running,2020-02-11 10:13:31,False,Treadmill Running,0.92,32,00:07:33.8,157,180,1.4,170,181,0 days 00:08:13,0 days 00:07:12,0,0,1.15,10.4,12.1,194,50.3% L / 49.7% R,0.0,0.0,0.0,0,0,0,7:33.8,0:00,0.0,0:00,No,00:00.00,1,0.0,6,garmin,0
2020-02-10 08:43:58,Treadmill Running,2020-02-10 08:43:58,False,Treadmill Running,1.42,79,00:12:09,159,186,2.0,170,181,0 days 00:08:35,0 days 00:07:26,0,0,1.11,10.6,11.7,196,49.8% L / 50.2% R,0.0,0.0,0.0,0,0,0,12:09,0:00,0.0,0:00,No,03:20.97,2,0.0,6,garmin,0
2020-02-07 08:43:04,Treadmill Running,2020-02-07 08:43:04,False,Treadmill Running,0.25,21,00:02:16.5,150,170,1.3,168,171,0 days 00:09:11,0 days 00:08:06,0,0,1.04,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,2:16.5,0:00,0.0,0:00,No,00:00.00,1,0.0,6,garmin,0
2020-02-05 08:46:23,Treadmill Running,2020-02-05 08:46:23,False,Treadmill Running,1.04,81,00:12:22,156,180,2.3,165,256,0 days 00:11:51,0 days 00:06:45,0,0,1.11,8.8,10.3,235,50.2% L / 49.8% R,0.0,0.0,0.0,0,0,0,12:22,0:00,0.0,0:00,No,00:28.06,2,0.0,6,garmin,0
2020-02-04 08:44:35,Treadmill Running,2020-02-04 08:44:35,False,Treadmill Running,1.00,79,00:08:36.2,144,173,1.9,169,185,0 days 00:08:36,0 days 00:06:53,0,0,1.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,8:36.2,0:00,0.0,0:00,No,00:00.00,1,0.0,6,garmin,0
2020-02-03 08:43:32,Treadmill Running,2020-02-03 08:43:32,False,Treadmill Running,0.70,67,00:05:50.8,174,196,2.3,168,181,0 days 00:08:19,0 days 00:06:58,0,0,1.14,11.2,12.5,194,49.7% L / 50.3% R,0.0,0.0,0.0,0,0,0,5:50.8,0:00,0.0,0:00,No,00:00.00,1,0.0,6,garmin,0
2020-01-31 08:47:25,Treadmill Running,2020-01-31 08:47:25,False,Treadmill Running,0.63,111,00:12:19,152,193,2.1,152,256,0 days 00:19:28,0 days 00:07:02,0,0,1.0,8.5,9.6,281,49.6% L / 50.4% R,0.0,0.0,0.0,0,0,0,12:19,0:00,0.0,0:00,No,00:00.00,1,0.0,6,garmin,0
2020-01-30 08:41:57,Treadmill Running,2020-01-30 08:41:57,False,Treadmill Running,1.12,118,00:11:16,171,194,2.7,165,178,0 days 00:10:02,0 days 00:07:26,0,0,1.12,11.2,12.6,207,49.6% L / 50.4% R,0.0,0.0,0.0,0,0,0,11:16,0:00,0.0,0:00,No,00:56.15,2,0.0,6,garmin,0
2020-01-27 08:43:47,Treadmill Running,2020-01-27 08:43:47,False,Treadmill Running,1.02,98,00:08:31.4,186,198,2.6,166,175,0 days 00:08:24,0 days 00:07:14,0,0,1.15,11.1,12.9,198,49.4% L / 50.6% R,0.0,0.0,0.0,0,0,0,8:31.4,0:00,0.0,0:00,No,00:07.85,2,0.0,6,garmin,0
2020-01-23 09:29:19,Treadmill Running,2020-01-23 09:29:19,False,Treadmill Running,1.29,125,00:15:19,163,194,2.4,154,256,0 days 00:11:50,0 days 00:07:14,0,0,1.09,10.1,11.1,264,50.0% L / 50.0% R,0.0,0.0,0.0,0,0,0,15:19,0:00,0.0,0:00,No,05:40.97,2,0.0,6,garmin,0
2020-01-12 13:46:50,Running,2020-01-12 13:46:50,False,Fairfax County Running,1.59,160,00:12:08,189,205,3.5,176,188,0 days 00:07:39,0 days 00:06:41,45,70,1.16,9.5,10.8,205,49.8% L / 50.3% R,0.0,0.0,0.0,0,0,0,12:08,0:00,0.0,0:00,No,04:13.63,2,0.0,6,garmin,0
2020-01-02 13:26:41,Running,2020-01-02 13:26:41,False,Fairfax County Running,1.61,133,00:12:48,176,196,2.8,179,188,0 days 00:07:57,0 days 00:07:30,40,65,1.09,9.6,10.4,191,49.5% L / 50.5% R,0.0,0.0,0.0,0,0,0,12:48,0:00,0.0,0:00,No,04:48.16,2,0.0,6,garmin,0
2019-12-28 13:36:12,Running,2019-12-28 13:36:12,False,Fairfax County Running,1.56,168,00:12:22,187,203,3.4,177,188,0 days 00:07:54,0 days 00:07:02,47,70,1.12,9.3,10.3,199,50.0% L / 50.0% R,0.0,0.0,0.0,0,0,0,12:22,0:00,0.0,0:00,No,04:22.34,2,0.0,6,garmin,0
2019-12-21 11:55:41,Treadmill Running,2019-12-21 11:55:41,False,Treadmill Intervals,2.04,190,00:18:09,150,156,2.4,167,175,0 days 00:08:53,0 days 00:07:25,0,0,1.08,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,18:09,0:00,0.0,0:00,No,00:47.88,3,0.0,6,garmin,0
2019-12-16 15:36:12,Running,2019-12-16 15:36:12,False,Blacksburg Running,1.79,155,00:13:42,157,188,2.5,175,189,0 days 00:07:39,0 days 00:06:20,116,111,1.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,13:42,0:00,0.0,0:00,No,06:02.73,2,0.0,6,garmin,0
2019-12-15 15:01:56,Running,2019-12-15 15:01:56,False,Blacksburg Running,1.81,147,00:12:52,159,189,2.5,179,195,0 days 00:07:06,0 days 00:05:31,74,108,1.27,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,12:52,0:00,0.0,0:00,No,05:22.36,2,0.0,6,garmin,0
2019-12-12 13:09:11,Running,2019-12-12 13:09:11,False,Blacksburg Running,1.45,135,00:10:59,168,187,2.5,176,189,0 days 00:07:36,0 days 00:06:17,39,76,1.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,10:59,0:00,0.0,0:00,No,03:15.91,2,0.0,6,garmin,0
