date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_run_cadence_1,max_run_cadence_1,normalized_powerâ_npâ,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,avg_resp,min_resp,max_resp,athlete_id,filetype,is_race
2019-05-18,Running,False,Untitled,13.12,"1,735",1:53:46,0,0,0.0,167,214,0 days 00:08:40,0 days 00:06:16,387,427,1.11,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:53:46,0:00,0.0,0:00,No,00:55.9,14,0,0,0,0,1,garmin,0
2019-05-19,Pool Swimming,False,Untitled,"2,025",444,0:44:09,0,0,0.0,0,0,0 days 00:02:10,0 days 00:01:38,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,959,44,22,44:09:00,0:00,0.0,0:00,No,00:00.0,1,0,0,0,0,1,garmin,0
2019-05-22,Running,False,Untitled,7.01,755,0:59:44,148,195,3.2,169,178,0 days 00:08:31,0 days 00:07:29,266,295,1.13,7.0,7.9,247,50.5% L / 49.5% R,0,0,0,0,0,0,0,0,0,0,0,0,59:44:00,0:00,0.0,0:00,No,00:03.6,8,0,0,0,0,1,garmin,0
2019-05-23,Running,False,Untitled,7.04,918,1:05:30,0,0,0.0,162,179,0 days 00:09:18,0 days 00:07:02,381,358,1.05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:05:30,0:00,0.0,0:00,No,00:18.7,8,0,0,0,0,1,garmin,0
2019-05-23,Pool Swimming,False,Untitled,"2,000",418,0:45:06,0,0,0.0,0,0,0 days 00:02:12,0 days 00:01:49,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,973,45,22,45:06:00,0:00,0.0,0:00,No,00:00.0,1,0,0,0,0,1,garmin,0
2019-05-25,Running,False,Untitled,13.15,"1,748",1:49:16,0,0,0.0,171,181,0 days 00:08:19,0 days 00:06:50,410,417,1.13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:49:16,0:00,0.0,0:00,No,01:10.5,14,0,0,0,0,1,garmin,0
2019-05-26,Cycling,False,Untitled,20.47,"1,334",1:22:11,0,0,0.0,0,0,14.9,33,"1,033",991,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:22:11,0:00,66.2,0:00,No,00:00.0,1,0,0,0,0,1,garmin,0
2019-05-27,Pool Swimming,False,Untitled,"2,025",421,0:43:32,0,0,0.0,0,0,0 days 00:02:05,0 days 00:01:15,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,996,44,24,43:32:00,0:00,0.0,0:00,No,00:00.0,1,0,0,0,0,1,garmin,0
2019-05-28,Running,False,Untitled,7.08,942,1:01:55,0,0,0.0,167,180,0 days 00:08:44,0 days 00:06:24,279,299,1.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:01:55,0:00,0.0,0:00,No,00:43.5,8,0,0,0,0,1,garmin,0
2019-05-29,Running,False,Untitled,7.06,774,1:01:24,123,183,3.4,167,180,0 days 00:08:41,0 days 00:06:36,269,289,1.12,7.1,8.0,261,50.7% L / 49.3% R,0,0,0,0,0,0,0,0,0,0,0,0,1:01:24,0:00,0.0,0:00,No,00:30.8,8,0,0,0,0,1,garmin,0
2019-05-30,Running,False,Untitled,7.36,968,1:05:02,0,0,0.0,165,174,0 days 00:08:50,0 days 00:04:42,299,325,1.11,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:05:02,0:00,0.0,0:00,No,03:09.0,8,0,0,0,0,1,garmin,0
2019-05-31,Cycling,False,Untitled,20.54,"1,371",1:14:39,0,0,0.0,0,0,16.5,29.8,"1,053","1,040",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:14:39,0:00,57.2,0:00,No,00:00.0,1,0,0,0,0,1,garmin,0
2019-06-02,Running,False,Untitled,13.14,"1,766",1:40:46,0,0,0.0,172,190,0 days 00:07:40,0 days 00:06:42,354,604,1.22,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:40:46,0:00,0.0,0:00,No,00:57.4,14,0,0,0,0,1,garmin,1
2019-06-03,Pool Swimming,False,Untitled,800,181,0:18:21,0,0,0.0,0,0,0 days 00:02:18,0 days 00:01:43,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,434,48,24,18:21,0:00,0.0,0:00,No,00:00.0,1,0,0,0,0,1,garmin,0
