date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_speed,max_speed,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_bike_cadence,max_bike_cadence,normalized_powerâ_npâ,lr_balance,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,total_reps,total_sets,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,athlete_id,filetype,is_race,avg_pace,best_pace
2019-03-01,Resort Skiing/Snowboarding,False,Summit County - Ski / Board,8.55,287,00:34:47,116,155,1.0,0,0,14.7,46.3,0,"8,219",0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,34:47,0:00,62.6,0:00,No,00:19.00,8,0.0,1,garmin,0,00:00:00,00:00:00
2019-03-01,Resort Skiing/Snowboarding,False,Summit County - Ski / Board,10.22,397,00:54:00,121,161,1.0,0,0,11.4,38.5,0,"8,563",0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,54:00,0:00,68.0,0:00,No,01:09.00,7,0.0,1,garmin,0,00:00:00,00:00:00
2019-03-02,Hiking,False,Summit County - Hiking,1.36,233,00:28:52,118,139,1.4,86,122,21:14,17:32,23,390,0.89,11.0,9.9,638,49.2% L / 50.8% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,28:52,0:00,64.4,0:00,No,00:00.00,1,0.0,1,garmin,0,0 days 00:21:14,0 days 00:21:14
2019-03-02,Hiking,False,Summit County - Hiking,1.47,384,00:41:36,127,171,2.1,74,233,28:19,8:29,387,59,0.77,12.1,9.3,621,49.2% L / 50.8% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,41:36,0:00,69.8,0:00,No,00:00.00,1,0.0,1,garmin,0,0 days 00:28:19,0 days 00:28:19
2019-03-03,Resort Skiing/Snowboarding,False,Summit County - Ski / Board,11.29,540,01:05:34,120,158,1.0,0,0,10.3,34.7,0,"11,411",0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:05:34,0:00,64.4,0:00,No,01:02.00,9,0.0,1,garmin,0,00:00:00,00:00:00
2019-03-07,Indoor Cycling,False,Indoor Cycling,13.72,438,00:43:11,136,153,0.0,0,0,19.1,20.4,0,0,0.0,0.0,0.0,0,0,89,96,170,45% L / 55% R,24.4,173,169,213,0.0,0.0,3866,0,0,0,0,43:11,0:00,62.6,0:00,No,05:39.02,2,0.0,1,garmin,0,00:00:00,00:00:00
2019-03-08,Running,False,Fort Worth - Running,5.46,723,00:48:09,168,188,4.3,165,200,8:49,6:57,141,194,1.09,9.2,10.3,274,49.0% L / 51.0% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,48:09,0:00,80.6,0:00,No,04:13.98,6,0.0,1,garmin,0,0 days 00:08:49,0 days 00:08:49
2019-03-09,Running,False,Hurst - Running,8.21,"1,029",01:11:25,165,182,5.0,167,176,8:42,6:58,203,164,1.08,9.4,10.3,269,49.1% L / 50.9% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:11:25,0:00,78.8,0:00,No,01:05.37,10,0.0,1,garmin,0,0 days 00:08:42,0 days 00:08:42
2019-03-11,Other,False,Boulder,0.00,230,01:19:51,80,116,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:19:51,0:00,84.2,0:00,No,00:31.72,31,0.0,1,garmin,0,00:00:00,00:00:00
2019-03-11,Running,False,Fort Worth - Running,3.75,487,00:34:46,160,186,3.6,163,233,9:16,5:26,256,269,1.03,10.4,10.6,277,49.6% L / 50.4% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,34:46,0:00,64.4,0:00,No,06:49.52,4,0.0,1,garmin,0,0 days 00:09:16,0 days 00:09:16
