date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_run_cadence_1,max_run_cadence_1,normalized_power_np,lr_balance,training_stress_score,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,total_reps,total_sets,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,avg_resp,min_resp,max_resp,athlete_id,filetype,is_race
2019-03-16,Indoor Cycling,False,Indoor Cycling,0.00,"1,979",02:30:13,134,163,3.4,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,90,104,236,48% L / 52% R,131.0,263,220,571,0.0,0.0,13636,0,0,0,0,2:30:13,0:00,0.0,0:00,No,14:59.13,2,0.0,0,0,0,3,garmin,0
2019-03-17,Running,False,Lafayette - Running,11.85,"1,200",01:30:06,146,160,2.9,180,195,0 days 00:07:36,0 days 00:06:30,0,0,1.18,7.4,8.8,247,49.2% L / 50.8% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:30:06,0:00,0.0,0:00,No,17:29.97,3,0.0,0,0,0,3,garmin,0
2019-03-18,Pool Swimming,False,Lap Swimming,"3,200",630,01:08:11,0,0,0.0,0,0,0 days 00:01:21,0 days 00:00:57,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,955,29,24,0,0,1:08:11,0:00,0.0,0:00,No,00:05.40,82,0.0,0,0,0,3,garmin,0
2019-03-18,Indoor Cycling,False,Indoor Cycling,0.00,587,01:00:22,117,168,1.8,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,86,126,243,47% L / 53% R,55.7,188,162,912,0.0,0.0,5216,0,0,0,0,1:00:22,0:00,0.0,0:00,No,12:36.40,2,0.0,0,0,0,3,garmin,0
2019-03-19,Indoor Cycling,False,Indoor Cycling,0.00,"1,097",01:20:03,141,168,3.5,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,86,99,266,49% L / 51% R,88.0,289,232,408,0.0,0.0,6956,0,0,0,0,1:20:03,0:00,0.0,0:00,No,00:29.88,37,0.0,0,0,0,3,garmin,0
2019-03-19,Running,False,Denver - Running,6.30,686,00:47:02,140,156,2.4,177,194,0 days 00:07:28,0 days 00:06:31,0,0,1.22,7.6,9.4,254,49.1% L / 50.9% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,47:02,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-03-20,Pool Swimming,False,Lap Swimming,"3,000",567,01:04:49,0,0,0.0,0,0,0 days 00:01:26,0 days 00:01:10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,965,30,24,0,0,1:04:49,0:00,0.0,0:00,No,00:10.39,58,0.0,0,0,0,3,garmin,0
2019-03-20,Running,False,Louisville Running,5.55,707,00:41:45,153,174,3.0,179,184,0 days 00:07:32,0 days 00:06:36,0,0,1.19,7.5,9.1,246,48.9% L / 51.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,41:45,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-03-20,Indoor Cycling,False,Indoor Cycling,0.00,388,00:40:02,111,122,1.7,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,88,98,164,46% L / 54% R,16.7,168,161,257,0.0,0.0,3560,0,0,0,0,40:02,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-03-21,Running,False,Lafayette Running,8.19,828,01:01:38,141,178,2.6,178,213,0 days 00:07:31,0 days 00:05:16,0,0,1.21,7.7,8.9,252,49.0% L / 51.0% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:01:38,0:00,0.0,0:00,No,00:03.11,18,0.0,0,0,0,3,garmin,0
2019-03-21,Indoor Cycling,False,Indoor Cycling,0.00,873,01:05:04,133,153,3.1,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,82,96,243,48% L / 52% R,59.7,251,226,391,0.0,0.0,5358,0,0,0,0,1:05:04,0:00,0.0,0:00,No,00:30.04,17,0.0,0,0,0,3,garmin,0
2019-03-22,Pool Swimming,False,Lap Swimming,"3,200",527,01:15:09,0,0,0.0,0,0,0 days 00:01:26,0 days 00:01:08,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,874,31,25,0,0,1:15:09,0:00,0.0,0:00,No,00:01.80,76,0.0,0,0,0,3,garmin,0
2019-03-22,Running,False,Louisville Running,3.85,481,00:30:02,145,166,2.6,176,187,0 days 00:07:48,0 days 00:06:03,0,0,1.17,8.0,9.5,255,49.3% L / 50.7% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,30:02,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-03-23,Running,False,Summit County Running,14.41,"1,673",02:00:26,148,160,3.0,177,191,0 days 00:08:22,0 days 00:07:33,0,0,1.09,7.8,8.7,256,50.5% L / 49.5% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:00:26,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-03-23,Hiking,False,Summit County Hiking,2.98,653,02:11:14,98,135,1.3,58,256,0 days 00:43:58,0 days 00:19:33,700,0,0.71,14.6,9.3,768,50.2% L / 49.8% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:11:14,0:00,0.0,0:00,No,31:57.12,3,0.0,0,0,0,3,garmin,0
2019-03-24,Indoor Cycling,False,Indoor Cycling,0.00,"1,638",02:00:12,128,148,2.8,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,89,98,241,47% L / 53% R,108.7,246,227,423,0.0,0.0,10749,0,0,0,0,2:00:12,0:00,0.0,0:00,No,09:57.96,3,0.0,0,0,0,3,garmin,0
2019-03-24,Indoor Cycling,False,Indoor Cycling,0.00,734,01:00:04,126,156,2.5,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,90,119,242,47% L / 53% R,54.5,255,204,674,0.0,0.0,5416,0,0,0,0,1:00:04,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-03-25,Pool Swimming,False,Lap Swimming,"2,700",613,01:08:03,0,0,0.0,0,0,0 days 00:01:18,0 days 00:01:02,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,893,28,26,0,0,1:08:03,0:00,0.0,0:00,No,00:07.13,101,0.0,0,0,0,3,garmin,0
2019-03-25,Cycling,False,Louisville Cycling,14.28,622,00:45:16,0,0,0.0,0,0,18.9,43.7,804,794,0.0,0.0,0.0,0,0,87,144,247,0,43.2,253,229,722,0.0,0.0,3821,0,0,0,0,45:16,0:00,53.6,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-03-25,Running,False,Denver Running,1.74,188,00:12:23,140,151,2.0,178,206,0 days 00:07:07,0 days 00:06:09,0,0,1.27,7.6,9.3,246,49.3% L / 50.7% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,12:23,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-03-25,Running,False,Denver Running,2.66,316,00:29:28,115,147,1.5,164,209,0 days 00:11:06,0 days 00:07:56,0,0,0.89,11.1,9.6,286,48.8% L / 51.2% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,29:28,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-03-26,Running,False,Denver Running,6.64,775,00:50:21,147,179,3.0,178,198,0 days 00:07:35,0 days 00:06:19,272,272,1.18,7.5,9.0,253,48.7% L / 51.3% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,50:21,0:00,68.0,0:00,No,05:02.16,7,0.0,0,0,0,3,garmin,0
2019-03-26,Indoor Cycling,False,Indoor Cycling,0.00,939,01:10:04,133,167,3.3,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,89,100,250,48% L / 52% R,68.1,279,226,413,0.0,0.0,6270,0,0,0,0,1:10:04,0:00,0.0,0:00,No,00:29.74,19,0.0,0,0,0,3,garmin,0
2019-03-26,Pool Swimming,False,Lap Swimming,"1,500",264,00:27:02,136,154,2.1,0,0,0 days 00:01:24,0 days 00:01:09,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,510,31,28,0,0,27:02,0:00,82.4,0:00,No,00:02.64,37,0.0,0,0,0,3,garmin,0
2019-03-27,Pool Swimming,False,Lap Swimming,"3,100",595,00:57:15,145,163,2.8,0,0,0 days 00:01:29,0 days 00:01:09,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1277,33,28,0,0,57:15,0:00,78.8,0:00,No,00:03.01,52,0.0,0,0,0,3,garmin,0
2019-03-27,Cycling,False,Louisville Cycling,14.29,554,00:50:12,120,150,2.4,0,0,17.1,44.6,768,758,0.0,0.0,0.0,0,0,85,132,205,0,30.9,219,184,591,0.0,0.0,4113,0,0,0,0,50:12,0:00,77.0,0:00,No,14:22.48,3,0.0,0,0,0,3,garmin,0
2019-03-27,Running,False,Denver Running,3.73,413,00:30:07,133,146,2.2,177,196,0 days 00:08:05,0 days 00:06:02,95,98,1.1,7.7,8.6,258,47.9% L / 52.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,30:07,0:00,73.4,0:00,No,05:43.88,4,0.0,0,0,0,3,garmin,0
2019-03-28,Indoor Cycling,False,Indoor Cycling,20.41,892,01:10:06,129,145,3.1,0,0,17.5,19.1,0,0,0.0,0.0,0.0,0,0,0,0,225,0,52.3,236,213,261,0.0,0.0,0,0,0,0,0,1:10:06,0:00,69.8,0:00,No,02:59.62,10,0.0,0,0,0,3,garmin,0
2019-03-28,Running,False,Denver Running,8.09,850,01:02:08,148,163,2.9,180,197,0 days 00:07:41,0 days 00:06:30,154,167,1.15,7.6,9.0,248,48.9% L / 51.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:02:08,0:00,62.6,0:00,No,00:15.15,31,0.0,0,0,0,3,garmin,0
2019-03-29,Other,False,Alberta Alpine Skiing,21.97,393,02:48:57,71,126,0.1,6,232,7.8,40.6,"10,440","12,077",59.73,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:48:57,0:00,55.4,0:00,No,02:50.00,20,0.0,0,0,0,3,garmin,0
2019-03-29,Pool Swimming,False,Lap Swimming,"3,000",532,01:04:45,134,154,2.1,0,0,0 days 00:01:38,0 days 00:01:22,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1249,36,27,0,0,1:04:45,0:00,82.4,0:00,No,00:04.66,76,0.0,0,0,0,3,garmin,0
2019-03-30,Other,False,Alberta Alpine Skiing,24.17,477,02:45:30,81,131,0.2,6,251,8.8,46.2,"12,825","14,465",122.01,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:45:30,0:00,51.8,0:00,No,01:09.100,22,0.0,0,0,0,3,garmin,0
2019-03-30,Running,False,Banff Running,3.05,349,00:25:31,134,144,2.0,175,183,0 days 00:08:22,0 days 00:06:43,46,30,1.09,7.7,8.5,264,48.5% L / 51.5% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,25:31,0:00,64.4,0:00,No,12:28.22,2,0.0,0,0,0,3,garmin,0
2019-03-30,Hiking,False,Banff Hiking,4.02,398,01:27:15,94,126,0.4,89,209,0 days 00:21:43,0 days 00:02:37,909,932,0.83,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:27:15,0:00,64.4,0:00,No,00:01.55,5,0.0,0,0,0,3,garmin,0
2019-03-31,Treadmill Running,False,Treadmill Running,10.23,"1,139",01:20:02,143,159,2.7,179,185,0 days 00:07:49,0 days 00:05:53,0,0,1.14,7.6,8.9,247,49.5% L / 50.5% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:20:02,0:00,75.2,0:00,No,01:48.29,11,0.0,0,0,0,3,garmin,0
2019-03-31,Other,False,Alberta Alpine Skiing,18.67,307,02:18:39,71,115,0.0,6,177,8.1,46.7,"11,732","11,598",122.37,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:18:39,0:00,55.4,0:00,No,01:19.100,16,0.0,0,0,0,3,garmin,0
2019-04-01,Hiking,False,Alberta Hiking,3.35,332,01:16:47,94,122,0.3,93,160,0 days 00:22:54,0 days 00:15:48,955,925,0.75,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:16:47,0:00,48.2,0:00,No,07:01.45,4,0.0,0,0,0,3,garmin,0
2019-04-02,Pool Swimming,False,Lap Swimming,"3,200",768,00:54:33,0,0,0.0,0,0,0 days 00:01:28,0 days 00:01:17,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1284,32,27,0,0,54:33,0:00,80.6,0:00,No,00:01.39,69,0.0,0,0,0,3,garmin,0
2019-04-02,Indoor Cycling,False,Indoor Cycling,0.00,973,01:15:24,136,161,3.4,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,87,99,235,49% L / 51% R,61.6,253,217,441,0.0,0.0,6592,0,0,0,0,1:15:24,0:00,69.8,0:00,No,00:29.73,17,0.0,0,0,0,3,garmin,0
2019-04-02,Running,False,Denver Running,5.28,616,00:40:07,147,166,2.8,181,196,0 days 00:07:36,0 days 00:06:24,89,92,1.16,7.3,8.7,243,48.6% L / 51.4% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,40:07,0:00,60.8,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-04-03,Pool Swimming,False,Lap Swimming,"4,500",674,01:22:47,130,155,2.1,0,0,0 days 00:01:29,0 days 00:01:10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1432,32,26,0,0,1:22:47,0:00,80.6,0:00,No,00:03.43,74,0.0,0,0,0,3,garmin,0
2019-04-03,Running,False,Denver Running,8.10,912,01:02:47,146,167,2.9,179,201,0 days 00:07:45,0 days 00:05:59,180,190,1.15,7.7,9.0,252,48.9% L / 51.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:02:47,0:00,59.0,0:00,No,00:30.17,25,0.0,0,0,0,3,garmin,0
2019-04-04,Indoor Cycling,False,Indoor Cycling,0.00,"1,021",01:15:06,135,158,3.8,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,83,97,243,48% L / 52% R,65.4,267,227,346,0.0,0.0,6252,0,0,0,0,1:15:06,0:00,69.8,0:00,No,04:59.91,8,0.0,0,0,0,3,garmin,0
2019-04-04,Pool Swimming,False,Lap Swimming,"3,100",490,00:55:59,129,149,2.0,0,0,0 days 00:01:33,0 days 00:01:16,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1252,33,26,0,0,55:59,0:00,82.4,0:00,No,00:06.44,36,0.0,0,0,0,3,garmin,0
2019-04-04,Running,False,Denver Running,3.18,359,00:25:46,137,150,2.2,176,192,0 days 00:08:05,0 days 00:06:56,102,79,1.1,8.1,9.1,256,48.6% L / 51.4% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,25:46,0:00,68.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-04-05,Pool Swimming,False,Lap Swimming,"3,000",532,00:58:33,136,157,2.1,0,0,0 days 00:01:31,0 days 00:01:10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1115,33,26,0,0,58:33,0:00,80.6,0:00,No,00:00.98,43,0.0,0,0,0,3,garmin,0
2019-04-05,Running,False,Louisville Running,3.23,391,00:25:41,148,166,2.5,181,187,0 days 00:07:58,0 days 00:06:53,197,184,1.11,7.7,8.7,249,48.7% L / 51.3% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,25:41,0:00,75.2,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-04-06,Running,False,Denver Running,5.75,699,00:45:53,147,162,2.9,177,203,0 days 00:07:59,0 days 00:06:28,203,207,1.12,8.2,9.4,258,48.8% L / 51.2% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,45:53,0:00,66.2,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-04-06,Cycling,False,Boulder County Cycling,65.66,"2,492",03:02:09,142,157,3.5,0,0,21.6,44.2,"2,306","2,484",0.0,0.0,0.0,0,0,90,115,234,46% L / 54% R,148.3,250,229,483,0.0,0.0,16249,0,0,0,0,3:02:09,0:00,69.8,0:00,No,02:23.74,14,0.0,0,0,0,3,garmin,0
2019-04-06,Indoor Cycling,False,Indoor Cycling,0.00,883,01:15:14,131,151,3.1,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,89,104,207,48% L / 52% R,47.6,222,196,308,0.0,0.0,6732,0,0,0,0,1:15:14,0:00,73.4,0:00,No,00:59.88,8,0.0,0,0,0,3,garmin,0
2019-04-07,Running,False,Wheat Ridge Running,14.75,"1,543",02:00:21,143,155,2.9,177,185,0 days 00:08:09,0 days 00:06:23,410,361,1.1,8.1,9.1,250,49.2% L / 50.8% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:00:21,0:00,64.4,0:00,No,15:18.74,2,0.0,0,0,0,3,garmin,0
2019-04-08,Pool Swimming,False,Lap Swimming,"2,100",281,00:41:50,124,145,1.2,0,0,0 days 00:01:27,0 days 00:01:13,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,784,31,27,0,0,41:50,0:00,80.6,0:00,No,00:04.32,43,0.0,0,0,0,3,garmin,0
2019-04-09,Pool Swimming,False,Lap Swimming,"2,600",385,00:48:08,134,166,2.1,0,0,0 days 00:01:23,0 days 00:01:06,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,939,30,26,0,0,48:08,0:00,80.6,0:00,No,00:04.36,48,0.0,0,0,0,3,garmin,0
2019-04-09,Running,False,Louisville Running,3.12,364,00:25:23,136,162,2.3,177,188,0 days 00:08:09,0 days 00:06:56,167,161,1.12,7.7,8.8,259,47.9% L / 52.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,25:23,0:00,73.4,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-04-09,Indoor Cycling,False,Indoor Cycling,0.00,811,01:00:11,133,165,3.3,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,88,98,256,47% L / 53% R,58.2,263,226,834,0.0,0.0,5318,0,0,0,0,1:00:11,0:00,71.6,0:00,No,01:59.81,11,0.0,0,0,0,3,garmin,0
2019-04-10,Pool Swimming,False,Lap Swimming,"4,500",834,01:20:49,0,0,0.8,0,0,0 days 00:01:26,0 days 00:01:05,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1491,31,27,0,0,1:20:49,0:00,80.6,0:00,No,00:05.99,75,0.0,0,0,0,3,garmin,0
2019-04-10,Indoor Cycling,False,Indoor Cycling,0.00,623,01:00:08,113,129,2.0,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,87,96,179,47% L / 53% R,28.5,186,173,306,0.0,0.0,5285,0,0,0,0,1:00:08,0:00,71.6,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-04-10,Treadmill Running,False,Treadmill Running,6.17,678,00:50:03,138,160,2.6,178,233,0 days 00:08:07,0 days 00:07:30,0,0,1.12,7.8,8.9,252,48.9% L / 51.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,50:03,0:00,75.2,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
