date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_run_cadence_1,max_run_cadence_1,normalized_power_np,lr_balance,training_stress_score,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,total_reps,total_sets,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,avg_resp,min_resp,max_resp,athlete_id,filetype,is_race
2018-08-19,Indoor Cycling,False,Indoor Cycling,0.00,494,00:50:04,119,131,2.0,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,90,101,168,46% L / 54% R,21.9,172,164,252,0.0,0.0,4508,0,0,0,0,50:04,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-08-19,Running,False,Denver Running,15.01,"1,586",02:00:30,144,162,3.0,178,195,0 days 00:08:02,0 days 00:05:43,384,374,1.14,8.6,9.8,247,48.4% L / 51.6% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:00:30,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-08-20,Pool Swimming,False,Lap Swimming,"3,000",628,01:08:42,0,0,0.0,0,0,0 days 00:01:24,0 days 00:01:07,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,946,29,23,0,0,1:08:42,0:00,0.0,0:00,No,00:00.00,64,0.0,0,0,0,3,garmin,0
2018-08-20,Cycling,False,Golden Cycling,12.66,643,01:00:32,131,156,0.0,0,0,12.6,41.1,"1,611","1,627",0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:00:32,0:00,64.4,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-08-21,Indoor Cycling,False,Indoor Cycling,0.00,548,00:55:42,110,122,1.8,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,85,91,169,47% L / 53% R,24.6,172,164,332,0.0,0.0,4742,0,0,0,0,55:42,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-08-21,Running,False,Denver Running,5.81,674,00:44:19,145,163,3.0,177,207,0 days 00:07:38,0 days 00:06:43,220,233,1.2,8.0,9.7,249,48.7% L / 51.3% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,44:19,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-08-22,Pool Swimming,False,Lap Swimming,"2,300",460,00:46:45,0,0,0.0,0,0,0 days 00:01:26,0 days 00:01:06,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,704,29,22,0,0,46:45,0:00,0.0,0:00,No,00:00.00,38,0.0,0,0,0,3,garmin,0
2018-08-22,Indoor Cycling,False,Indoor Cycling,0.00,"1,213",01:31:27,131,166,3.1,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,85,105,259,49% L / 51% R,95.5,283,223,502,0.0,0.0,7863,0,0,0,0,1:31:27,0:00,0.0,0:00,No,00:00.00,20,0.0,0,0,0,3,garmin,0
2018-08-22,Running,False,Denver Running,4.65,567,00:35:42,149,158,2.8,178,195,0 days 00:07:41,0 days 00:07:00,69,72,1.18,8.0,9.5,249,48.2% L / 51.8% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,35:42,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-08-23,Open Water Swimming,False,Boulder Open Water Swimming,"3,739",631,00:57:01,130,142,2.0,0,0,0 days 00:01:32,0 days 00:00:45,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1679,37,29,0,0,57:01,0:00,0.0,0:00,No,00:00.00,8,0.0,0,0,0,3,garmin,0
2018-08-23,Indoor Cycling,False,Indoor Cycling,0.00,730,01:00:03,125,150,2.6,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,86,97,227,49% L / 51% R,48.3,231,205,515,0.0,0.0,5211,0,0,0,0,1:00:03,0:00,0.0,0:00,No,00:00.00,13,0.0,0,0,0,3,garmin,0
2018-08-24,Running,False,Louisville Running,11.05,"1,286",01:30:05,146,169,2.8,183,200,0 days 00:08:09,0 days 00:05:58,528,538,1.08,8.0,8.8,242,48.4% L / 51.6% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:30:05,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-08-25,Indoor Cycling,False,Indoor Cycling,0.00,975,01:30:06,126,160,2.4,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,89,96,202,47% L / 53% R,57.6,203,182,419,0.0,0.0,8029,0,0,0,0,1:30:06,0:00,0.0,0:00,No,00:00.00,21,0.0,0,0,0,3,garmin,0
2018-08-25,Cycling,False,Denver Cycling,18.02,991,01:17:37,143,161,0.0,0,0,13.9,29.5,"1,801",197,0.0,0.0,0.0,0,0,86,184,221,0,3.3,234,213,651,0.0,0.0,6429,0,0,0,0,1:17:37,0:00,66.2,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-08-25,Cycling,False,Denver Cycling,18.06,"1,080",01:17:33,143,161,4.0,0,0,14.0,29.8,"1,798",177,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:17:33,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-08-25,Indoor Cycling,False,Indoor Cycling,0.00,473,00:45:18,127,155,2.5,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,89,103,192,47% L / 53% R,25.8,196,175,414,0.0,0.0,4033,0,0,0,0,45:18,0:00,0.0,0:00,No,00:00.00,13,0.0,0,0,0,3,garmin,0
2018-08-25,Running,False,Denver Running,3.26,418,00:25:02,152,169,2.9,182,240,0 days 00:07:40,0 days 00:07:01,75,89,1.16,8.1,9.4,245,48.3% L / 51.7% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,25:02,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-08-26,Running,False,Louisville Running,1.52,206,00:15:41,123,134,1.7,170,180,0 days 00:10:19,0 days 00:09:20,23,20,0.92,10.4,9.5,274,48.4% L / 51.6% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,15:41,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-08-26,Pool Swimming,False,Lap Swimming,"2,500",538,00:51:46,0,0,0.0,0,0,0 days 00:01:25,0 days 00:01:11,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,820,29,23,0,0,51:46,0:00,0.0,0:00,No,00:00.00,40,0.0,0,0,0,3,garmin,0
2018-08-27,Indoor Cycling,False,Indoor Cycling,0.00,853,01:10:07,129,152,3.1,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,85,93,221,49% L / 51% R,53.6,240,205,370,0.0,0.0,6021,0,0,0,0,1:10:07,0:00,0.0,0:00,No,00:00.00,18,0.0,0,0,0,3,garmin,0
2018-08-27,Pool Swimming,False,Lap Swimming,"4,100",826,01:05:51,0,0,0.0,0,0,0 days 00:01:27,0 days 00:01:17,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1368,30,23,0,0,1:05:51,0:00,0.0,0:00,No,00:00.00,46,0.0,0,0,0,3,garmin,0
2018-08-27,Running,False,Denver Running,3.03,352,00:25:13,143,157,2.3,178,196,0 days 00:08:19,0 days 00:07:29,92,95,1.09,8.4,9.2,252,48.0% L / 52.0% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,25:13,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-08-28,Open Water Swimming,False,Boulder Open Water Swimming,"3,077",544,00:46:43,133,143,2.0,0,0,0 days 00:01:31,0 days 00:00:49,0,"5,030",0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1408,37,30,0,0,46:43,0:00,0.0,0:00,No,00:00.00,6,0.0,0,0,0,3,garmin,0
2018-08-28,Running,False,Louisville Running,6.28,720,00:48:06,144,158,2.7,179,188,0 days 00:07:39,0 days 00:05:55,184,180,1.18,8.0,9.5,243,48.3% L / 51.7% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,48:06,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-08-28,Indoor Cycling,False,Indoor Cycling,0.00,"1,147",01:30:09,129,150,3.1,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,87,94,224,49% L / 51% R,70.4,249,214,381,0.0,0.0,7859,0,0,0,0,1:30:09,0:00,0.0,0:00,No,00:00.00,16,0.0,0,0,0,3,garmin,0
2018-08-29,Indoor Cycling,False,Indoor Cycling,0.00,566,01:00:03,111,124,2.0,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,85,91,163,46% L / 54% R,24.8,174,158,231,0.0,0.0,5139,0,0,0,0,1:00:03,0:00,0.0,0:00,No,00:00.00,3,0.0,0,0,0,3,garmin,0
2018-08-29,Pool Swimming,False,Lap Swimming,"4,700",951,01:24:50,0,0,0.0,0,0,0 days 00:01:29,0 days 00:01:16,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1613,31,23,0,0,1:24:50,0:00,0.0,0:00,No,00:00.00,48,0.0,0,0,0,3,garmin,0
2018-08-31,Cycling,False,Port Elizabeth Cycling,3.10,74,00:21:13,82,115,0.0,0,0,8.8,20.6,43,62,0.0,0.0,0.0,0,0,60,101,92,48% L / 52% R,0.2,54,58,355,0.0,0.0,747,0,0,0,0,21:13,0:00,64.4,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-08-31,Cycling,False,Port Elizabeth Cycling,3.11,74,00:21:18,82,115,1.0,0,0,8.8,20.6,56,59,0.0,0.0,0.0,0,0,60,101,91,48% L / 52% R,2.7,55,58,355,0.0,0.0,751,0,0,0,0,21:18,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-08-31,Running,False,Port Elizabeth Running,2.77,332,00:22:18,137,147,2.2,176,214,0 days 00:08:04,0 days 00:07:34,36,36,1.14,7.6,8.8,253,48.8% L / 51.2% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,22:18,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-09-02,Multisport,False,Nelson Mandela Bay Multi-Sport,70.62,"3,814",04:41:33,0,173,0.0,0,0,15.0,0 days 00:00:00,"2,792","3,022",0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,4:41:33,0:00,0.0,0:00,No,00:00.00,5,0.0,0,0,0,3,garmin,1
2018-09-02,Cycling,False,Port Elizabeth Cycling,55.86,"2,307",02:29:41,151,168,0.0,0,0,22.4,49.3,"2,595","2,582",0.0,0.0,0.0,0,0,89,115,267,48% L / 52% R,9.4,276,257,524,0.0,0.0,12958,0,0,0,0,2:29:41,0:00,55.4,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,1
2018-09-02,Cycling,False,Port Elizabeth Cycling,0.46,7,00:02:31.2,0,0,0.0,0,0,11.0,16.4,0,13,0.0,0.0,0.0,0,0,47,80,57,52% L / 48% R,0.1,0,44,151,0.0,0.0,51,0,0,0,0,2:31.2,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,1
2018-09-02,Hiking,False,Port Elizabeth Hiking,0.62,66,00:12:23,0,0,0.0,94,229,0 days 00:20:02,0 days 00:03:31,52,16,0.82,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,12:23,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,1
