date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_run_cadence_1,max_run_cadence_1,normalized_power_np,lr_balance,training_stress_score,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,total_reps,total_sets,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,avg_resp,min_resp,max_resp,athlete_id,filetype,is_race
2018-06-23,Hiking,False,San Miguel County Hiking,4.47,432,02:54:25,0,0,0.0,56,160,0 days 00:39:03,0 days 00:01:07,902,919,0.78,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:54:25,0:00,0.0,0:00,No,00:00.00,5,0.0,0,0,0,3,garmin,0
2018-06-24,Hiking,False,Garfield County Hiking,3.10,341,01:16:21,0,0,0.0,92,184,0 days 00:24:38,0 days 00:04:10,"1,040",991,0.68,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:16:21,0:00,0.0,0:00,No,00:00.00,4,0.0,0,0,0,3,garmin,0
2018-06-26,Running,False,Denver Running,4.39,571,00:35:26,154,170,3.6,177,184,0 days 00:08:05,0 days 00:07:30,89,59,1.13,7.8,8.7,254,49.2% L / 50.8% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,35:26,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-06-26,Pool Swimming,False,Lap Swimming,"1,100",201,00:23:23,0,0,0.0,0,0,0 days 00:01:29,0 days 00:01:19,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,323,30,22,0,0,23:23,0:00,0.0,0:00,No,00:00.00,16,0.0,0,0,0,3,garmin,0
2018-06-27,Cycling,False,Denver Cycling,19.45,836,01:03:30,146,175,0.0,0,0,18.4,35.5,787,817,0.0,0.0,0.0,0,0,87,167,247,0,57.5,234,220,763,0.0,0.0,5107,0,0,0,0,1:03:30,0:00,55.4,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-06-27,Cycling,False,Louisville Cycling,1.76,56,00:09:49.8,0,0,0.0,0,0,10.8,17.4,82,62,0.0,0.0,0.0,0,0,63,108,121,0,2.0,0,97,542,0.0,0.0,471,0,0,0,0,9:49.8,0:00,71.6,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-06-27,Cycling,False,Louisville Cycling,1.62,92,00:05:14.3,0,0,0.0,0,0,18.6,30.2,52,82,0.0,0.0,0.0,0,0,80,123,378,0,10.1,0,294,814,0.0,0.0,370,0,0,0,0,5:14.3,0:00,116.6,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-06-27,Cycling,False,Louisville Cycling,14.97,565,00:55:46,135,182,0.0,0,0,16.1,50.3,801,787,0.0,0.0,0.0,0,0,81,175,225,0,41.9,184,169,747,0.0,0.0,3852,0,0,0,0,55:46,0:00,68.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-06-27,Cycling,False,Louisville Cycling,16.07,639,00:50:15,154,175,0.0,0,0,19.2,33.1,689,663,0.0,0.0,0.0,0,0,86,139,235,0,41.2,236,212,631,0.0,0.0,3904,0,0,0,0,50:15,0:00,80.6,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-06-28,Cycling,False,Boulder County Cycling,17.91,789,01:05:07,144,162,0.0,0,0,16.5,42.4,"1,447","1,457",0.0,0.0,0.0,0,0,83,111,219,0,46.5,228,202,825,0.0,0.0,5104,0,0,0,0,1:05:07,0:00,73.4,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0
2018-06-28,Pool Swimming,False,Lap Swimming,"2,000",340,00:36:42,0,0,0.0,0,0,0 days 00:01:26,0 days 00:01:20,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,555,30,23,0,0,36:42,0:00,0.0,0:00,No,00:00.00,22,0.0,0,0,0,3,garmin,0
2018-06-29,Running,False,Louisville Running,6.01,761,00:47:30,159,182,3.8,181,190,0 days 00:07:54,0 days 00:06:45,243,217,1.13,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,47:30,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0
2018-06-29,Pool Swimming,False,Lap Swimming,"2,600",600,00:56:58,0,0,0.0,0,0,0 days 00:01:22,0 days 00:00:49,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,818,28,23,0,0,56:58,0:00,0.0,0:00,No,00:00.00,84,0.0,0,0,0,3,garmin,0
2018-06-30,Cycling,False,Frisco Cycling,41.93,"1,818",02:38:24,138,161,0.0,0,0,15.9,44.1,"3,376","3,343",0.0,0.0,0.0,0,0,83,181,214,0,108.5,234,191,886,0.0,0.0,12019,0,0,0,0,2:38:24,0:00,33.8,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-06-30,Cycling,False,Lakewood Cycling,6.80,424,00:39:02,130,160,2.7,0,0,10.4,30.4,879,879,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,39:02,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-07-01,Cycling,False,Denver Cycling,38.21,"1,590",02:20:34,136,161,4.1,0,0,16.3,39.5,"2,339","2,300",0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:20:34,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-07-02,Pool Swimming,False,Lap Swimming,"2,600",569,01:04:23,0,0,0.0,0,0,0 days 00:01:22,0 days 00:00:53,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,782,28,23,0,0,1:04:23,0:00,0.0,0:00,No,00:00.00,70,0.0,0,0,0,3,garmin,0
2018-07-03,Cycling,False,Louisville Cycling,22.18,"1,001",01:11:45,142,174,0.0,0,0,18.5,48.6,"1,821","1,827",0.0,0.0,0.0,0,0,86,143,273,0,79.1,263,233,528,0.0,0.0,5738,0,0,0,0,1:11:45,0:00,60.8,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-07-03,Running,False,Denver Running,5.29,638,00:40:01,156,172,3.4,178,200,0 days 00:07:34,0 days 00:05:56,85,82,1.2,7.5,9.0,253,49.0% L / 51.0% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,40:01,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-07-04,Cycling,False,Denver Cycling,4.84,116,00:29:16,0,0,0.0,0,0,9.9,20.1,180,148,0.0,0.0,0.0,0,0,53,83,113,0,5.2,21,67,423,0.0,0.0,847,0,0,0,0,29:16,0:00,80.6,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-07-04,Cycling,False,Boulder Cycling,28.04,"1,039",01:35:07,134,161,0.0,0,0,17.7,36.2,"1,263","1,106",0.0,0.0,0.0,0,0,85,154,206,0,60.3,209,182,977,0.0,0.0,7289,0,0,0,0,1:35:07,0:00,75.2,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-07-04,Running,False,Boulder Running,2.56,307,00:22:16,138,146,2.2,174,185,0 days 00:08:42,0 days 00:07:55,7,7,1.07,8.1,8.7,263,49.2% L / 50.8% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,22:16,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0
2018-07-04,Cycling,False,Denver Cycling,36.86,"1,604",02:05:43,131,158,0.0,0,0,17.6,49.2,"2,008","2,228",0.0,0.0,0.0,0,0,86,189,235,0,103.3,245,213,726,0.0,0.0,9975,0,0,0,0,2:05:43,0:00,51.8,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-07-05,Pool Swimming,False,Lap Swimming,"3,000",574,00:54:01,0,0,0.0,0,0,0 days 00:01:29,0 days 00:01:07,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,935,31,22,0,0,54:01,0:00,0.0,0:00,No,00:00.00,42,0.0,0,0,0,3,garmin,0
2018-07-05,Running,False,Lafayette Running,12.81,"1,218",01:40:03,145,163,2.7,175,186,0 days 00:07:49,0 days 00:06:19,433,364,1.18,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:40:03,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-07-06,Running,False,Denver Running,3.75,396,00:31:15,137,149,2.0,174,183,0 days 00:08:20,0 days 00:07:36,75,79,1.1,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,31:15,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-07-06,Cycling,False,Denver Cycling,17.10,688,00:59:07,124,150,0.0,0,0,17.4,35.9,732,778,0.0,0.0,0.0,0,0,86,148,217,0,41.2,210,194,616,0.0,0.0,4724,0,0,0,0,59:07,0:00,57.2,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-07-07,Running,False,Columbus Running,6.38,703,00:50:03,142,157,2.6,175,256,0 days 00:07:51,0 days 00:05:41,203,197,1.17,8.3,9.6,250,49.0% L / 51.0% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,50:03,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-07-08,Cycling,False,Denver Cycling,39.11,"1,655",02:25:39,137,170,0.0,0,0,16.1,38.2,"2,293","2,277",0.0,0.0,0.0,0,0,84,179,220,0,104.9,278,190,720,0.0,0.0,11086,0,0,0,0,2:25:39,0:00,69.8,0:00,No,00:00.00,4,0.0,0,0,0,3,garmin,0
2018-07-08,Indoor Cycling,False,Indoor Cycling,0.00,0,00:00:16.1,0,0,0.0,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0:16.1,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-07-08,Running,False,Denver Running,0.34,38,00:02:54.4,130,139,1.1,170,178,0 days 00:08:32,0 days 00:07:56,3,39,1.11,8.6,9.4,269,48.4% L / 51.6% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:54.4,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-07-09,Running,False,Denver Running,2.46,302,00:20:39,138,150,2.1,175,186,0 days 00:08:24,0 days 00:07:29,59,52,1.1,8.3,9.1,257,48.8% L / 51.2% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,20:39,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-07-09,Pool Swimming,False,Lap Swimming,"3,500",686,01:00:05,0,0,0.0,0,0,0 days 00:01:25,0 days 00:01:11,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1082,29,23,0,0,1:00:05,0:00,0.0,0:00,No,00:00.00,58,0.0,0,0,0,3,garmin,0
2018-07-09,Indoor Cycling,False,Indoor Cycling,0.00,660,01:00:02,127,166,2.6,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,86,96,242,49% L / 51% R,54.9,234,187,535,0.0,0.0,5211,0,0,0,0,1:00:02,0:00,0.0,0:00,No,00:00.00,27,0.0,0,0,0,3,garmin,0
2018-07-10,Pool Swimming,False,Lap Swimming,"3,500",688,01:03:13,0,0,0.0,0,0,0 days 00:01:28,0 days 00:00:58,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1078,30,22,0,0,1:03:13,0:00,0.0,0:00,No,00:00.00,64,0.0,0,0,0,3,garmin,0
2018-07-10,Indoor Cycling,False,Indoor Cycling,0.00,940,01:15:06,132,147,3.2,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,88,98,220,49% L / 51% R,56.6,243,209,431,0.0,0.0,6598,0,0,0,0,1:15:06,0:00,0.0,0:00,No,00:00.00,4,0.0,0,0,0,3,garmin,0
2018-07-10,Running,False,Denver Running,6.44,817,00:51:17,151,169,3.2,177,192,0 days 00:07:58,0 days 00:07:00,210,220,1.14,8.1,9.1,250,48.7% L / 51.3% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,51:17,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0
2018-07-11,Cycling,False,Denver Cycling,16.95,549,01:04:34,113,132,0.0,0,0,15.8,35.5,715,761,0.0,0.0,0.0,0,0,85,160,159,0,24.1,148,142,833,0.0,0.0,5049,0,0,0,0,1:04:34,0:00,62.6,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-07-11,Cycling,False,Louisville Cycling,23.28,820,01:27:19,119,157,0.0,0,0,16.0,40.3,"1,181","1,138",0.0,0.0,0.0,0,0,84,154,198,0,51.1,197,157,742,0.0,0.0,6185,0,0,0,0,1:27:19,0:00,64.4,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-07-11,Running,False,Denver Running,7.70,943,01:00:05,153,165,3.2,179,188,0 days 00:07:48,0 days 00:06:56,102,92,1.16,7.9,9.2,249,49.3% L / 50.7% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:00:05,0:00,0.0,0:00,No,00:00.00,3,0.0,0,0,0,3,garmin,0
2018-07-12,Indoor Cycling,False,Indoor Cycling,0.00,200,00:20:02,113,146,1.5,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,87,102,191,48% L / 52% R,11.2,167,167,387,0.0,0.0,1720,0,0,0,0,20:02,0:00,0.0,0:00,No,00:00.00,3,0.0,0,0,0,3,garmin,0
2018-07-13,Pool Swimming,False,Lap Swimming,"3,000",524,01:07:33,0,0,0.0,0,0,0 days 00:01:26,0 days 00:01:07,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,772,29,22,0,0,1:07:33,0:00,0.0,0:00,No,00:00.00,80,0.0,0,0,0,3,garmin,0
2018-07-14,Cycling,False,Jefferson County Cycling,117.06,"4,878",07:27:45,144,164,0.0,0,0,15.7,49.3,"9,862","10,148",0.0,0.0,0.0,0,0,83,219,205,0,279.9,247,182,841,0.0,0.0,33487,0,0,0,0,7:27:45,0:00,46.4,0:00,No,00:00.00,4,0.0,0,0,0,3,garmin,0
2018-07-15,Hiking,False,Minturn Hiking,4.31,526,01:52:05,95,131,1.3,86,201,0 days 00:26:01,0 days 00:14:49,"1,102","1,060",0.73,9.6,6.8,594,50.1% L / 49.9% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:52:05,0:00,0.0,0:00,No,00:00.00,5,0.0,0,0,0,3,garmin,0
2018-07-15,Running,False,Denver Running,5.37,596,00:47:32,131,146,2.0,172,183,0 days 00:08:51,0 days 00:07:11,92,98,1.06,8.6,9.0,262,49.1% L / 50.9% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,47:32,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-07-16,Pool Swimming,False,Lap Swimming,"3,200",718,01:17:34,0,0,0.0,0,0,0 days 00:01:20,0 days 00:01:03,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1019,28,24,0,0,1:17:34,0:00,0.0,0:00,No,00:00.00,98,0.0,0,0,0,3,garmin,0
2018-07-17,Pool Swimming,False,Lap Swimming,"4,500",821,01:26:17,0,0,0.0,0,0,0 days 00:01:28,0 days 00:01:14,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1274,30,22,0,0,1:26:17,0:00,0.0,0:00,No,00:00.00,72,0.0,0,0,0,3,garmin,0
2018-07-17,Running,False,Louisville Running,6.21,731,00:51:17,140,165,2.5,177,186,0 days 00:08:15,0 days 00:07:13,249,249,1.1,8.2,9.1,252,48.9% L / 51.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,51:17,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0
2018-07-17,Indoor Cycling,False,Indoor Cycling,0.00,597,01:00:03,112,121,1.7,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,89,94,172,46% L / 54% R,27.6,184,166,249,0.0,0.0,5345,0,0,0,0,1:00:03,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-07-18,Cycling,False,Denver Cycling,16.96,714,00:52:27,134,148,0.0,0,0,19.4,39.0,686,745,0.0,0.0,0.0,0,0,86,162,237,0,2.6,232,227,658,0.0,0.0,4336,0,0,0,0,52:27,0:00,59.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-07-18,Running,False,Louisville Running,6.51,796,00:51:45,149,171,3.0,177,189,0 days 00:07:57,0 days 00:05:01,266,240,1.15,8.1,9.4,251,48.7% L / 51.3% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,51:45,0:00,0.0,0:00,No,00:00.00,6,0.0,0,0,0,3,garmin,0
2018-07-18,Cycling,False,Louisville Cycling,21.07,855,01:08:52,132,158,0.0,0,0,18.4,35.9,948,896,0.0,0.0,0.0,0,0,86,144,222,0,3.0,224,207,731,0.0,0.0,5575,0,0,0,0,1:08:52,0:00,68.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-07-19,Running,False,Lafayette Running,2.14,267,00:19:52,131,145,2.0,173,187,0 days 00:09:17,0 days 00:06:37,46,62,1.0,8.1,8.2,260,48.3% L / 51.8% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,19:52,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2018-07-19,Open Water Swimming,False,Boulder Open Water Swimming,"3,092",741,00:51:29,147,156,2.5,0,0,0 days 00:01:40,0 days 00:00:19,0,"4,954",0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1473,40,28,0,0,51:29,0:00,0.0,0:00,No,00:00.00,6,0.0,0,0,0,3,garmin,0
2018-07-19,Cycling,False,Louisville Cycling,14.74,583,00:48:18,134,177,0.0,0,0,18.3,48.5,682,699,0.0,0.0,0.0,0,0,83,133,280,0,3.3,256,204,713,0.0,0.0,3826,0,0,0,0,48:18,0:00,89.6,0:00,No,00:00.00,20,0.0,0,0,0,3,garmin,0
2018-07-20,Running,False,Lafayette Running,15.02,"1,671",02:02:10,149,167,3.0,178,191,0 days 00:08:08,0 days 00:07:01,417,449,1.11,8.1,9.2,246,49.6% L / 50.4% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:02:10,0:00,0.0,0:00,No,00:00.00,3,0.0,0,0,0,3,garmin,0
2018-07-20,Pool Swimming,False,Lap Swimming,"3,000",588,00:56:06,0,0,0.0,0,0,0 days 00:01:27,0 days 00:01:17,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,959,30,23,0,0,56:06,0:00,0.0,0:00,No,00:00.00,54,0.0,0,0,0,3,garmin,0
2018-07-21,Cycling,False,Idaho Springs Cycling,54.51,"2,877",03:55:33,144,170,0.0,0,0,13.9,47.3,"6,378","6,306",0.0,0.0,0.0,0,0,80,206,221,0,10.1,254,204,"2,749",0.0,0.0,17334,0,0,0,0,3:55:33,0:00,48.2,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0
