date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_run_cadence_1,max_run_cadence_1,normalized_powerâ_npâ,lr_balance,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,total_reps,total_sets,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,avg_resp,min_resp,max_resp,athlete_id,filetype,is_race
2019-09-19,Running,False,Denver Running,10.11,"1,203",01:11:51,152,175,3.9,177,197,0 days 00:07:06,0 days 00:06:02,430,397,1.27,7.4,9.7,253,48.5% L / 51.5% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:11:51,0:00,77.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-09-19,Pool Swimming,False,Lap Swimming,"1,700",231,00:34:21,116,140,1.4,0,0,0 days 00:01:22,0 days 00:01:03,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,528,29,26,0,0,34:21,0:00,78.8,0:00,No,00:03.74,68,0.0,0,0,0,3,garmin,0
2019-09-19,Indoor Cycling,False,Indoor Cycling,0.00,932,01:10:04,130,168,2.6,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,87,98,267,47% L / 54% R,73.4,261,225,458,0.0,0.0,6105,0,0,0,0,1:10:04,0:00,69.8,0:00,No,00:09.77,45,0.0,0,0,0,3,garmin,0
2019-09-20,Pool Swimming,False,Lap Swimming,"5,000","1,062",01:39:50,130,143,2.9,0,0,0 days 00:01:44,0 days 00:01:29,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2180,38,27,0,0,1:39:50,0:00,78.8,0:00,No,00:07.00,46,0.0,0,0,0,3,garmin,0
2019-09-20,Cycling,False,Louisville Cycling,8.81,299,00:42:42,98,131,0.7,0,0,12.4,22.1,282,269,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,42:42,0:00,80.6,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-09-21,Indoor Cycling,False,Indoor Cycling,0.00,"2,004",02:35:02,128,152,3.0,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,87,96,234,46% L / 54% R,125.3,274,216,350,0.0,0.0,13566,0,0,0,0,2:35:02,0:00,69.8,0:00,No,01:29.93,15,0.0,0,0,0,3,garmin,0
2019-09-21,Cycling,False,Denver Cycling,41.01,"1,635",02:31:44,131,153,3.1,0,0,16.2,38.5,"2,579","2,556",0.0,0.0,0.0,0,0,85,117,210,47% L / 53% R,98.9,259,180,706,0.0,0.0,11027,0,0,0,0,2:31:44,0:00,73.4,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-09-21,Running,False,Denver Running,6.81,840,00:50:30,150,160,3.4,174,184,0 days 00:07:25,0 days 00:06:28,207,197,1.24,7.8,9.9,261,48.2% L / 51.8% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,50:30,0:00,75.2,0:00,No,24:34.31,2,0.0,0,0,0,3,garmin,0
2019-09-22,Running,False,Denver Running,20.02,"2,108",02:34:37,142,163,3.2,174,208,0 days 00:07:43,0 days 00:06:47,945,810,1.2,8.2,10.0,259,48.6% L / 51.4% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:34:37,0:00,60.8,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-09-22,Cycling,False,Boulder Cycling,12.57,548,01:12:50,103,139,2.0,0,0,10.4,30.8,922,879,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:12:50,0:00,73.4,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-09-23,Pool Swimming,False,Lap Swimming,"2,400",373,00:49:57,112,131,1.5,0,0,0 days 00:01:43,0 days 00:01:29,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1006,37,26,0,0,49:57,0:00,78.8,0:00,No,00:06.47,42,0.0,0,0,0,3,garmin,0
2019-09-24,Pool Swimming,False,Lap Swimming,"3,800",718,01:18:14,129,150,2.7,0,0,0 days 00:01:39,0 days 00:01:24,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1608,36,27,0,0,1:18:14,0:00,77.0,0:00,No,00:07.46,76,0.0,0,0,0,3,garmin,0
2019-09-24,Running,False,Louisville Running,5.88,825,00:45:26,158,188,4.1,175,190,0 days 00:07:44,0 days 00:06:56,197,262,1.19,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,45:26,0:00,78.8,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-09-25,Pool Swimming,False,Lap Swimming,"4,600",869,01:41:34,128,148,2.7,0,0,0 days 00:01:41,0 days 00:01:23,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1989,36,26,0,0,1:41:34,0:00,78.8,0:00,No,00:03.28,78,0.0,0,0,0,3,garmin,0
2019-09-25,Indoor Cycling,False,Indoor Cycling,0.00,694,01:00:02,114,155,2.0,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,87,129,240,46% L / 54% R,50.8,246,198,537,0.0,0.0,5207,0,0,0,0,1:00:02,0:00,71.6,0:00,No,00:19.55,40,0.0,0,0,0,3,garmin,0
2019-09-26,Running,False,Louisville Running,8.26,985,01:00:15,148,167,3.5,181,192,0 days 00:07:18,0 days 00:06:02,361,325,1.22,7.4,9.3,250,48.3% L / 51.7% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:00:15,0:00,71.6,0:00,No,15:00.90,3,0.0,0,0,0,3,garmin,0
2019-09-26,Indoor Cycling,False,Indoor Cycling,0.00,"1,172",01:30:02,131,150,3.0,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,86,98,236,46% L / 54% R,74.4,248,219,452,0.0,0.0,7815,0,0,0,0,1:30:02,0:00,66.2,0:00,No,00:29.83,17,0.0,0,0,0,3,garmin,0
2019-09-27,Pool Swimming,False,Lap Swimming,"2,800",473,00:53:06,130,166,2.7,0,0,0 days 00:01:28,0 days 00:01:08,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1056,32,27,0,0,53:06,0:00,78.8,0:00,No,00:07.49,42,0.0,0,0,0,3,garmin,0
2019-09-28,Cycling,False,Denver Cycling,62.09,"2,375",03:34:12,128,171,3.8,0,0,17.4,44.3,"3,914","3,796",0.0,0.0,0.0,0,0,86,118,233,47% L / 53% R,173.0,351,185,670,0.0,0.0,15830,0,0,0,0,3:34:12,0:00,62.6,0:00,No,20:00.94,3,0.0,0,0,0,3,garmin,0
2019-09-28,Running,False,Denver Running,2.85,351,00:20:02,159,175,3.0,182,196,0 days 00:07:02,0 days 00:06:04,49,33,1.25,7.1,9.0,252,48.0% L / 52.0% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,20:02,0:00,77.0,0:00,No,10:00.87,2,0.0,0,0,0,3,garmin,0
2019-09-29,Running,False,Wheat Ridge Running,12.32,"1,264",01:35:17,134,160,2.9,172,195,0 days 00:07:44,0 days 00:06:19,295,289,1.19,7.9,9.6,264,48.3% L / 51.7% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:35:17,0:00,60.8,0:00,No,01:00.32,13,0.0,0,0,0,3,garmin,0
2019-09-30,Pool Swimming,False,Lap Swimming,"1,000",154,00:22:34,113,137,1.0,0,0,0 days 00:01:32,0 days 00:01:20,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,321,33,26,0,0,22:34,0:00,78.8,0:00,No,00:08.31,38,0.0,0,0,0,3,garmin,0
2019-10-01,Pool Swimming,False,Lap Swimming,"3,200",548,01:06:51,125,157,2.2,0,0,0 days 00:01:36,0 days 00:00:59,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1252,34,26,0,0,1:06:51,0:00,77.0,0:00,No,00:02.85,77,0.0,0,0,0,3,garmin,0
2019-10-01,Treadmill Running,False,Treadmill Running,7.36,789,00:50:02,141,155,3.3,182,187,0 days 00:06:48,0 days 00:06:32,0,0,1.31,6.6,8.9,249,49.0% L / 51.0% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,50:02,0:00,71.6,0:00,No,02:30.37,8,0.0,0,0,0,3,garmin,0
2019-10-02,Pool Swimming,False,Lap Swimming,"3,700",709,01:16:12,137,157,3.3,0,0,0 days 00:01:33,0 days 00:01:20,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1554,34,27,0,0,1:16:12,0:00,78.8,0:00,No,00:05.97,70,0.0,0,0,0,3,garmin,0
2019-10-02,Indoor Cycling,False,Indoor Cycling,0.00,987,01:15:03,129,151,2.8,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,83,105,249,46% L / 54% R,68.8,258,221,538,0.0,0.0,6263,0,0,0,0,1:15:03,0:00,69.8,0:00,No,00:29.99,16,0.0,0,0,0,3,garmin,0
2019-10-03,Running,False,Denver Running,11.02,"1,219",01:20:02,145,159,3.3,180,219,0 days 00:07:16,0 days 00:06:20,276,269,1.22,7.5,9.3,251,48.8% L / 51.3% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:20:02,0:00,50.0,0:00,No,15:24.42,3,0.0,0,0,0,3,garmin,0
2019-10-03,Cycling,False,Boulder Cycling,14.03,748,01:01:01,127,163,2.5,0,0,13.8,48.4,"1,404","1,375",0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:01:01,0:00,59.0,0:00,No,00:12.31,25,0.0,0,0,0,3,garmin,0
2019-10-04,Pool Swimming,False,Lap Swimming,"3,800",704,01:14:51,127,149,2.7,0,0,0 days 00:01:38,0 days 00:01:21,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1590,36,27,0,0,1:14:51,0:00,78.8,0:00,No,00:11.58,50,0.0,0,0,0,3,garmin,0
2019-10-05,Hiking,False,Jefferson County Hiking,1.54,259,00:47:25,93,133,0.2,73,184,0 days 00:30:41,0 days 00:20:23,16,30,0.72,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,47:25,0:00,55.4,0:00,No,00:02.04,3,0.0,0,0,0,3,garmin,0
2019-10-05,Cycling,False,Boulder Cycling,66.60,"2,489",03:04:33,131,155,3.1,0,0,21.7,41.0,"2,707","2,720",0.0,0.0,0.0,0,0,88,109,236,46% L / 55% R,151.8,253,225,500,0.0,0.0,15924,0,0,0,0,3:04:33,0:00,53.6,0:00,No,03:01.16,9,0.0,0,0,0,3,garmin,0
2019-10-05,Running,False,Boulder Running,3.42,428,00:25:03,148,160,3.0,181,193,0 days 00:07:19,0 days 00:06:32,85,72,1.22,6.6,8.3,251,48.4% L / 51.6% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,25:03,0:00,62.6,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-10-06,Running,False,Wheat Ridge Running,8.70,935,01:08:03,135,153,2.9,174,200,0 days 00:07:49,0 days 00:05:37,177,167,1.17,8.1,9.7,260,48.2% L / 51.8% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:08:03,0:00,55.4,0:00,No,01:00.55,13,0.0,0,0,0,3,garmin,0
2019-10-07,Pool Swimming,False,Lap Swimming,"3,000",591,01:03:26,132,159,2.7,0,0,0 days 00:01:35,0 days 00:01:15,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1173,34,26,0,0,1:03:26,0:00,78.8,0:00,No,00:00.65,64,0.0,0,0,0,3,garmin,0
2019-10-08,Indoor Cycling,False,Indoor Cycling,0.00,801,00:55:02,131,156,2.8,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,55:02,0:00,75.2,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-10-08,Treadmill Running,False,Treadmill Running,2.39,233,00:15:01,137,153,2.2,180,185,0 days 00:06:18,0 days 00:05:56,0,0,1.44,6.3,9.4,253,47.8% L / 52.2% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,15:01,0:00,71.6,0:00,No,02:25.06,3,0.0,0,0,0,3,garmin,0
2019-10-09,Pool Swimming,False,Lap Swimming,"2,000",430,00:38:26,134,161,2.7,0,0,0 days 00:01:35,0 days 00:01:17,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,850,34,27,0,0,38:26,0:00,77.0,0:00,No,00:07.33,33,0.0,0,0,0,3,garmin,0
2019-10-10,Treadmill Running,False,Treadmill Running,3.20,390,00:25:02,139,154,2.7,180,187,0 days 00:07:49,0 days 00:05:53,0,0,1.43,5.9,8.7,255,49.1% L / 50.9% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,25:02,0:00,68.0,0:00,No,06:06.08,4,0.0,0,0,0,3,garmin,0
2019-10-12,Cycling,False,Louisville Cycling,11.23,431,00:33:38,126,149,2.4,0,0,20.0,27.2,112,89,0.0,0.0,0.0,0,0,86,99,232,45% L / 55% R,26.6,244,214,513,0.0,0.0,2663,0,0,0,0,33:38,0:00,55.4,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-10-12,Running,False,Louisville Running,2.13,245,00:15:24,139,156,2.3,175,199,0 days 00:07:14,0 days 00:06:13,82,95,1.26,6.4,8.5,243,49.4% L / 50.6% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,15:24,0:00,60.8,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-10-13,Multisport,False,Louisville Multi-Sport,111.53,"4,518",05:22:16,0,170,3.2,0,0,20.8,0 days 00:00:00,"5,184","5,148",0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,5:22:16,0:00,0.0,0:00,No,00:00.00,4,0.0,0,0,0,3,garmin,1
2019-10-14,Running,False,Louisville Running,3.03,379,00:30:01,121,138,1.7,165,176,0 days 00:09:55,0 days 00:08:36,82,92,0.98,9.9,9.8,281,48.5% L / 51.5% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,30:01,0:00,57.2,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
