,index,date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_run_cadence_1,max_run_cadence_1,normalized_powerâ_npâ,lr_balance,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,total_reps,total_sets,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,avg_resp,min_resp,max_resp,athlete_id,filetype,is_race,ft_per_mile,intensity,spd_ft_s,spd_mph,GAP_ft_s,GAP_by_intensity
13,39,2019-03-26,Running,False,Denver Running,6.64,775,00:50:21,147,179,3.0,178,198,0 days 00:07:35,0 days 00:06:19,272,272,1.18,7.5,9.0,253,48.7% L / 51.3% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,50:21,0:00,68.0,0:00,No,05:02.16,7,0.0,0,0,0,3,garmin,0,40.96385542168675,0.7945945945945946,11.604395604395604,7.912087912087912,11.604744841034162,14.60461085436272
14,44,2019-03-27,Running,False,Denver Running,3.73,413,00:30:07,133,146,2.2,177,196,0 days 00:08:05,0 days 00:06:02,95,98,1.1,7.7,8.6,258,47.9% L / 52.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,30:07,0:00,73.4,0:00,No,05:43.88,4,0.0,0,0,0,3,garmin,0,25.46916890080429,0.7189189189189189,10.886597938144329,7.422680412371133,10.88672459285988,15.143188343451712
15,46,2019-03-28,Running,False,Denver Running,8.09,850,01:02:08,148,163,2.9,180,197,0 days 00:07:41,0 days 00:06:30,154,167,1.15,7.6,9.0,248,48.9% L / 51.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:02:08,0:00,62.6,0:00,No,00:15.15,31,0.0,0,0,0,3,garmin,0,19.03584672435105,0.8,11.453362255965292,7.809110629067245,11.453436691128273,14.31679586391034
16,50,2019-03-30,Running,False,Banff Running,3.05,349,00:25:31,134,144,2.0,175,183,0 days 00:08:22,0 days 00:06:43,46,30,1.09,7.7,8.5,264,48.5% L / 51.5% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,25:31,0:00,64.4,0:00,No,12:28.22,2,0.0,0,0,0,3,garmin,0,15.081967213114755,0.7243243243243244,10.51792828685259,7.171314741035856,10.517971195760714,14.521079635938298
17,57,2019-04-02,Running,False,Denver Running,5.28,616,00:40:07,147,166,2.8,181,196,0 days 00:07:36,0 days 00:06:24,89,92,1.16,7.3,8.7,243,48.6% L / 51.4% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,40:07,0:00,60.8,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,16.856060606060606,0.7945945945945946,11.578947368421053,7.894736842105264,11.579006372536059,14.572218904212047
18,59,2019-04-03,Running,False,Denver Running,8.1,912,01:02:47,146,167,2.9,179,201,0 days 00:07:45,0 days 00:05:59,180,190,1.15,7.7,9.0,252,48.9% L / 51.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:02:47,0:00,59.0,0:00,No,00:30.17,25,0.0,0,0,0,3,garmin,0,22.22222222222222,0.7891891891891892,11.354838709677418,7.741935483870968,11.354939276835623,14.388107987771164
19,62,2019-04-04,Running,False,Denver Running,3.18,359,00:25:46,137,150,2.2,176,192,0 days 00:08:05,0 days 00:06:56,102,79,1.1,8.1,9.1,256,48.6% L / 51.4% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,25:46,0:00,68.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,32.075471698113205,0.7405405405405405,10.886597938144329,7.422680412371133,10.886798818024188,14.701151688572809
20,64,2019-04-05,Running,False,Louisville Running,3.23,391,00:25:41,148,166,2.5,181,187,0 days 00:07:58,0 days 00:06:53,197,184,1.11,7.7,8.7,249,48.7% L / 51.3% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,25:41,0:00,75.2,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,60.9907120743034,0.8,11.04602510460251,7.531380753138075,11.046762025897127,13.808452532371408
21,65,2019-04-06,Running,False,Denver Running,5.75,699,00:45:53,147,162,2.9,177,203,0 days 00:07:59,0 days 00:06:28,203,207,1.12,8.2,9.4,258,48.8% L / 51.2% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,45:53,0:00,66.2,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,35.30434782608695,0.7945945945945946,11.022964509394571,7.515657620041754,11.023210915860979,13.872748431525721
22,68,2019-04-07,Running,False,Wheat Ridge Running,14.75,"1,543",02:00:21,143,155,2.9,177,185,0 days 00:08:09,0 days 00:06:23,410,361,1.1,8.1,9.1,250,49.2% L / 50.8% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:00:21,0:00,64.4,0:00,No,15:18.74,2,0.0,0,0,0,3,garmin,0,27.796610169491526,0.772972972972973,10.797546012269937,7.361963190184048,10.7976956385526,13.969046805120497
23,71,2019-04-09,Running,False,Louisville Running,3.12,364,00:25:23,136,162,2.3,177,188,0 days 00:08:09,0 days 00:06:56,167,161,1.12,7.7,8.8,259,47.9% L / 52.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,25:23,0:00,73.4,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,53.52564102564102,0.7351351351351352,10.797546012269937,7.361963190184048,10.798100816571365,14.68859302254193
24,76,2019-04-11,Running,False,Denver Running,7.64,773,01:00:09,139,153,2.3,179,202,0 days 00:07:52,0 days 00:06:36,207,217,1.13,7.7,8.8,249,48.1% L / 51.9% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:00:09,0:00,48.2,0:00,No,00:15.30,18,0.0,0,0,0,3,garmin,0,27.094240837696336,0.7513513513513513,11.1864406779661,7.627118644067797,11.186587958448502,14.88862426124441
25,84,2019-04-14,Running,False,Denver Running,11.14,"1,250",01:30:34,144,167,2.7,178,191,0 days 00:08:08,0 days 00:06:59,404,397,1.11,7.6,8.6,250,48.8% L / 51.2% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:30:34,0:00,48.2,0:00,No,45:14.24,2,0.0,0,0,0,3,garmin,0,36.26570915619389,0.7783783783783784,10.819672131147541,7.3770491803278695,10.819927344555186,13.900601102379925
26,89,2019-04-15,Running,False,Denver Running,2.51,280,00:20:35,135,152,2.1,178,207,0 days 00:08:12,0 days 00:07:29,95,98,1.09,8.1,9.0,255,48.3% L / 51.7% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,20:35,0:00,69.8,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,37.84860557768925,0.7297297297297297,10.73170731707317,7.317073170731708,10.731983035103775,14.706791566623693
27,90,2019-04-16,Running,False,Louisville Running,6.4,734,00:50:12,144,168,2.7,181,189,0 days 00:07:51,0 days 00:07:03,262,269,1.13,7.4,8.5,248,48.6% L / 51.4% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,50:12,0:00,48.2,0:00,No,25:03.03,2,0.0,0,0,0,3,garmin,0,40.9375,0.7783783783783784,11.210191082802547,7.643312101910828,11.210528021802642,14.402414472454781
28,92,2019-04-17,Running,False,Denver Running,4.27,477,00:35:29,133,152,2.2,177,240,0 days 00:08:19,0 days 00:07:23,217,200,1.08,8.3,9.1,254,48.9% L / 51.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,35:29,0:00,62.6,0:00,No,17:33.90,2,0.0,0,0,0,3,garmin,0,50.81967213114755,0.7189189189189189,10.581162324649299,7.214428857715431,10.581652429720185,14.718839845851384
29,96,2019-04-18,Running,False,Denver Running,7.88,897,01:00:02,148,163,3.1,182,233,0 days 00:07:37,0 days 00:06:46,92,89,1.15,7.4,8.8,241,49.1% L / 50.9% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:00:02,0:00,64.4,0:00,No,01:59.63,13,0.0,0,0,0,3,garmin,0,11.6751269035533,0.8,11.553610503282275,7.87746170678337,11.553638748346758,14.442048435433447
30,99,2019-04-20,Running,False,Denver Running,5.08,604,00:40:06,143,171,2.8,183,197,0 days 00:07:54,0 days 00:06:58,217,210,1.11,7.4,8.4,247,48.3% L / 51.8% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,40:06,0:00,64.4,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,42.71653543307087,0.772972972972973,11.139240506329113,7.594936708860759,11.139605044220424,14.411377155110339
31,101,2019-04-21,Running,False,Denver Running,12.52,"1,338",01:40:36,143,159,2.8,180,207,0 days 00:08:02,0 days 00:07:06,338,315,1.11,8.1,9.2,246,49.3% L / 50.7% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:40:36,0:00,69.8,0:00,No,49:33.80,2,0.0,0,0,0,3,garmin,0,26.996805111821086,0.772972972972973,10.95435684647303,7.468879668049793,10.954500035898963,14.17190564084831
32,105,2019-04-23,Running,False,Fresno Running,7.02,762,00:53:36,143,157,2.5,178,256,0 days 00:07:38,0 days 00:06:36,164,118,1.17,7.8,9.4,250,48.3% L / 51.7% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,53:36,0:00,86.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,23.36182336182336,0.772972972972973,11.528384279475981,7.860262008733624,11.528497124379642,14.914489286784852
33,109,2019-04-25,Running,False,Fresno Running,4.4,496,00:35:02,138,155,2.4,177,187,0 days 00:07:57,0 days 00:07:02,36,30,1.13,8.2,9.4,252,48.3% L / 51.7% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,35:02,0:00,80.6,0:00,No,17:06.21,2,0.0,0,0,0,3,garmin,0,8.181818181818182,0.745945945945946,11.069182389937106,7.547169811320755,11.069195679695653,14.839139135823881
34,113,2019-04-27,Running,False,Boulder Running,2.59,320,00:20:02,147,165,2.5,182,201,0 days 00:07:44,0 days 00:06:45,108,92,1.14,7.0,8.2,255,48.8% L / 51.2% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,20:02,0:00,73.4,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,41.698841698841704,0.7945945945945946,11.379310344827585,7.758620689655173,11.379665206677657,14.321347368948073
35,114,2019-04-28,Running,False,Denver Running,12.64,"1,453",01:38:16,149,171,3.1,179,200,0 days 00:07:47,0 days 00:05:21,581,220,1.16,7.5,8.9,250,49.0% L / 51.0% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:38:16,0:00,66.2,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,45.96518987341772,0.8054054054054054,11.306209850107066,7.7087794432548185,11.306638269468916,14.038443488937917
36,118,2019-04-30,Running,False,Denver Running,6.53,736,00:50:03,142,154,2.6,183,204,0 days 00:07:40,0 days 00:06:36,118,131,1.14,7.5,8.8,247,48.5% L / 51.5% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,50:03,0:00,50.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,18.07044410413476,0.7675675675675676,11.478260869565217,7.826086956521739,11.478328092060675,14.954159838248062
37,124,2019-05-02,Running,False,Denver Running,6.17,644,00:50:18,136,159,2.2,178,243,0 days 00:08:09,0 days 00:06:59,295,285,1.1,8.1,9.1,257,48.7% L / 51.3% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,50:18,0:00,59.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,47.81199351701783,0.7351351351351352,10.797546012269937,7.361963190184048,10.797988694433624,14.688440503457501
38,127,2019-05-04,Running,False,Boulder Running,18.02,"1,872",02:21:15,147,164,3.1,180,190,0 days 00:07:50,0 days 00:07:02,574,469,1.13,7.5,8.7,254,49.1% L / 50.9% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:21:15,0:00,68.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,31.853496115427305,0.7945945945945946,11.23404255319149,7.659574468085107,11.234246985006214,14.138338042354759
39,129,2019-05-05,Running,False,Boulder Running,3.51,430,00:30:18,134,152,2.3,177,184,0 days 00:08:37,0 days 00:07:55,102,75,1.04,7.8,8.3,261,48.6% L / 51.4% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,30:18,0:00,75.2,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,29.059829059829063,0.7243243243243244,10.212765957446807,6.963249516441006,10.212920635380037,14.099927742875423
40,135,2019-05-06,Running,False,Denver Running,3.13,345,00:30:15,121,162,1.4,171,196,0 days 00:09:40,0 days 00:05:57,154,151,0.97,9.4,9.2,280,48.3% L / 51.7% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,30:15,0:00,69.8,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,49.201277955271564,0.654054054054054,9.103448275862068,6.206896551724138,9.103843507249886,13.919099577200239
41,142,2019-05-10,Running,False,Denver Running,3.29,358,00:25:30,134,148,2.2,182,202,0 days 00:07:44,0 days 00:07:03,75,59,1.13,7.6,8.8,250,47.8% L / 52.2% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,25:30,0:00,57.2,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,22.796352583586625,0.7243243243243244,11.379310344827585,7.758620689655173,11.379416403651824,15.710388318474532
42,145,2019-05-11,Running,False,Boulder Running,6.12,777,00:50:03,148,160,3.0,179,195,0 days 00:08:10,0 days 00:07:18,157,148,1.09,7.5,8.3,257,48.6% L / 51.4% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,50:03,0:00,59.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,25.65359477124183,0.8,10.775510204081632,7.346938775510204,10.775637388497382,13.469546735621726
43,147,2019-05-12,Running,False,Boulder Running,14.06,"1,504",01:50:04,145,167,2.9,180,190,0 days 00:07:50,0 days 00:06:08,620,528,1.13,7.6,8.8,255,48.6% L / 51.4% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:50:04,0:00,71.6,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,44.09672830725462,0.7837837837837838,11.23404255319149,7.659574468085107,11.234434334207958,14.333588633299808
44,149,2019-05-12,Running,False,Denver Running,6.24,711,00:50:35,139,158,2.4,178,200,0 days 00:08:07,0 days 00:07:07,285,223,1.1,8.3,9.4,258,48.8% L / 51.2% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,50:35,0:00,71.6,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,45.67307692307692,0.7513513513513513,10.84188911704312,7.392197125256673,10.84229473720808,14.430392276140251
45,153,2019-05-14,Running,False,Louisville Running,4.57,535,00:35:02,142,168,2.7,183,190,0 days 00:07:40,0 days 00:06:49,210,194,1.14,7.6,8.9,248,48.8% L / 51.2% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,35:02,0:00,80.6,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,45.95185995623632,0.7675675675675676,11.478260869565217,7.826086956521739,11.478695556128768,14.954638576646634
46,157,2019-05-15,Running,False,Louisville Running,7.25,827,00:55:41,141,166,2.8,182,192,0 days 00:07:41,0 days 00:06:00,400,371,1.15,7.7,9.0,246,49.2% L / 50.8% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,55:41,0:00,82.4,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,55.172413793103445,0.7621621621621621,11.453362255965292,7.809110629067245,11.453987525503704,15.028281505093513
47,160,2019-05-16,Running,False,Louisville Running,9.33,975,01:10:35,136,167,2.7,180,192,0 days 00:07:34,0 days 00:05:43,367,361,1.17,7.5,9.0,253,48.5% L / 51.5% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:10:35,0:00,59.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,39.335476956055736,0.7351351351351352,11.629955947136564,7.929515418502203,11.63027867989067,15.820599674851278
48,162,2019-05-17,Running,False,Louisville Running,3.43,361,00:28:18,126,143,2.0,179,187,0 days 00:08:15,0 days 00:07:45,112,105,1.08,8.1,8.9,254,48.3% L / 51.7% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,28:18,0:00,75.2,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,32.6530612244898,0.6810810810810811,10.666666666666666,7.2727272727272725,10.666870640536612,15.661675146819627
49,166,2019-05-18,Running,False,Denver Running,6.8,766,00:51:15,141,162,2.6,181,206,0 days 00:07:32,0 days 00:06:13,269,217,1.16,7.7,9.1,253,47.9% L / 52.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,51:15,0:00,62.6,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,39.55882352941177,0.7621621621621621,11.681415929203538,7.964601769911504,11.681743781543094,15.327110635357961
50,169,2019-05-19,Running,False,Broomfield Running,20.62,"2,065",02:35:29,140,161,3.2,182,197,0 days 00:07:32,0 days 00:05:52,1070,"1,007",1.16,7.3,8.7,254,48.7% L / 51.3% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:35:29,0:00,55.4,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,51.8913676042677,0.7567567567567568,11.681415929203538,7.964601769911504,11.681980056863042,15.43690221799759
51,182,2019-05-26,Running,False,Avon Running,15.52,"1,687",02:02:04,147,164,3.0,182,198,0 days 00:07:52,0 days 00:05:26,748,712,1.12,7.8,9.0,252,48.9% L / 51.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:02:04,0:00,50.0,0:00,No,01:00.18,15,0.0,0,0,0,3,garmin,0,48.1958762886598,0.7945945945945946,11.1864406779661,7.627118644067797,11.186906698227268,14.078760130422072
52,188,2019-05-29,Running,False,Denver Running,11.02,"1,175",01:20:24,142,161,3.0,184,197,0 days 00:07:18,0 days 00:06:05,338,305,1.19,7.1,8.6,250,48.7% L / 51.3% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:20:24,0:00,59.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,30.671506352087114,0.7675675675675676,12.054794520547945,8.219178082191782,12.054997910043465,15.705455023648176
53,193,2019-06-01,Running,False,Boulder Running,3.38,427,00:25:03,152,167,2.8,184,200,0 days 00:07:25,0 days 00:06:25,131,118,1.18,6.6,8.0,249,48.5% L / 51.5% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,25:03,0:00,75.2,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,38.757396449704146,0.8216216216216217,11.865168539325841,8.089887640449438,11.865488192787215,14.441548129379175
54,194,2019-06-02,Running,False,Denver Running,8.27,945,01:00:09,147,161,3.0,184,191,0 days 00:07:17,0 days 00:06:44,98,102,1.2,7.1,8.7,251,48.0% L / 52.0% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:00:09,0:00,68.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,11.850060459492141,0.7945945945945946,12.082379862700229,8.237986270022883,12.082410292229229,15.205754449404132
55,199,2019-06-05,Running,False,Denver Running,5.39,652,00:40:57,147,164,2.7,185,210,0 days 00:07:36,0 days 00:06:25,98,105,1.13,7.5,8.5,248,47.9% L / 52.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,40:57,0:00,57.2,0:00,No,02:00.42,9,0.0,0,0,0,3,garmin,0,18.181818181818183,0.7945945945945946,11.578947368421053,7.894736842105264,11.579016019058267,14.572231044393057
56,202,2019-06-07,Running,False,Denver Running,1.85,199,00:15:07,144,162,2.0,180,195,0 days 00:08:11,0 days 00:06:56,82,95,1.08,7.7,8.6,258,48.0% L / 52.0% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,15:07,0:00,66.2,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,44.32432432432432,0.7783783783783784,10.753564154786151,7.3319755600814664,10.753943060527932,13.81582962637269
