,index,date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_run_cadence_1,max_run_cadence_1,normalized_powerâ_npâ,lr_balance,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,total_reps,total_sets,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,avg_resp,min_resp,max_resp,athlete_id,filetype,is_race,ft_per_mile,intensity,spd_ft_s,spd_mph,GAP_ft_s,GAP_by_intensity
10,31,2018-03-24,Running,False,Boulder Running,14.01,"1,622",01:46:49,155,169,3.2,176,186,0 days 00:07:37,0 days 00:06:29,377,318,1.2,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:46:49,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0,26.90935046395432,0.8378378378378378,11.553610503282275,7.87746170678337,11.5537605489607,13.789972268114383
11,33,2018-03-25,Running,False,Lafayette Running,3.71,461,00:30:04,147,176,2.5,172,182,0 days 00:08:06,0 days 00:07:39,105,95,1.15,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,30:04,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,28.30188679245283,0.7945945945945946,10.864197530864196,7.407407407407407,10.864353603754086,13.672825963908204
12,37,2018-03-29,Running,False,Lafayette Running,7.33,675,00:57:09,138,158,2.5,179,193,0 days 00:07:48,0 days 00:06:11,115,118,1.16,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,57:09,0:00,0.0,0:00,No,00:00.00,4,0.0,0,0,0,3,garmin,0,15.688949522510232,0.745945945945946,11.282051282051281,7.6923076923076925,11.282101087516555,15.124555805728715
13,41,2018-03-31,Running,False,Lafayette Running,3.61,358,00:31:34,130,143,1.6,177,189,0 days 00:08:45,0 days 00:07:41,115,95,1.04,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,31:34,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,31.855955678670362,0.7027027027027027,10.057142857142855,6.857142857142857,10.057325900555089,14.31234839694378
14,45,2018-04-03,Running,False,Denver Running,4.26,489,00:35:17,134,143,2.2,179,187,0 days 00:08:17,0 days 00:07:32,69,72,1.08,7.7,8.4,257,48.4% L / 51.6% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,35:17,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,16.19718309859155,0.7243243243243244,10.62374245472837,7.2434607645875255,10.623792441795304,14.667176132329336
15,46,2018-04-04,Running,False,Lafayette Running,6.76,742,00:50:05,145,158,2.6,181,191,0 days 00:07:24,0 days 00:06:38,190,210,1.2,7.4,9.0,249,48.4% L / 51.6% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,50:05,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0,28.106508875739646,0.7837837837837838,11.89189189189189,8.108108108108107,11.89206037790169,15.1726287580125
16,53,2018-04-07,Running,False,Lafayette Running,2.77,341,00:20:07,155,168,2.6,178,186,0 days 00:07:16,0 days 00:06:34,66,56,1.25,7.6,9.7,250,48.1% L / 51.9% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,20:07,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0,23.826714801444044,0.8378378378378378,12.110091743119265,8.256880733944953,12.110215046707337,14.454127636392627
17,54,2018-04-08,Running,False,Lafayette Running,10.63,"1,159",01:20:44,146,162,2.8,181,195,0 days 00:07:36,0 days 00:06:51,387,427,1.17,7.4,8.9,253,49.1% L / 50.9% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:20:44,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,36.406396989651924,0.7891891891891892,11.578947368421053,7.894736842105264,11.579222614713839,14.672302628233288
18,56,2018-04-08,Running,False,Lafayette Running,5.13,616,00:40:03,145,159,2.6,179,210,0 days 00:07:48,0 days 00:07:18,194,177,1.15,7.7,9.1,254,48.9% L / 51.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,40:03,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,37.81676413255361,0.7837837837837838,11.282051282051281,7.6923076923076925,11.282340651974367,14.39471048700178
19,59,2018-04-10,Running,False,Lafayette Running,2.37,245,00:20:05,132,142,1.6,176,184,0 days 00:08:28,0 days 00:07:10,56,46,1.08,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,20:05,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0,23.628691983122362,0.7135135135135136,10.393700787401574,7.086614173228346,10.393804863153473,14.567074997601457
20,63,2018-04-11,Running,False,Lafayette Running,7.26,731,00:55:06,144,164,2.5,178,237,0 days 00:07:35,0 days 00:06:04,180,157,1.19,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,55:06,0:00,0.0,0:00,No,00:00.00,11,0.0,0,0,0,3,garmin,0,24.793388429752067,0.7783783783783784,11.604395604395604,7.912087912087912,11.604523540776162,14.90858927113604
21,67,2018-04-12,Running,False,Lafayette Running,2.25,193,00:20:43,119,136,1.3,169,178,0 days 00:09:11,0 days 00:08:10,49,62,1.02,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,20:43,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0,21.77777777777778,0.6432432432432432,9.582577132486387,6.533575317604355,9.582658642273664,14.897410494290991
22,69,2018-04-14,Running,False,Lafayette Running,15.62,"1,590",02:02:19,149,172,3.0,175,186,0 days 00:07:50,0 days 00:07:01,597,551,1.17,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:02:19,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,38.220230473751606,0.8054054054054054,11.23404255319149,7.659574468085107,11.234336872759958,13.948673298393237
23,70,2018-04-15,Running,False,Denver Running,5.33,570,00:40:27,145,156,2.7,181,188,0 days 00:07:35,0 days 00:07:10,105,89,1.18,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,40:27,0:00,0.0,0:00,No,00:00.00,4,0.0,0,0,0,3,garmin,0,19.69981238273921,0.7837837837837838,11.604395604395604,7.912087912087912,11.604476373888058,14.805711235650282
24,81,2018-04-18,Running,False,Lafayette Running,1.64,112,00:15:20,110,121,1.1,169,176,0 days 00:09:20,0 days 00:08:38,30,36,1.02,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,15:20,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,18.29268292682927,0.5945945945945946,9.428571428571427,6.428571428571428,9.428628013603312,15.857238022878297
25,83,2018-04-19,Running,False,Louisville Running,16.06,"1,472",02:03:46,140,162,2.7,179,190,0 days 00:07:42,0 days 00:05:56,620,535,1.17,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:03:46,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,38.605230386052305,0.7567567567567568,11.428571428571427,7.792207792207792,11.428876907036104,15.102444484297708
26,87,2018-04-21,Running,False,Lafayette Running,4.2,406,00:35:04,131,143,1.7,182,190,0 days 00:08:22,0 days 00:07:49,98,115,1.07,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,35:04,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,23.333333333333332,0.7081081081081081,10.51792828685259,7.171314741035856,10.518030990014623,14.853707886661873
27,89,2018-04-22,Running,False,Lafayette Running,5.22,630,00:40:21,148,163,2.8,177,189,0 days 00:07:44,0 days 00:06:39,148,148,1.17,7.9,9.5,256,48.7% L / 51.3% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,40:21,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0,28.35249042145594,0.8,11.379310344827585,7.758620689655173,11.379474402820989,14.224343003526236
28,96,2018-04-26,Running,False,Lafayette Running,2.93,307,00:20:16,149,172,2.2,183,192,0 days 00:06:55,0 days 00:06:16,59,62,1.28,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,20:16,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0,20.13651877133106,0.8054054054054054,12.722891566265059,8.674698795180722,12.72298409043306,15.79699366932964
29,98,2018-04-27,Running,False,Lafayette Running,12.01,"1,161",01:31:12,145,162,2.6,178,190,0 days 00:07:35,0 days 00:06:34,440,427,1.19,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:31:12,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0,36.63613655287261,0.7837837837837838,11.604395604395604,7.912087912087912,11.604674948040868,14.805964588879728
30,102,2018-04-28,Running,False,Denver Running,3.5,404,00:26:01,144,160,2.5,179,188,0 days 00:07:26,0 days 00:06:46,89,66,1.21,7.5,9.0,253,48.0% L / 52.0% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,26:01,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,25.428571428571427,0.7783783783783784,11.838565022421523,8.071748878923767,11.838702313598901,15.209443944554144
31,105,2018-05-01,Running,False,Lafayette Running,5.01,519,00:36:25,141,169,2.5,177,201,0 days 00:07:16,0 days 00:05:18,79,118,1.26,7.5,9.3,255,48.3% L / 51.7% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,36:25,0:00,0.0,0:00,No,00:00.00,11,0.0,0,0,0,3,garmin,0,15.768463073852296,0.7621621621621621,12.110091743119265,8.256880733944953,12.11014574729664,15.889198320921123
32,115,2018-05-08,Running,False,Lafayette Running,2.84,264,00:26:39,122,128,1.4,171,180,0 days 00:09:23,0 days 00:08:33,59,62,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,26:39,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0,20.774647887323944,0.6594594594594595,9.378330373001775,6.394316163410302,9.378402965768558,14.221348759567075
33,119,2018-05-09,Running,False,Lafayette Running,6.71,709,00:50:32,144,158,2.3,175,188,0 days 00:07:32,0 days 00:06:32,187,184,1.21,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,50:32,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0,27.868852459016395,0.7783783783783784,11.681415929203538,7.964601769911504,11.681578646153474,15.007583677349949
34,124,2018-05-12,Running,False,Lafayette Running,3.59,421,00:26:17,148,161,2.5,176,186,0 days 00:07:19,0 days 00:06:37,62,56,1.25,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,26:17,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0,17.270194986072426,0.8,12.027334851936219,8.200455580865604,12.027399189540002,15.034248986925002
35,125,2018-05-13,Running,False,Lafayette Running,10.01,992,01:15:40,142,163,2.4,179,190,0 days 00:07:33,0 days 00:06:44,331,338,1.19,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:15:40,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,33.06693306693307,0.7675675675675676,11.655629139072849,7.9470198675496695,11.65585771024428,15.185448425318253
36,127,2018-05-14,Running,False,Lafayette Running,3.63,329,00:30:18,127,137,1.6,174,183,0 days 00:08:21,0 days 00:07:17,72,89,1.1,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,30:18,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0,19.834710743801654,0.6864864864864865,10.538922155688622,7.185628742514971,10.538996517261376,15.352081540892556
37,132,2018-05-15,Running,False,Lafayette Running,7.55,902,00:55:02,153,172,3.3,180,192,0 days 00:07:18,0 days 00:05:37,266,282,1.23,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,55:02,0:00,0.0,0:00,No,00:00.00,4,0.0,0,0,0,3,garmin,0,35.2317880794702,0.827027027027027,12.054794520547945,8.219178082191782,12.055062885938726,14.576383228095846
38,134,2018-05-16,Running,False,Lafayette Running,17.12,"1,687",02:10:23,146,170,3.0,177,192,0 days 00:07:37,0 days 00:06:25,627,627,1.19,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:10:23,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0,36.623831775700936,0.7891891891891892,11.553610503282275,7.87746170678337,11.553888437628654,14.640201102474663
39,141,2018-05-18,Running,False,Lafayette Running,4.54,487,00:35:17,141,156,2.1,179,191,0 days 00:07:46,0 days 00:07:04,138,138,1.16,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,35:17,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,30.39647577092511,0.7621621621621621,11.33047210300429,7.725321888412017,11.33065985866255,14.866468608883487
40,143,2018-05-19,Running,False,Lafayette Running,6.64,745,00:50:05,147,159,2.6,179,188,0 days 00:07:33,0 days 00:06:59,194,203,1.19,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,50:05,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0,29.21686746987952,0.7945945945945946,11.655629139072849,7.9470198675496695,11.655807583034493,14.668873488852933
41,146,2018-05-20,Running,False,Lafayette Running,5.45,684,00:41:45,152,171,3.1,174,186,0 days 00:07:40,0 days 00:06:52,174,164,1.21,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,41:45,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,31.926605504587155,0.8216216216216217,11.478260869565217,7.826086956521739,11.478470705455791,13.970507108613957
42,151,2018-05-22,Running,False,Lafayette Running,6.3,683,00:45:44,147,163,2.6,180,190,0 days 00:07:15,0 days 00:05:47,148,190,1.24,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,45:44,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0,23.492063492063494,0.7945945945945946,12.137931034482758,8.275862068965518,12.1380511743112,15.275778688758992
43,154,2018-05-24,Running,False,Louisville Running,8.14,926,01:00:05,151,171,3.0,183,190,0 days 00:07:23,0 days 00:06:34,315,315,1.2,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:00:05,0:00,0.0,0:00,No,00:00.00,3,0.0,0,0,0,3,garmin,0,38.697788697788695,0.8162162162162162,11.918735891647854,8.126410835214447,11.919056001338244,14.602816955281956
44,157,2018-05-26,Running,False,Vail Running,16.46,"1,803",02:16:50,146,168,3.0,176,256,0 days 00:08:19,0 days 00:06:10,1020,942,1.1,8.4,9.2,261,48.7% L / 51.3% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:16:50,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,61.96840826245443,0.7891891891891892,10.581162324649299,7.214428857715431,10.581891045612917,13.40856057149582
45,163,2018-05-29,Running,False,Lafayette Running,5.25,551,00:40:03,141,156,2.2,182,191,0 days 00:07:37,0 days 00:06:49,128,141,1.16,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,40:03,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0,24.38095238095238,0.7621621621621621,11.553610503282275,7.87746170678337,11.553733677240894,15.159154115528832
46,169,2018-05-31,Running,False,Denver Running,10.61,"1,171",01:20:02,149,166,3.0,181,190,0 days 00:07:33,0 days 00:06:41,20,16,1.19,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:20:02,0:00,0.0,0:00,No,00:00.00,3,0.0,0,0,0,3,garmin,0,1.885014137606032,0.8054054054054054,11.655629139072849,7.9470198675496695,11.65562988186463,14.471755222449374
47,172,2018-06-02,Running,False,Lafayette Running,3.45,421,00:25:03,151,162,2.7,181,188,0 days 00:07:16,0 days 00:06:53,62,56,1.23,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,25:03,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,17.97101449275362,0.8162162162162162,12.110091743119265,8.256880733944953,12.110161887603073,14.836953306003766
48,173,2018-06-03,Running,False,Denver Running,8.04,867,01:00:06,144,164,2.7,179,190,0 days 00:07:29,0 days 00:06:36,308,305,1.2,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:00:06,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,38.30845771144279,0.7783783783783784,11.75946547884187,8.017817371937639,11.759774987898124,15.108044255285783
49,176,2018-06-05,Running,False,Denver Running,4.54,546,00:35:11,141,163,2.6,179,191,0 days 00:07:45,0 days 00:06:22,164,180,1.17,7.7,8.9,250,48.6% L / 51.4% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,35:11,0:00,0.0,0:00,No,00:00.00,2,0.0,0,0,0,3,garmin,0,36.12334801762115,0.7621621621621621,11.354838709677418,7.741935483870968,11.35510444790707,14.898541296899348
50,178,2018-06-06,Running,False,Lafayette Running,4.77,560,00:35:03,151,170,2.8,181,195,0 days 00:07:21,0 days 00:06:16,82,92,1.21,7.3,8.9,249,48.4% L / 51.6% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,35:03,0:00,0.0,0:00,No,00:00.00,9,0.0,0,0,0,3,garmin,0,17.19077568134172,0.8162162162162162,11.972789115646258,8.16326530612245,11.972852573778894,14.668726663239044
51,180,2018-06-07,Running,False,Lafayette Running,1.87,205,00:15:08,135,144,1.7,179,186,0 days 00:08:07,0 days 00:07:13,26,33,1.11,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,15:08,0:00,0.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0,13.90374331550802,0.7297297297297297,10.84188911704312,7.392197125256673,10.84192670682889,14.857455116765516
