date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_run_cadence_1,max_run_cadence_1,normalized_powerâ_npâ,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,avg_resp,min_resp,max_resp,athlete_id,filetype,is_race
2020-05-22,Running,False,Longmont Running,6.00,687,00:51:46,147,163,3.1,170,187,0 days 00:08:37,0 days 00:06:42,148,144,1.1,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,51:46,0:00,78.8,0:00,No,00:02.09,7,0.0,0,0,0,12,garmin,0
2020-05-23,Running,False,Boulder County Running,24.03,"3,236",06:12:18,127,182,4.0,117,246,0 days 00:15:30,0 days 00:06:10,"5,023","5,036",0.88,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,6:12:18,0:00,57.2,0:00,No,00:14.90,25,0.0,15,15,15,12,garmin,0
2020-05-24,Running,False,Boulder County Running,17.50,"2,196",04:07:09,124,163,3.3,138,241,0 days 00:14:07,0 days 00:08:39,"2,740","2,749",0.83,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,4:07:09,0:00,48.2,0:00,No,05:23.36,18,0.0,16,16,16,12,garmin,0
2020-05-25,Cycling,False,Longmont Cycling,74.39,"2,139",05:30:50,113,151,2.0,0,0,13.5,35.7,"5,007","4,862",0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,5:30:50,0:00,51.8,0:00,No,14:44.76,15,0.0,18,18,18,12,garmin,0
2020-05-28,Running,False,Longmont Running,8.00,"1,008",01:16:54,151,166,3.4,161,187,0 days 00:09:36,0 days 00:06:42,164,161,1.04,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:16:54,0:00,77.0,0:00,No,00:01.57,9,0.0,14,14,14,12,garmin,0
2020-05-29,Running,False,Longmont Running,6.20,737,00:55:32,148,175,3.1,170,226,0 days 00:08:57,0 days 00:07:03,154,138,1.06,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,55:32,0:00,69.8,0:00,No,01:32.15,7,0.0,16,16,16,12,garmin,0
2020-05-30,Running,False,Jefferson County Running,18.00,"2,749",04:08:11,148,178,4.4,130,249,0 days 00:13:47,0 days 00:06:21,"3,491","3,491",0.9,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,4:08:11,0:00,71.6,0:00,No,00:02.52,19,0.0,20,20,20,12,garmin,0
2020-05-31,Cycling,False,Longmont Cycling,17.96,520,01:15:35,115,140,1.5,0,0,14.3,29.0,984,728,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:15:35,0:00,73.4,0:00,No,12:14.64,4,0.0,0,0,0,12,garmin,0
2020-05-31,Running,False,Boulder Running,8.31,"1,245",02:00:27,140,174,3.2,119,229,0 days 00:14:29,0 days 00:07:21,"1,496","1,440",0.9,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:00:27,0:00,86.0,0:00,No,02:39.23,9,0.0,16,16,16,12,garmin,0
2020-05-31,Cycling,False,Boulder Cycling,17.71,506,01:02:00,121,151,1.9,0,0,17.1,26.7,387,584,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:02:00,0:00,82.4,0:00,No,09:06.80,4,0.0,18,18,18,12,garmin,0
2020-06-02,Running,False,Longmont Running,8.20,837,01:10:07,142,160,2.9,173,223,0 days 00:08:33,0 days 00:06:44,174,174,1.09,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:10:07,0:00,75.2,0:00,No,01:36.57,9,0.0,18,18,18,12,garmin,0
2020-06-03,Running,False,Longmont Running,3.69,406,00:31:13,140,152,2.4,173,187,0 days 00:08:28,0 days 00:07:23,69,72,1.1,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,31:13,0:00,87.8,0:00,No,05:29.46,4,0.0,17,17,17,12,garmin,0
2020-06-04,Running,False,Longmont Running,2.21,282,00:18:51,153,170,2.7,180,191,0 days 00:08:31,0 days 00:07:13,118,128,1.04,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,18:51,0:00,80.6,0:00,No,01:42.79,3,0.0,16,16,16,12,garmin,0
2020-06-04,Running,False,Longmont Running,10.11,"1,231",01:31:57,147,162,3.2,172,191,0 days 00:09:06,0 days 00:07:50,249,223,1.03,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:31:57,0:00,73.4,0:00,No,01:02.88,11,0.0,17,17,17,12,garmin,0
2020-06-05,Running,False,Longmont Running,10.26,"1,122",01:27:45,148,170,3.3,177,193,0 days 00:08:33,0 days 00:06:59,292,289,1.06,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:27:45,0:00,75.2,0:00,No,02:00.82,11,0.0,16,16,16,12,garmin,0
2020-06-05,Running,False,Longmont Running,4.00,381,00:37:42,127,138,1.8,171,191,0 days 00:09:25,0 days 00:07:55,125,102,1.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,37:42,0:00,78.8,0:00,No,00:02.44,5,0.0,13,13,13,12,garmin,0
2020-06-06,Running,False,Boulder Running,6.04,849,01:36:49,115,166,2.4,112,249,0 days 00:16:01,0 days 00:06:03,"1,864","1,824",0.87,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:36:49,0:00,68.0,0:00,No,00:42.15,7,0.0,14,14,14,12,garmin,0
2020-06-06,Running,False,Longmont Running,10.00,"1,046",01:45:23,133,154,2.6,154,199,0 days 00:10:32,0 days 00:07:53,387,318,0.99,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:45:23,0:00,82.4,0:00,No,00:02.85,11,0.0,14,14,14,12,garmin,0
2020-06-07,Running,False,Longmont Running,15.58,"1,815",02:32:32,145,167,3.7,158,240,0 days 00:09:48,0 days 00:07:07,361,328,1.05,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:32:32,0:00,77.0,0:00,No,05:21.98,16,0.0,19,19,19,12,garmin,0
2020-06-09,Running,False,Longmont Running,10.01,"1,355",01:30:53,161,185,4.4,172,195,0 days 00:09:05,0 days 00:07:18,463,456,1.03,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:30:53,0:00,62.6,0:00,No,00:02.03,11,0.0,21,21,21,12,garmin,0
2020-06-10,Running,False,Longmont Running,8.01,922,01:07:52,154,174,3.5,175,195,0 days 00:08:29,0 days 00:06:51,200,190,1.08,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:07:52,0:00,62.6,0:00,No,00:02.14,9,0.0,14,14,14,12,garmin,0
2020-06-10,Running,False,Longmont Running,3.72,426,00:32:08,141,155,2.5,182,240,0 days 00:08:38,0 days 00:06:22,92,72,1.03,8.3,8.7,233,48.4% L / 51.6% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,32:08,0:00,78.8,0:00,No,05:40.30,4,0.0,36,14,47,12,garmin,0
2020-06-11,Running,False,Longmont Running,10.00,"1,111",01:22:49,149,163,3.3,180,233,0 days 00:08:17,0 days 00:06:58,230,236,1.08,8.0,8.9,231,48.7% L / 51.3% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:22:49,0:00,62.6,0:00,No,00:02.38,11,0.0,32,19,43,12,garmin,0
2020-06-11,Running,False,Boulder County Running,4.00,522,00:36:47,147,163,2.8,170,211,0 days 00:09:12,0 days 00:05:17,358,344,1.04,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,36:47,0:00,82.4,0:00,No,00:01.81,5,0.0,18,18,18,12,garmin,0
2020-06-12,Running,False,Longmont Running,3.16,355,00:29:59,133,151,2.0,171,191,0 days 00:09:30,0 days 00:07:51,128,112,0.99,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,29:59,0:00,82.4,0:00,No,01:19.14,4,0.0,18,18,18,12,garmin,0
2020-06-13,Running,False,Boulder County Running,13.01,"1,963",02:52:15,146,171,3.8,139,246,0 days 00:13:14,0 days 00:07:46,"2,664","2,635",0.87,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:52:15,0:00,69.8,0:00,No,00:03.70,14,0.0,11,11,11,12,garmin,0
2020-06-16,Running,False,Longmont Running,7.68,899,01:16:08,146,185,3.1,160,256,0 days 00:09:55,0 days 00:06:12,554,561,1.0,7.8,7.8,253,49.1% L / 50.9% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:16:08,0:00,78.8,0:00,No,01:34.62,23,0.0,32,14,42,12,garmin,0
2020-06-17,Running,False,Longmont Running,8.29,953,01:18:01,142,156,3.0,172,248,0 days 00:09:25,0 days 00:07:11,112,102,1.0,8.8,8.9,243,48.8% L / 51.2% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:18:01,0:00,71.6,0:00,No,02:57.34,9,0.0,32,18,46,12,garmin,0
2020-06-18,Cycling,False,Longmont Cycling,63.14,"1,880",04:29:20,121,160,2.6,0,0,14.1,40.0,"5,607","5,574",0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,4:29:20,0:00,59.0,0:00,No,11:08.78,13,0.0,13,13,13,12,garmin,0
2020-06-20,Cycling,False,Longmont Cycling,49.51,"2,541",05:14:37,134,170,3.3,0,0,9.4,38.2,"6,942","2,054",0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,5:14:37,0:00,59.0,0:00,No,18:07.51,10,0.0,18,18,18,12,garmin,0
2020-06-20,Hiking,False,Boulder County Hiking,3.65,691,01:27:48,129,157,2.3,83,240,0 days 00:24:03,0 days 00:12:11,"1,020","1,043",0.81,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:27:48,0:00,68.0,0:00,No,01:27:47.92,1,0.0,0,0,0,12,garmin,0
2020-06-20,Cycling,False,Nederland Cycling,38.70,"1,417",03:09:10,126,169,2.8,0,0,12.3,48.6,"2,247","5,315",0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,3:09:10,0:00,77.0,0:00,No,16:27.81,8,0.0,22,22,22,12,garmin,0
2020-06-21,Cycling,False,Longmont Cycling,20.43,707,01:52:28,111,153,1.7,0,0,10.9,28.9,"1,014",554,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:52:28,0:00,78.8,0:00,No,02:28.41,5,0.0,16,16,16,12,garmin,0
2020-06-21,Hiking,False,Boulder Hiking,2.50,446,01:11:55,113,144,1.2,86,235,0 days 00:28:43,0 days 00:13:26,"1,217","1,211",0.65,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:11:55,0:00,82.4,0:00,No,01:11:54.52,1,0.0,17,17,17,12,garmin,0
2020-06-21,Cycling,False,Boulder Cycling,17.30,480,01:26:23,104,141,1.0,0,0,12.0,22.6,535,991,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:26:23,0:00,77.0,0:00,No,11:24.72,4,0.0,18,18,18,12,garmin,0
2020-06-23,Cycling,False,Longmont Cycling,45.84,"1,699",03:26:07,131,183,3.4,0,0,13.3,37.5,"1,890","1,857",0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,3:26:07,0:00,73.4,0:00,No,03:14.63,10,0.0,22,22,22,12,garmin,0
2020-06-25,Running,False,Boulder County Running,10.31,"1,445",01:58:40,148,165,3.5,165,256,0 days 00:11:30,0 days 00:08:02,974,"1,007",0.86,10.0,8.6,278,49.1% L / 50.9% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:58:40,0:00,69.8,0:00,No,02:52.57,11,0.0,31,12,40,12,garmin,0
2020-06-25,Cycling,False,Boulder County Cycling,9.49,676,01:19:16,126,162,2.3,0,0,7.2,23.3,"1,224","1,240",0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:19:16,0:00,69.8,0:00,No,39:12.85,2,0.0,16,16,16,12,garmin,0
2020-06-27,Cycling,False,Longmont Cycling,35.08,"1,611",03:25:22,125,162,2.7,0,0,10.2,38.9,"5,115",784,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,3:25:22,0:00,57.2,0:00,No,00:52.72,8,0.0,17,17,17,12,garmin,0
2020-06-27,Hiking,False,Larimer County Hiking,8.20,"1,356",02:47:41,124,164,2.8,87,244,0 days 00:20:27,0 days 00:08:21,"2,329","2,270",0.91,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:47:41,0:00,68.0,0:00,No,02:47:40.50,1,0.0,18,18,18,12,garmin,0
2020-06-27,Cycling,False,Larimer County Cycling,35.16,764,01:34:44,122,171,2.4,0,0,22.3,51.0,801,"5,098",0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:34:44,0:00,78.8,0:00,No,00:45.27,8,0.0,23,23,23,12,garmin,0
2020-06-28,Running,False,Boulder Running,7.44,"1,206",02:46:17,115,157,2.4,96,246,0 days 00:22:22,0 days 00:07:51,"3,353","3,294",0.73,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:46:17,0:00,66.2,0:00,No,05:54.13,8,0.0,13,13,13,12,garmin,0
2020-07-03,Hiking,False,Boulder County Hiking,8.70,"1,630",04:45:02,107,144,2.0,66,224,0 days 00:32:45,0 days 00:14:31,"3,179","3,169",0.74,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,4:45:02,0:00,55.4,0:00,No,04:45:01.59,1,0.0,13,13,13,12,garmin,0
2020-07-04,Hiking,False,Vail Hiking,6.66,"1,514",03:37:38,124,167,2.5,68,164,0 days 00:32:40,0 days 00:15:48,"2,838",272,0.73,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,3:37:38,0:00,69.8,0:00,No,03:37:38.22,1,0.0,15,15,15,12,garmin,0
2020-07-05,Hiking,False,Eagle County Hiking,6.06,973,02:39:05,118,152,2.1,74,189,0 days 00:26:15,0 days 00:13:22,276,"2,904",0.83,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:39:05,0:00,71.6,0:00,No,02:39:04.80,1,0.0,18,18,18,12,garmin,0
2020-07-07,Running,False,Boulder County Running,3.00,404,00:30:08,146,171,2.7,169,206,0 days 00:10:02,0 days 00:05:40,430,423,0.95,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,30:08,0:00,82.4,0:00,No,00:02.16,4,0.0,15,15,15,12,garmin,0
2020-07-08,Running,False,Boulder Running,2.59,427,00:49:32,124,154,2.1,100,235,0 days 00:19:05,0 days 00:08:57,"1,227","1,220",0.85,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,49:32,0:00,71.6,0:00,No,09:10.98,3,0.0,16,16,16,12,garmin,0
2020-07-09,Running,False,Longmont Running,2.33,273,00:19:45,146,164,2.6,166,191,0 days 00:08:29,0 days 00:06:58,66,49,1.14,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,19:45,0:00,69.8,0:00,No,02:25.16,3,0.0,13,13,13,12,garmin,0
2020-07-11,Running,True,Lemhi County Running,60.68,"8,760",16:54:37,140,189,5.0,117,254,0 days 00:16:43,0 days 00:05:38,"11,240","13,189",0.81,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,16:54:37,0:00,46.4,0:00,No,08:14.77,61,0.0,17,17,17,12,garmin,1
2020-07-16,Cycling,False,Santa Clarita Cycling,18.71,455,01:15:28,115,142,2.0,0,0,14.9,33.1,869,883,0.0,0.0,0.0,0,0,71,120,178,49.9,129,101,835,0.0,0.0,4305,0,0,1:15:28,0:00,66.2,0:00,No,15:46.97,4,0.0,19,19,19,12,garmin,0
2020-07-17,Cycling,False,Santa Clarita Cycling,19.66,442,01:15:06,114,148,1.9,0,0,15.7,29.1,807,801,0.0,0.0,0.0,0,0,72,109,170,45.3,137,99,665,0.0,0.0,4469,0,0,1:15:06,0:00,68.0,0:00,No,01:41.20,5,0.0,17,17,17,12,garmin,0
2020-07-18,Cycling,False,Santa Clarita Cycling,32.96,902,03:00:59,114,163,2.1,0,0,10.9,36.8,"1,677","1,699",0.0,0.0,0.0,0,0,69,110,164,80.1,148,91,895,0.0,0.0,6826,0,0,3:00:59,0:00,71.6,0:00,No,15:05.15,7,0.0,16,16,16,12,garmin,0
2020-07-19,Running,False,Newport Beach Running,11.51,"1,463",02:06:44,145,185,3.8,143,235,0 days 00:11:01,0 days 00:07:19,"1,860","1,913",1.02,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:06:44,0:00,69.8,0:00,No,04:55.49,12,0.0,15,15,15,12,garmin,0
2020-07-20,Cycling,False,Santa Clarita Cycling,13.98,377,00:51:47,119,166,2.2,0,0,16.2,31.4,719,719,0.0,0.0,0.0,0,0,78,112,197,41.5,147,122,514,0.0,0.0,3269,0,0,51:47,0:00,78.8,0:00,No,15:19.78,3,0.0,17,17,17,12,garmin,0
2020-07-21,Running,False,Santa Clarita Running,6.21,675,00:58:37,138,178,2.9,151,224,0 days 00:09:26,0 days 00:05:43,328,331,1.12,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,58:37,0:00,73.4,0:00,No,02:59.96,13,0.0,14,14,14,12,garmin,0
2020-07-22,Cycling,False,Santa Clarita Cycling,25.20,635,01:56:17,110,154,1.5,0,0,13.0,41.9,"1,280","1,296",0.0,0.0,0.0,0,0,72,112,161,58.2,147,94,926,0.0,0.0,5805,0,0,1:56:17,0:00,60.8,0:00,No,01:23.42,6,0.0,21,21,21,12,garmin,0
2020-07-24,Cycling,False,Encinitas Cycling,50.55,"1,459",03:10:07,120,161,2.9,0,0,16.0,41.3,"2,887","2,894",0.0,0.0,0.0,0,0,78,127,188,133.3,179,132,"1,390",0.0,0.0,11200,0,0,3:10:07,0:00,68.0,0:00,No,02:10.34,11,0.0,15,15,15,12,garmin,0
2020-07-27,Cycling,False,Longmont Cycling,16.34,573,01:20:05,114,142,1.8,0,0,12.2,26.3,427,410,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:20:05,0:00,86.0,0:00,No,07:58.72,4,0.0,17,17,17,12,garmin,0
2020-07-28,Cycling,False,Longmont Cycling,13.31,712,02:05:08,103,136,1.2,0,0,6.4,21.5,387,367,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:05:08,0:00,78.8,0:00,No,18:56.08,3,0.0,22,22,22,12,garmin,0
2020-07-28,Running,False,Running,7.55,"1,490",02:59:27,132,172,3.2,104,256,0 days 00:23:47,0 days 00:06:09,"3,205","3,215",0.69,13.3,8.9,487,50.4% L / 49.6% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:59:27,0:00,68.0,0:00,No,02:59.90,10,0.0,28,12,42,12,garmin,0
2020-07-29,Running,False,Boulder County Running,5.21,738,01:09:13,135,172,2.9,133,256,0 days 00:13:16,0 days 00:05:53,"1,270","1,263",0.87,11.9,9.7,363,49.2% L / 50.8% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:09:13,0:00,68.0,0:00,No,01:09:12.74,1,0.0,31,14,44,12,garmin,0
2020-07-30,Cycling,False,Longmont Cycling,22.55,859,01:21:03,136,174,3.3,0,0,16.7,36.6,883,886,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:21:03,0:00,82.4,0:00,No,06:00.15,7,0.0,30,10,45,12,garmin,0
2020-07-31,Running,False,Boulder County Running,5.00,561,00:44:32,143,162,3.0,178,256,0 days 00:08:54,0 days 00:06:29,440,430,1.02,8.9,9.2,245,49.3% L / 50.7% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,44:32,0:00,59.0,0:00,No,00:02.01,6,0.0,33,12,46,12,garmin,0
2020-08-01,Hiking,False,Clear Creek County Hiking,10.48,"2,466",07:15:51,112,156,2.6,50,226,0 days 00:41:35,0 days 00:13:19,"3,885","3,904",0.79,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,7:15:51,0:00,48.2,0:00,No,02:36:46.94,2,0.0,14,14,14,12,garmin,0
2020-08-02,Running,False,Lake County Running,14.14,"2,214",04:11:10,136,158,3.3,122,256,0 days 00:17:46,0 days 00:07:21,"4,875","4,856",0.75,12.6,9.1,413,49.5% L / 50.5% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,4:11:10,0:00,53.6,0:00,No,04:43.89,15,0.0,31,11,45,12,garmin,0
2020-08-03,Cycling,False,Longmont Cycling,31.30,945,02:01:53,122,148,2.2,0,0,15.4,24.9,"1,211","1,181",0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:01:53,0:00,78.8,0:00,No,02:01:52.100,1,0.0,16,16,16,12,garmin,0
2020-08-04,Running,False,Boulder County Running,6.82,733,01:07:51,143,172,3.1,163,211,0 days 00:09:57,0 days 00:06:42,679,653,0.99,8.9,9.0,265,49.2% L / 50.8% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:07:51,0:00,64.4,0:00,No,02:59.66,11,0.0,33,14,44,12,garmin,0
2020-08-05,Cycling,False,Longmont Cycling,23.72,610,01:26:08,112,145,1.6,0,0,16.5,25.2,705,679,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:26:08,0:00,66.2,0:00,No,01:26:07.91,1,0.0,17,17,17,12,garmin,0
2020-08-06,Cycling,False,Longmont Cycling,3.45,155,00:19:33,112,129,0.7,0,0,10.6,19.8,128,167,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,19:33,0:00,86.0,0:00,No,19:33.32,1,0.0,20,20,20,12,garmin,0
2020-08-06,Cycling,False,Longmont Cycling,3.62,174,00:18:49,118,132,0.8,0,0,11.5,16.9,141,72,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,18:49,0:00,75.2,0:00,No,18:49.22,1,0.0,18,18,18,12,garmin,0
2020-08-06,Running,False,Boulder County Running,5.35,761,01:41:40,117,164,2.4,98,248,0 days 00:19:01,0 days 00:07:16,"2,395","2,388",0.87,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:41:40,0:00,66.2,0:00,No,06:01.31,7,0.0,22,22,22,12,garmin,0
2020-08-07,Running,False,Boulder County Running,9.37,"1,178",01:45:11,144,161,3.2,156,256,0 days 00:11:13,0 days 00:06:52,"1,503","1,529",0.93,10.1,9.4,309,49.2% L / 50.8% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:45:11,0:00,68.0,0:00,No,01:45:10.66,1,0.0,32,15,41,12,garmin,0
